,,,,,,,,,,,단위 : 동
구분,구분,구분,합계,10년미만,10~15년미만,15~20년미만,20~25년미만,25~30년미만,30~35년미만,35년이상,기타
서울특별시,영등포구,당산동6가,  238 ,  25 ,  9 ,  8 ,  60 ,  45 ,  15 ,  58 ,  18 
서울특별시,영등포구,대림동,"  4,181 ",  230 ,  181 ,  227 ,  691 ,"  1,427 ",  581 ,  788 ,  56 
서울특별시,영등포구,도림동,"  1,730 ",  80 ,  71 ,  59 ,  476 ,  314 ,  151 ,  332 ,  247 
서울특별시,영등포구,문래동1가,  113 ,  2 ,  - ,  - ,  - ,  - ,  12 ,  58 ,  41 
서울특별시,영등포구,문래동2가,  90 ,  - ,  - ,  1 ,  - ,  1 ,  5 ,  43 ,  40 
서울특별시,영등포구,문래동3가,  151 ,  4 ,  20 ,  23 ,  - ,  2 ,  34 ,  28 ,  40 
서울특별시,영등포구,문래동4가,  224 ,  4 ,  - ,  5 ,  1 ,  - ,  9 ,  55 ,  150 
서울특별시,영등포구,문래동5가,  14 ,  - ,  - ,  1 ,  3 ,  5 ,  3 ,  2 ,  - 
서울특별시,영등포구,문래동6가,  25 ,  6 ,  - ,  7 ,  2 ,  3 ,  4 ,  - ,  3 
서울특별시,영등포구,신길동,"  9,387 ",  321 ,  332 ,  470 ,"  2,037 ","  2,020 ",  910 ,"  2,511 ",  786 
서울특별시,영등포구,양평동,  135 ,  - ,  - ,  - ,  - ,  - ,  - ,  3 ,  132 
서울특별시,영등포구,양평동1가,  672 ,  2 ,  10 ,  10 ,  57 ,  31 ,  74 ,  260 ,  228 
서울특별시,영등포구,양평동2가,  148 ,  1 ,  12 ,  11 ,  37 ,  5 ,  44 ,  35 ,  3 
서울특별시,영등포구,양평동3가,  110 ,  9 ,  6 ,  22 ,  11 ,  14 ,  33 ,  5 ,  10 
서울특별시,영등포구,양평동4가,  312 ,  43 ,  17 ,  22 ,  46 ,  37 ,  16 ,  103 ,  28 
서울특별시,영등포구,양평동5가,  79 ,  8 ,  5 ,  2 ,  15 ,  17 ,  4 ,  27 ,  1 
서울특별시,영등포구,양평동6가,  99 ,  34 ,  11 ,  5 ,  11 ,  10 ,  11 ,  13 ,  4 
서울특별시,영등포구,양화동,  9 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  8 
서울특별시,영등포구,여의도동,  99 ,  1 ,  5 ,  1 ,  - ,  - ,  - ,  88 ,  4 
서울특별시,영등포구,영등포동,  925 ,  21 ,  68 ,  52 ,  150 ,  95 ,  43 ,  224 ,  272 
서울특별시,영등포구,영등포동1가,  112 ,  8 ,  1 ,  - ,  2 ,  - ,  3 ,  44 ,  54 
서울특별시,영등포구,영등포동2가,  231 ,  10 ,  - ,  - ,  1 ,  4 ,  5 ,  70 ,  141 
서울특별시,영등포구,영등포동3가,  41 ,  2 ,  - ,  - ,  - ,  - ,  - ,  14 ,  25 
서울특별시,영등포구,영등포동4가,  91 ,  3 ,  - ,  1 ,  3 ,  1 ,  3 ,  32 ,  48 
서울특별시,영등포구,영등포동5가,  227 ,  4 ,  6 ,  15 ,  21 ,  8 ,  9 ,  67 ,  97 
서울특별시,영등포구,영등포동6가,  146 ,  13 ,  1 ,  5 ,  15 ,  5 ,  3 ,  36 ,  68 
서울특별시,영등포구,영등포동7가,  289 ,  11 ,  14 ,  12 ,  51 ,  9 ,  - ,  77 ,  115 
서울특별시,영등포구,영등포동8가,  127 ,  2 ,  14 ,  8 ,  9 ,  6 ,  11 ,  39 ,  38 
서울특별시,용산구,갈월동,  375 ,  6 ,  40 ,  15 ,  14 ,  15 ,  13 ,  251 ,  21 
서울특별시,용산구,남영동,  242 ,  1 ,  1 ,  2 ,  2 ,  2 ,  2 ,  218 ,  14 
서울특별시,용산구,도원동,  111 ,  - ,  1 ,  18 ,  1 ,  1 ,  3 ,  85 ,  2 
서울특별시,용산구,동빙고동,  587 ,  22 ,  22 ,  43 ,  88 ,  80 ,  34 ,  237 ,  61 
서울특별시,용산구,동자동,  266 ,  7 ,  10 ,  6 ,  12 ,  20 ,  16 ,  179 ,  16 
서울특별시,용산구,문배동,  40 ,  7 ,  7 ,  - ,  - ,  - ,  - ,  26 ,  - 
서울특별시,용산구,보광동,"  2,273 ",  8 ,  43 ,  80 ,  402 ,  437 ,  358 ,  868 ,  77 
서울특별시,용산구,산천동,  96 ,  2 ,  3 ,  19 ,  10 ,  9 ,  5 ,  34 ,  14 
서울특별시,용산구,서계동,  930 ,  38 ,  27 ,  118 ,  173 ,  75 ,  56 ,  372 ,  71 
서울특별시,용산구,서빙고동,  198 ,  4 ,  7 ,  10 ,  15 ,  25 ,  35 ,  92 ,  10 
서울특별시,용산구,신계동,  126 ,  19 ,  1 ,  - ,  3 ,  2 ,  4 ,  89 ,  8 
서울특별시,용산구,신창동,  223 ,  8 ,  10 ,  14 ,  58 ,  25 ,  10 ,  84 ,  14 
서울특별시,용산구,용문동,  711 ,  80 ,  50 ,  44 ,  96 ,  45 ,  21 ,  306 ,  69 
서울특별시,용산구,용산동1가,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  - 
서울특별시,용산구,용산동2가,"  1,433 ",  115 ,  57 ,  153 ,  140 ,  264 ,  422 ,  275 ,  7 
서울특별시,용산구,용산동3가,  70 ,  2 ,  4 ,  - ,  2 ,  2 ,  21 ,  39 ,  - 
서울특별시,용산구,용산동4가,  20 ,  - ,  - ,  - ,  - ,  - ,  20 ,  - ,  - 
서울특별시,용산구,용산동5가,  9 ,  2 ,  - ,  - ,  - ,  - ,  - ,  7 ,  - 
서울특별시,용산구,용산동6가,  16 ,  - ,  - ,  - ,  - ,  - ,  15 ,  1 ,  - 
서울특별시,용산구,원효로1가,  576 ,  34 ,  23 ,  33 ,  72 ,  47 ,  24 ,  319 ,  24 
서울특별시,용산구,원효로2가,  307 ,  3 ,  - ,  7 ,  28 ,  28 ,  10 ,  210 ,  21 
서울특별시,용산구,원효로3가,  302 ,  5 ,  12 ,  12 ,  63 ,  17 ,  11 ,  165 ,  17 
서울특별시,용산구,원효로4가,  146 ,  8 ,  6 ,  4 ,  31 ,  14 ,  11 ,  69 ,  3 
서울특별시,용산구,이촌동,  282 ,  9 ,  20 ,  67 ,  8 ,  4 ,  14 ,  160 ,  - 
서울특별시,용산구,이태원동,"  2,625 ",  120 ,  144 ,  225 ,  483 ,  331 ,  275 ,  995 ,  52 
서울특별시,용산구,주성동,  122 ,  1 ,  3 ,  5 ,  19 ,  25 ,  13 ,  53 ,  3 
서울특별시,용산구,청암동,  37 ,  1 ,  8 ,  2 ,  1 ,  - ,  2 ,  21 ,  2 
서울특별시,용산구,청파동1가,  812 ,  69 ,  27 ,  36 ,  99 ,  108 ,  81 ,  348 ,  44 
서울특별시,용산구,청파동2가,  361 ,  18 ,  26 ,  15 ,  63 ,  39 ,  30 ,  166 ,  4 
서울특별시,용산구,청파동3가,  422 ,  14 ,  28 ,  35 ,  104 ,  51 ,  21 ,  158 ,  11 
서울특별시,용산구,한강로1가,  236 ,  7 ,  6 ,  1 ,  6 ,  5 ,  2 ,  203 ,  6 
서울특별시,용산구,한강로2가,  274 ,  9 ,  1 ,  1 ,  4 ,  2 ,  20 ,  212 ,  25 
서울특별시,용산구,한강로3가,  588 ,  21 ,  10 ,  8 ,  25 ,  24 ,  75 ,  403 ,  22 
서울특별시,용산구,한남동,"  2,302 ",  119 ,  191 ,  143 ,  254 ,  289 ,  357 ,  902 ,  47 
서울특별시,용산구,효창동,  924 ,  47 ,  71 ,  32 ,  154 ,  109 ,  54 ,  400 ,  57 
서울특별시,용산구,후암동,"  2,120 ",  151 ,  146 ,  134 ,  196 ,  195 ,  218 ,  892 ,  188 
서울특별시,은평구,갈현동,"  3,745 ",  466 ,  379 ,  210 ,  609 ,  691 ,  269 ,"  1,120 ",  1 
서울특별시,은평구,구산동,"  1,640 ",  257 ,  225 ,  115 ,  238 ,  281 ,  80 ,  416 ,  28 
서울특별시,은평구,녹번동,"  2,226 ",  234 ,  163 ,  128 ,  520 ,  462 ,  179 ,  512 ,  28 
서울특별시,은평구,대조동,"  2,344 ",  275 ,  213 ,  115 ,  502 ,  527 ,  157 ,  510 ,  45 
서울특별시,은평구,불광동,"  4,328 ",  403 ,  282 ,  217 ,  773 ,"  1,059 ",  235 ,"  1,324 ",  35 
서울특별시,은평구,수색동,"  1,344 ",  17 ,  72 ,  49 ,  166 ,  257 ,  161 ,  591 ,  31 
서울특별시,은평구,신사동,"  2,873 ",  306 ,  320 ,  142 ,  475 ,  451 ,  195 ,  941 ,  43 
서울특별시,은평구,역촌동,"  2,917 ",  450 ,  446 ,  205 ,  490 ,  556 ,  147 ,  606 ,  17 
서울특별시,은평구,응암동,"  5,299 ",  367 ,  357 ,  235 ,  829 ,"  1,313 ",  725 ,"  1,346 ",  127 
서울특별시,은평구,증산동,"  1,252 ",  12 ,  127 ,  42 ,  172 ,  186 ,  125 ,  556 ,  32 
서울특별시,은평구,진관동,  586 ,  398 ,  13 ,  3 ,  6 ,  1 ,  - ,  128 ,  37 
서울특별시,종로구,가회동,  367 ,  14 ,  19 ,  23 ,  12 ,  1 ,  4 ,  38 ,  256 
서울특별시,종로구,견지동,  16 ,  1 ,  - ,  - ,  - ,  - ,  - ,  2 ,  13 
서울특별시,종로구,경운동,  22 ,  1 ,  - ,  - ,  - ,  - ,  - ,  6 ,  15 
서울특별시,종로구,계동,  319 ,  8 ,  4 ,  18 ,  30 ,  - ,  4 ,  47 ,  208 
서울특별시,종로구,공평동,  2 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  2 
서울특별시,종로구,관수동,  47 ,  - ,  - ,  - ,  1 ,  - ,  - ,  7 ,  39 
서울특별시,종로구,관철동,  22 ,  1 ,  - ,  - ,  - ,  - ,  1 ,  2 ,  18 
서울특별시,종로구,관훈동,  65 ,  - ,  - ,  - ,  - ,  - ,  - ,  17 ,  48 
서울특별시,종로구,교남동,  10 ,  - ,  - ,  - ,  - ,  1 ,  - ,  5 ,  4 
서울특별시,종로구,교북동,  11 ,  - ,  - ,  - ,  1 ,  - ,  - ,  2 ,  8 
서울특별시,종로구,구기동,  547 ,  41 ,  58 ,  34 ,  52 ,  59 ,  66 ,  172 ,  65 
서울특별시,종로구,궁정동,  73 ,  1 ,  1 ,  1 ,  - ,  - ,  2 ,  16 ,  52 
서울특별시,종로구,권농동,  88 ,  2 ,  - ,  3 ,  4 ,  - ,  - ,  14 ,  65 
서울특별시,종로구,낙원동,  34 ,  1 ,  - ,  - ,  - ,  - ,  - ,  5 ,  28 
서울특별시,종로구,내수동,  28 ,  - ,  3 ,  - ,  1 ,  - ,  - ,  3 ,  21 
서울특별시,종로구,내자동,  52 ,  - ,  - ,  - ,  1 ,  - ,  1 ,  2 ,  48 
서울특별시,종로구,누상동,  303 ,  18 ,  51 ,  89 ,  18 ,  8 ,  6 ,  18 ,  95 
서울특별시,종로구,누하동,  283 ,  18 ,  6 ,  7 ,  15 ,  6 ,  1 ,  71 ,  159 
서울특별시,종로구,당주동,  26 ,  - ,  - ,  - ,  1 ,  - ,  - ,  7 ,  18 
서울특별시,종로구,도렴동,  18 ,  - ,  - ,  - ,  1 ,  - ,  - ,  7 ,  10 
서울특별시,종로구,돈의동,  160 ,  1 ,  - ,  - ,  2 ,  1 ,  1 ,  17 ,  138 
서울특별시,종로구,동숭동,  456 ,  18 ,  30 ,  82 ,  82 ,  56 ,  54 ,  51 ,  83 
서울특별시,종로구,명륜1가,  413 ,  42 ,  52 ,  43 ,  94 ,  53 ,  19 ,  46 ,  64 
서울특별시,종로구,명륜2가,  157 ,  19 ,  6 ,  15 ,  33 ,  9 ,  5 ,  30 ,  40 
서울특별시,종로구,명륜3가,  797 ,  16 ,  35 ,  71 ,  159 ,  65 ,  58 ,  300 ,  93 
서울특별시,종로구,명륜4가,  170 ,  7 ,  10 ,  9 ,  22 ,  9 ,  7 ,  14 ,  92 
서울특별시,종로구,묘동,  18 ,  - ,  - ,  - ,  - ,  - ,  - ,  2 ,  16 
서울특별시,종로구,무악동,  248 ,  19 ,  4 ,  19 ,  12 ,  13 ,  7 ,  72 ,  102 
서울특별시,종로구,봉익동,  49 ,  - ,  - ,  - ,  - ,  1 ,  - ,  3 ,  45 
서울특별시,종로구,부암동,  721 ,  73 ,  64 ,  26 ,  40 ,  51 ,  42 ,  307 ,  118 
서울특별시,종로구,사간동,  49 ,  - ,  1 ,  1 ,  5 ,  - ,  2 ,  15 ,  25 
서울특별시,종로구,사직동,  295 ,  10 ,  11 ,  19 ,  18 ,  17 ,  11 ,  35 ,  174 
서울특별시,종로구,삼청동,  361 ,  12 ,  10 ,  17 ,  26 ,  6 ,  7 ,  81 ,  202 
서울특별시,종로구,서린동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  1 
서울특별시,종로구,세종로,  23 ,  - ,  - ,  - ,  - ,  1 ,  1 ,  5 ,  16 
서울특별시,종로구,소격동,  60 ,  - ,  2 ,  2 ,  4 ,  - ,  - ,  13 ,  39 
서울특별시,종로구,송월동,  10 ,  - ,  - ,  - ,  1 ,  - ,  - ,  8 ,  1 
서울특별시,종로구,송현동,  17 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  17 
서울특별시,종로구,수송동,  27 ,  - ,  - ,  - ,  - ,  - ,  - ,  4 ,  23 
서울특별시,종로구,숭인동,"  1,424 ",  59 ,  101 ,  80 ,  121 ,  132 ,  108 ,  543 ,  280 
서울특별시,종로구,신교동,  166 ,  7 ,  12 ,  47 ,  35 ,  2 ,  6 ,  1 ,  56 
서울특별시,종로구,신문로1가,  24 ,  - ,  - ,  - ,  - ,  - ,  - ,  2 ,  22 
서울특별시,종로구,신문로2가,  139 ,  2 ,  3 ,  4 ,  7 ,  4 ,  15 ,  63 ,  41 
서울특별시,종로구,신영동,  392 ,  11 ,  25 ,  23 ,  22 ,  41 ,  32 ,  177 ,  61 
서울특별시,종로구,안국동,  103 ,  5 ,  1 ,  4 ,  8 ,  - ,  - ,  17 ,  68 
서울특별시,종로구,연건동,  211 ,  4 ,  6 ,  41 ,  87 ,  4 ,  1 ,  24 ,  44 
서울특별시,종로구,연지동,  88 ,  4 ,  2 ,  2 ,  4 ,  - ,  - ,  22 ,  54 
서울특별시,종로구,예지동,  41 ,  - ,  - ,  - ,  - ,  - ,  - ,  8 ,  33 
서울특별시,종로구,옥인동,  398 ,  3 ,  16 ,  16 ,  27 ,  11 ,  37 ,  164 ,  124 
서울특별시,종로구,와룡동,  46 ,  - ,  1 ,  - ,  1 ,  - ,  - ,  14 ,  30 
서울특별시,종로구,운니동,  46 ,  4 ,  - ,  - ,  1 ,  1 ,  - ,  15 ,  25 
서울특별시,종로구,원남동,  165 ,  3 ,  1 ,  3 ,  1 ,  1 ,  - ,  17 ,  139 
서울특별시,종로구,원서동,  295 ,  7 ,  14 ,  81 ,  37 ,  - ,  3 ,  50 ,  103 
서울특별시,종로구,이화동,  359 ,  9 ,  8 ,  7 ,  26 ,  42 ,  36 ,  162 ,  69 
서울특별시,종로구,익선동,  138 ,  2 ,  2 ,  3 ,  2 ,  2 ,  - ,  17 ,  110 
서울특별시,종로구,인사동,  48 ,  - ,  - ,  - ,  - ,  - ,  - ,  11 ,  37 
서울특별시,종로구,인의동,  47 ,  - ,  1 ,  - ,  1 ,  - ,  1 ,  5 ,  39 
서울특별시,종로구,장사동,  73 ,  - ,  - ,  - ,  - ,  - ,  - ,  10 ,  63 
서울특별시,종로구,재동,  57 ,  - ,  1 ,  1 ,  - ,  1 ,  - ,  19 ,  35 
서울특별시,종로구,적선동,  17 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  17 
서울특별시,종로구,종로1가,  2 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  1 
서울특별시,종로구,종로2가,  4 ,  - ,  - ,  - ,  - ,  - ,  1 ,  2 ,  1 
서울특별시,종로구,종로3가,  8 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  7 
서울특별시,종로구,종로4가,  33 ,  - ,  - ,  - ,  - ,  - ,  - ,  4 ,  29 
서울특별시,종로구,종로5가,  55 ,  - ,  - ,  1 ,  - ,  - ,  1 ,  28 ,  25 
서울특별시,종로구,종로6가,  160 ,  1 ,  1 ,  2 ,  13 ,  6 ,  5 ,  22 ,  110 
서울특별시,종로구,중학동,  30 ,  - ,  - ,  - ,  - ,  - ,  - ,  4 ,  26 
서울특별시,종로구,창성동,  120 ,  2 ,  3 ,  15 ,  9 ,  1 ,  - ,  52 ,  38 
서울특별시,종로구,창신동,"  2,052 ",  55 ,  81 ,  155 ,  291 ,  86 ,  157 ,  910 ,  317 
서울특별시,종로구,청운동,  272 ,  20 ,  20 ,  30 ,  20 ,  25 ,  11 ,  111 ,  35 
서울특별시,종로구,청진동,  27 ,  - ,  - ,  - ,  - ,  - ,  - ,  6 ,  21 
서울특별시,종로구,체부동,  217 ,  9 ,  9 ,  5 ,  19 ,  9 ,  3 ,  38 ,  125 
서울특별시,종로구,충신동,  623 ,  5 ,  4 ,  23 ,  75 ,  45 ,  24 ,  288 ,  159 
서울특별시,종로구,통의동,  108 ,  2 ,  3 ,  2 ,  2 ,  - ,  - ,  8 ,  91 
서울특별시,종로구,통인동,  199 ,  4 ,  7 ,  8 ,  12 ,  6 ,  3 ,  27 ,  132 
서울특별시,종로구,팔판동,  123 ,  1 ,  2 ,  2 ,  3 ,  - ,  - ,  69 ,  46 
서울특별시,종로구,평동,  26 ,  - ,  - ,  - ,  - ,  - ,  - ,  7 ,  19 
서울특별시,종로구,평창동,"  1,428 ",  131 ,  132 ,  149 ,  176 ,  178 ,  188 ,  389 ,  85 
서울특별시,종로구,필운동,  187 ,  6 ,  8 ,  31 ,  11 ,  2 ,  - ,  16 ,  113 
서울특별시,종로구,행촌동,  483 ,  10 ,  42 ,  112 ,  163 ,  16 ,  10 ,  88 ,  42 
서울특별시,종로구,혜화동,  339 ,  21 ,  35 ,  26 ,  50 ,  31 ,  13 ,  51 ,  112 
서울특별시,종로구,홍지동,  239 ,  6 ,  8 ,  4 ,  15 ,  22 ,  26 ,  143 ,  15 
서울특별시,종로구,홍파동,  46 ,  - ,  - ,  8 ,  5 ,  1 ,  - ,  14 ,  18 
서울특별시,종로구,화동,  78 ,  - ,  - ,  1 ,  10 ,  - ,  1 ,  21 ,  45 
서울특별시,종로구,효자동,  172 ,  11 ,  6 ,  14 ,  15 ,  - ,  - ,  23 ,  103 
서울특별시,종로구,효제동,  53 ,  - ,  - ,  1 ,  2 ,  - ,  2 ,  15 ,  33 
서울특별시,종로구,훈정동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  - 
서울특별시,중구,광희동1가,  115 ,  - ,  - ,  1 ,  - ,  1 ,  - ,  57 ,  56 
서울특별시,중구,광희동2가,  267 ,  6 ,  2 ,  11 ,  36 ,  6 ,  - ,  102 ,  104 
서울특별시,중구,남대문로1가,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  1 
서울특별시,중구,남대문로2가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,남대문로3가,  2 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  1 
서울특별시,중구,남대문로4가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,남대문로5가,  45 ,  - ,  - ,  - ,  1 ,  - ,  - ,  22 ,  22 
서울특별시,중구,남산동1가,  39 ,  1 ,  - ,  - ,  3 ,  2 ,  - ,  13 ,  20 
서울특별시,중구,남산동2가,  139 ,  5 ,  3 ,  3 ,  8 ,  8 ,  2 ,  56 ,  54 
서울특별시,중구,남산동3가,  40 ,  - ,  - ,  - ,  1 ,  - ,  - ,  13 ,  26 
서울특별시,중구,남창동,  142 ,  3 ,  2 ,  - ,  1 ,  4 ,  - ,  77 ,  55 
서울특별시,중구,남학동,  30 ,  - ,  - ,  - ,  2 ,  1 ,  - ,  11 ,  16 
서울특별시,중구,다동,  25 ,  - ,  - ,  - ,  - ,  - ,  - ,  10 ,  15 
서울특별시,중구,만리동1가,  90 ,  5 ,  1 ,  5 ,  9 ,  5 ,  3 ,  25 ,  37 
서울특별시,중구,만리동2가,  64 ,  3 ,  - ,  - ,  1 ,  - ,  2 ,  31 ,  27 
서울특별시,중구,명동1가,  11 ,  - ,  - ,  - ,  - ,  - ,  - ,  4 ,  7 
서울특별시,중구,명동2가,  15 ,  - ,  - ,  - ,  - ,  - ,  - ,  10 ,  5 
서울특별시,중구,무교동,  5 ,  - ,  - ,  - ,  - ,  - ,  - ,  2 ,  3 
서울특별시,중구,무학동,  14 ,  - ,  1 ,  1 ,  1 ,  - ,  - ,  9 ,  2 
서울특별시,중구,묵정동,  77 ,  3 ,  3 ,  - ,  6 ,  7 ,  2 ,  46 ,  10 
서울특별시,중구,방산동,  27 ,  - ,  - ,  - ,  - ,  - ,  - ,  13 ,  14 
서울특별시,중구,봉래동1가,  3 ,  - ,  - ,  - ,  - ,  - ,  - ,  3 ,  - 
서울특별시,중구,봉래동2가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,북창동,  29 ,  - ,  - ,  - ,  - ,  - ,  - ,  13 ,  16 
서울특별시,중구,산림동,  171 ,  - ,  - ,  - ,  - ,  - ,  - ,  76 ,  95 
서울특별시,중구,삼각동,  7 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  7 
서울특별시,중구,서소문동,  19 ,  - ,  - ,  - ,  - ,  - ,  - ,  4 ,  15 
서울특별시,중구,소공동,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,중구,수표동,  13 ,  - ,  - ,  - ,  - ,  - ,  - ,  5 ,  8 
서울특별시,중구,수하동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  1 
서울특별시,중구,순화동,  68 ,  1 ,  1 ,  - ,  - ,  - ,  - ,  21 ,  45 
서울특별시,중구,신당동,"  4,582 ",  194 ,  265 ,  366 ,  632 ,  515 ,  129 ,"  1,870 ",  611 
서울특별시,중구,쌍림동,  253 ,  2 ,  4 ,  - ,  4 ,  5 ,  1 ,  82 ,  155 
서울특별시,중구,예관동,  59 ,  - ,  - ,  - ,  - ,  - ,  - ,  18 ,  41 
서울특별시,중구,예장동,  139 ,  4 ,  5 ,  6 ,  8 ,  8 ,  3 ,  86 ,  19 
서울특별시,중구,오장동,  71 ,  2 ,  - ,  - ,  1 ,  2 ,  - ,  56 ,  10 
서울특별시,중구,을지로1가,  9 ,  - ,  - ,  - ,  - ,  - ,  - ,  3 ,  6 
서울특별시,중구,을지로2가,  17 ,  - ,  - ,  - ,  - ,  - ,  - ,  10 ,  7 
서울특별시,중구,을지로3가,  97 ,  - ,  - ,  - ,  - ,  - ,  - ,  42 ,  55 
서울특별시,중구,을지로4가,  171 ,  - ,  - ,  - ,  - ,  - ,  - ,  59 ,  112 
서울특별시,중구,을지로5가,  85 ,  - ,  1 ,  - ,  - ,  - ,  1 ,  43 ,  40 
서울특별시,중구,을지로6가,  69 ,  - ,  - ,  - ,  - ,  - ,  - ,  28 ,  41 
서울특별시,중구,을지로7가,  41 ,  - ,  - ,  1 ,  - ,  1 ,  - ,  22 ,  17 
서울특별시,중구,의주로1가,  6 ,  - ,  - ,  - ,  - ,  - ,  - ,  3 ,  3 
서울특별시,중구,의주로2가,  6 ,  - ,  - ,  - ,  - ,  - ,  - ,  3 ,  3 
서울특별시,중구,인현동1가,  173 ,  - ,  - ,  - ,  1 ,  - ,  - ,  47 ,  125 
서울특별시,중구,인현동2가,  223 ,  - ,  - ,  - ,  - ,  - ,  1 ,  46 ,  176 
서울특별시,중구,입정동,  114 ,  - ,  - ,  - ,  - ,  - ,  - ,  41 ,  73 
서울특별시,중구,장교동,  2 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  1 
서울특별시,중구,장충동1가,  244 ,  13 ,  10 ,  17 ,  28 ,  15 ,  3 ,  129 ,  29 
서울특별시,중구,장충동2가,  502 ,  5 ,  11 ,  115 ,  18 ,  12 ,  5 ,  219 ,  117 
서울특별시,중구,저동1가,  12 ,  - ,  - ,  - ,  - ,  - ,  - ,  4 ,  8 
서울특별시,중구,저동2가,  39 ,  - ,  - ,  - ,  - ,  - ,  - ,  20 ,  19 
서울특별시,중구,정동,  26 ,  - ,  - ,  1 ,  - ,  - ,  - ,  11 ,  14 
서울특별시,중구,주교동,  165 ,  - ,  - ,  2 ,  1 ,  1 ,  1 ,  64 ,  96 
서울특별시,중구,주자동,  42 ,  - ,  - ,  - ,  - ,  - ,  - ,  19 ,  23 
서울특별시,중구,중림동,  401 ,  12 ,  3 ,  23 ,  15 ,  76 ,  21 ,  126 ,  125 
서울특별시,중구,초동,  42 ,  - ,  - ,  - ,  - ,  - ,  - ,  14 ,  28 
서울특별시,중구,충무로1가,  5 ,  - ,  - ,  - ,  - ,  - ,  - ,  1 ,  4 
서울특별시,중구,충무로2가,  17 ,  - ,  - ,  - ,  - ,  - ,  1 ,  13 ,  3 
서울특별시,중구,충무로3가,  32 ,  - ,  - ,  - ,  - ,  - ,  - ,  11 ,  21 
서울특별시,중구,충무로4가,  120 ,  1 ,  - ,  - ,  - ,  - ,  - ,  39 ,  80 
서울특별시,중구,충무로5가,  50 ,  1 ,  - ,  - ,  - ,  - ,  - ,  22 ,  27 
서울특별시,중구,충정로1가,  8 ,  - ,  - ,  - ,  - ,  - ,  - ,  5 ,  3 
서울특별시,중구,태평로1가,  3 ,  - ,  - ,  - ,  - ,  - ,  - ,  2 ,  1 
서울특별시,중구,태평로2가,  48 ,  - ,  - ,  - ,  - ,  - ,  - ,  17 ,  31 
서울특별시,중구,필동1가,  68 ,  - ,  - ,  1 ,  - ,  2 ,  - ,  16 ,  49 
서울특별시,중구,필동2가,  203 ,  4 ,  6 ,  8 ,  16 ,  8 ,  5 ,  77 ,  79 
서울특별시,중구,필동3가,  218 ,  2 ,  3 ,  2 ,  14 ,  8 ,  7 ,  93 ,  89 
서울특별시,중구,황학동,  814 ,  20 ,  18 ,  49 ,  76 ,  53 ,  46 ,  323 ,  229 
서울특별시,중구,회현동1가,  296 ,  10 ,  2 ,  9 ,  5 ,  11 ,  6 ,  139 ,  114 
서울특별시,중구,회현동2가,  184 ,  3 ,  4 ,  4 ,  3 ,  1 ,  - ,  89 ,  80 
서울특별시,중구,회현동3가,  40 ,  - ,  - ,  - ,  1 ,  - ,  - ,  12 ,  27 
서울특별시,중구,흥인동,  45 ,  2 ,  - ,  - ,  3 ,  2 ,  - ,  37 ,  1 
서울특별시,중랑구,망우동,"  3,914 ",  366 ,  227 ,  151 ,  872 ,"  1,001 ",  263 ,  930 ,  104 
서울특별시,중랑구,면목동,"  11,302 ",  843 ,  542 ,  437 ,"  3,382 ","  2,627 ",  840 ,"  2,620 ",  11 
서울특별시,중랑구,묵동,"  2,639 ",  387 ,  291 ,  138 ,  543 ,  401 ,  125 ,  700 ,  54 
서울특별시,중랑구,상봉동,"  2,364 ",  197 ,  214 ,  88 ,  545 ,  525 ,  141 ,  625 ,  29 
서울특별시,중랑구,신내동,  786 ,  116 ,  32 ,  53 ,  238 ,  138 ,  76 ,  73 ,  60 
서울특별시,중랑구,중화동,"  3,723 ",  217 ,  218 ,  136 ,  811 ,"  1,029 ",  246 ,"  1,057 ",  9 
