기온,날짜,자치구
12.129166666666668,20160409,강북구
12.341666666666667,20160410,강북구
12.912500041666664,20160411,강북구
14.129166708333333,20160412,강북구
14.83333316666667,20160413,강북구
12.575000083333334,20160414,강북구
15.304166791666665,20160415,강북구
14.879166708333335,20160416,강북구
10.520833333333336,20160417,강북구
11.387499916666668,20160418,강북구
12.858333333333333,20160419,강북구
14.216666708333335,20160420,강북구
14.216666625,20160421,강북구
12.670833291666668,20160422,강북구
13.562500041666668,20160423,강북구
15.791666625,20160424,강북구
17.654166666666665,20160425,강북구
21.008333583333336,20160426,강북구
15.933333333333332,20160427,강북구
16.958333333333332,20160428,강북구
16.037499958333335,20160429,강북구
16.466666625000002,20160430,강북구
15.491666583333336,20160401,도봉구
14.995833291666665,20160402,도봉구
9.129166666666668,20160403,도봉구
12.216666666666667,20160404,도봉구
11.479166750000005,20160405,도봉구
15.15,20160406,도봉구
14.154166750000002,20160407,도봉구
11.100000041666668,20160408,도봉구
12.129166666666668,20160409,도봉구
12.341666666666667,20160410,도봉구
12.912500041666664,20160411,도봉구
14.129166708333333,20160412,도봉구
14.83333316666667,20160413,도봉구
12.575000083333334,20160414,도봉구
15.304166791666665,20160415,도봉구
14.879166708333335,20160416,도봉구
10.520833333333336,20160417,도봉구
11.387499916666668,20160418,도봉구
12.858333333333333,20160419,도봉구
14.216666708333335,20160420,도봉구
14.216666625,20160421,도봉구
12.670833291666668,20160422,도봉구
13.562500041666668,20160423,도봉구
15.791666625,20160424,도봉구
17.654166666666665,20160425,도봉구
21.008333583333336,20160426,도봉구
15.933333333333332,20160427,도봉구
16.958333333333332,20160428,도봉구
16.037499958333335,20160429,도봉구
16.466666625000002,20160430,도봉구
15.491666583333336,20160401,노원구
14.995833291666665,20160402,노원구
9.129166666666668,20160403,노원구
12.216666666666667,20160404,노원구
11.479166750000005,20160405,노원구
15.15,20160406,노원구
14.154166750000002,20160407,노원구
11.100000041666668,20160408,노원구
12.129166666666668,20160409,노원구
12.341666666666667,20160410,노원구
12.912500041666664,20160411,노원구
14.129166708333333,20160412,노원구
14.83333316666667,20160413,노원구
12.575000083333334,20160414,노원구
15.304166791666665,20160415,노원구
14.879166708333335,20160416,노원구
10.520833333333336,20160417,노원구
11.387499916666668,20160418,노원구
12.858333333333333,20160419,노원구
14.216666708333335,20160420,노원구
14.216666625,20160421,노원구
12.670833291666668,20160422,노원구
13.562500041666668,20160423,노원구
15.791666625,20160424,노원구
17.654166666666665,20160425,노원구
21.008333583333336,20160426,노원구
15.933333333333332,20160427,노원구
16.958333333333332,20160428,노원구
16.037499958333335,20160429,노원구
16.466666625000002,20160430,노원구
15.708333458333335,20160401,은평구
14.67916675,20160402,은평구
9.4375,20160403,은평구
12.062500000000005,20160404,은평구
11.620833291666667,20160405,은평구
15.34999991666667,20160406,은평구
13.395833416666663,20160407,은평구
10.612500083333336,20160408,은평구
11.783333333333333,20160409,은평구
11.937499958333332,20160410,은평구
13.250000041666665,20160411,은평구
14.3875,20160412,은평구
14.820833208333333,20160413,은평구
11.875,20160414,은평구
15.441666666666665,20160415,은평구
14.899999916666665,20160416,은평구
10.275,20160417,은평구
11.074999916666664,20160418,은평구
12.954166666666667,20160419,은평구
14.224999958333335,20160420,은평구
14.258333333333335,20160421,은평구
12.533333375,20160422,은평구
13.416666500000002,20160423,은평구
16.13333325,20160424,은평구
17.63750008333334,20160425,은평구
21.50833329166667,20160426,은평구
16.304166708333334,20160427,은평구
16.833333375,20160428,은평구
15.812500083333328,20160429,은평구
16.929166708333334,20160430,은평구
15.958333374999995,20160401,서대문구
14.891666625,20160402,서대문구
9.4625,20160403,서대문구
12.31666675,20160404,서대문구
11.650000083333332,20160405,서대문구
14.979166625,20160406,서대문구
13.608333375,20160407,서대문구
10.733333374999997,20160408,서대문구
11.9,20160409,서대문구
12.270833333333336,20160410,서대문구
13.15,20160411,서대문구
14.09166675,20160412,서대문구
14.737500041666669,20160413,서대문구
12.183333375000002,20160414,서대문구
15.358333208333335,20160415,서대문구
14.891666625,20160416,서대문구
10.345833333333333,20160417,서대문구
11.091666749999995,20160418,서대문구
13.11249995833333,20160419,서대문구
14.299999958333332,20160420,서대문구
13.920833333333334,20160421,서대문구
12.366666625,20160422,서대문구
13.529166708333335,20160423,서대문구
16.066666625,20160424,서대문구
18.062499875,20160425,서대문구
21.80000008333333,20160426,서대문구
16.47916666666667,20160427,서대문구
17.02916654166667,20160428,서대문구
15.683333291666667,20160429,서대문구
16.620833291666667,20160430,서대문구
16.23333304166667,20160401,마포구
15.03333320833333,20160402,마포구
10.075,20160403,마포구
12.554166666666665,20160404,마포구
12.033333249999998,20160405,마포구
15.699999874999998,20160406,마포구
13.554166625,20160407,마포구
10.866666708333332,20160408,마포구
12.233333333333334,20160409,마포구
12.233333375,20160410,마포구
13.770833374999995,20160411,마포구
14.825,20160412,마포구
15.162499833333333,20160413,마포구
12.050000125,20160414,마포구
15.841666625,20160415,마포구
15.287500083333333,20160416,마포구
10.579166666666666,20160417,마포구
11.416666625000005,20160418,마포구
13.408333291666665,20160419,마포구
14.604166666666664,20160420,마포구
14.558333416666667,20160421,마포구
12.987500041666669,20160422,마포구
13.962499916666665,20160423,마포구
16.541666666666668,20160424,마포구
18.225000208333327,20160425,마포구
22.187500041666667,20160426,마포구
16.824999875000003,20160427,마포구
17.15000016666667,20160428,마포구
16.058333375,20160429,마포구
17.379166666666666,20160430,마포구
16.170833375,20160401,양천구
14.883333250000002,20160402,양천구
10.266666666666667,20160403,양천구
12.504166791666668,20160404,양천구
11.8625,20160405,양천구
15.829166666666666,20160406,양천구
13.658333291666667,20160407,양천구
10.825000041666666,20160408,양천구
12.137500000000005,20160409,양천구
12.12916675,20160410,양천구
13.891666583333333,20160411,양천구
15.020833458333335,20160412,양천구
15.154166666666667,20160413,양천구
11.65416675,20160414,양천구
15.987500041666673,20160415,양천구
15.250000249999996,20160416,양천구
10.7,20160417,양천구
11.525,20160418,양천구
13.491666625,20160419,양천구
14.695833375,20160420,양천구
14.662499916666668,20160421,양천구
12.895833333333336,20160422,양천구
14.06666654166667,20160423,양천구
16.633333291666666,20160424,양천구
18.045833208333327,20160425,양천구
22.11249991666667,20160426,양천구
17.054166625,20160427,양천구
17.0,20160428,양천구
15.974999958333335,20160429,양천구
17.395833333333332,20160430,양천구
16.170833375,20160401,강서구
14.883333250000002,20160402,강서구
10.266666666666667,20160403,강서구
12.504166791666668,20160404,강서구
11.8625,20160405,강서구
15.829166666666666,20160406,강서구
13.658333291666667,20160407,강서구
10.825000041666666,20160408,강서구
12.137500000000005,20160409,강서구
12.12916675,20160410,강서구
13.891666583333333,20160411,강서구
15.020833458333335,20160412,강서구
15.154166666666667,20160413,강서구
11.65416675,20160414,강서구
15.987500041666673,20160415,강서구
15.250000249999996,20160416,강서구
10.7,20160417,강서구
11.525,20160418,강서구
13.491666625,20160419,강서구
14.695833375,20160420,강서구
14.662499916666668,20160421,강서구
12.895833333333336,20160422,강서구
14.06666654166667,20160423,강서구
16.633333291666666,20160424,강서구
18.045833208333327,20160425,강서구
22.11249991666667,20160426,강서구
17.054166625,20160427,강서구
17.0,20160428,강서구
15.974999958333335,20160429,강서구
17.395833333333332,20160430,강서구
16.062499916666663,20160401,구로구
14.899999958333332,20160402,구로구
10.312500000000002,20160403,구로구
12.56250004166666,20160404,구로구
11.662500041666664,20160405,구로구
15.741666833333335,20160406,구로구
13.383333416666668,20160407,구로구
10.695833291666666,20160408,구로구
12.3375,20160409,구로구
12.166666625,20160410,구로구
14.029166708333333,20160411,구로구
15.104166749999996,20160412,구로구
14.995833249999995,20160413,구로구
11.204166625,20160414,구로구
15.737499999999995,20160415,구로구
15.195833416666673,20160416,구로구
10.691666666666668,20160417,구로구
11.641666666666667,20160418,구로구
13.537500041666664,20160419,구로구
14.71666675,20160420,구로구
14.670833249999996,20160421,구로구
12.883333333333333,20160422,구로구
13.949999999999998,20160423,구로구
16.220833416666665,20160424,구로구
18.0375,20160425,구로구
22.26249970833333,20160426,구로구
17.14583341666667,20160427,구로구
16.750000083333333,20160428,구로구
15.695833458333333,20160429,구로구
17.270833375000002,20160430,구로구
16.062499916666663,20160401,금천구
14.899999958333332,20160402,금천구
10.312500000000002,20160403,금천구
12.56250004166666,20160404,금천구
11.662500041666664,20160405,금천구
15.741666833333335,20160406,금천구
13.383333416666668,20160407,금천구
10.695833291666666,20160408,금천구
12.3375,20160409,금천구
12.166666625,20160410,금천구
14.029166708333333,20160411,금천구
15.104166749999996,20160412,금천구
14.995833249999995,20160413,금천구
11.204166625,20160414,금천구
15.737499999999995,20160415,금천구
15.195833416666673,20160416,금천구
10.691666666666668,20160417,금천구
11.641666666666667,20160418,금천구
13.537500041666664,20160419,금천구
14.71666675,20160420,금천구
14.670833249999996,20160421,금천구
12.883333333333333,20160422,금천구
13.949999999999998,20160423,금천구
16.220833416666665,20160424,금천구
18.0375,20160425,금천구
22.26249970833333,20160426,금천구
17.14583341666667,20160427,금천구
16.750000083333333,20160428,금천구
15.695833458333333,20160429,금천구
17.270833375000002,20160430,금천구
16.23333304166667,20160401,영등포구
15.03333320833333,20160402,영등포구
10.075,20160403,영등포구
12.554166666666665,20160404,영등포구
12.033333249999998,20160405,영등포구
15.699999874999998,20160406,영등포구
13.554166625,20160407,영등포구
10.866666708333332,20160408,영등포구
12.233333333333334,20160409,영등포구
12.233333375,20160410,영등포구
13.770833374999995,20160411,영등포구
14.825,20160412,영등포구
15.162499833333333,20160413,영등포구
12.050000125,20160414,영등포구
15.841666625,20160415,영등포구
15.287500083333333,20160416,영등포구
10.579166666666666,20160417,영등포구
11.416666625000005,20160418,영등포구
13.408333291666665,20160419,영등포구
14.604166666666664,20160420,영등포구
14.558333416666667,20160421,영등포구
12.987500041666669,20160422,영등포구
13.962499916666665,20160423,영등포구
16.541666666666668,20160424,영등포구
18.225000208333327,20160425,영등포구
22.187500041666667,20160426,영등포구
16.824999875000003,20160427,영등포구
17.15000016666667,20160428,영등포구
16.058333375,20160429,영등포구
17.379166666666666,20160430,영등포구
16.058333375,20160401,동작구
14.962499958333336,20160402,동작구
9.95,20160403,동작구
12.466666625,20160404,동작구
11.791666583333333,20160405,동작구
15.645833458333335,20160406,동작구
13.40416675,20160407,동작구
10.883333333333333,20160408,동작구
12.43333333333333,20160409,동작구
12.291666625,20160410,동작구
13.758333375,20160411,동작구
14.916666749999996,20160412,동작구
14.983333375000004,20160413,동작구
11.704166583333333,20160414,동작구
15.6875,20160415,동작구
15.266666666666673,20160416,동작구
10.491666666666667,20160417,동작구
11.458333333333336,20160418,동작구
13.35416670833333,20160419,동작구
14.483333291666668,20160420,동작구
14.604166583333333,20160421,동작구
13.070833333333335,20160422,동작구
13.958333416666667,20160423,동작구
16.30833345833333,20160424,동작구
18.129166875,20160425,동작구
22.254166875,20160426,동작구
16.787499916666665,20160427,동작구
16.820833375,20160428,동작구
15.820833375,20160429,동작구
17.358333249999998,20160430,동작구
16.058333375,20160401,관악구
14.962499958333336,20160402,관악구
9.95,20160403,관악구
12.466666625,20160404,관악구
11.791666583333333,20160405,관악구
15.645833458333335,20160406,관악구
13.40416675,20160407,관악구
10.883333333333333,20160408,관악구
12.43333333333333,20160409,관악구
12.291666625,20160410,관악구
13.758333375,20160411,관악구
14.916666749999996,20160412,관악구
14.983333375000004,20160413,관악구
11.704166583333333,20160414,관악구
15.6875,20160415,관악구
15.266666666666673,20160416,관악구
10.491666666666667,20160417,관악구
11.458333333333336,20160418,관악구
13.35416670833333,20160419,관악구
14.483333291666668,20160420,관악구
14.604166583333333,20160421,관악구
13.070833333333335,20160422,관악구
13.958333416666667,20160423,관악구
16.30833345833333,20160424,관악구
18.129166875,20160425,관악구
22.254166875,20160426,관악구
16.787499916666665,20160427,관악구
16.820833375,20160428,관악구
15.820833375,20160429,관악구
17.358333249999998,20160430,관악구
16.383333458333336,20160401,서초구
15.587500041666672,20160402,서초구
9.883333333333333,20160403,서초구
12.80000008333333,20160404,서초구
12.362499916666666,20160405,서초구
15.833333249999995,20160406,서초구
13.98749995833333,20160407,서초구
11.662499958333335,20160408,서초구
13.195833333333335,20160409,서초구
12.879166749999998,20160410,서초구
13.816666708333335,20160411,서초구
14.937500083333333,20160412,서초구
15.22500016666666,20160413,서초구
12.741666708333332,20160414,서초구
15.895833291666666,20160415,서초구
15.595833458333333,20160416,서초구
10.829166666666666,20160417,서초구
11.783333375000005,20160418,서초구
13.6,20160419,서초구
14.479166666666664,20160420,서초구
14.97916666666667,20160421,서초구
13.9375,20160422,서초구
14.229166749999996,20160423,서초구
16.295833375,20160424,서초구
18.512500083333336,20160425,서초구
22.20416658333333,20160426,서초구
16.524999999999995,20160427,서초구
17.170833291666668,20160428,서초구
16.32083345833333,20160429,서초구
17.712500041666672,20160430,서초구
16.695833333333333,20160401,강남구
15.779166708333333,20160402,강남구
10.345833333333333,20160403,강남구
12.95,20160404,강남구
12.358333333333333,20160405,강남구
15.504166708333335,20160406,강남구
14.274999999999995,20160407,강남구
11.479166625,20160408,강남구
12.941666666666668,20160409,강남구
12.85833325,20160410,강남구
13.995833333333335,20160411,강남구
14.795833416666666,20160412,강남구
15.254166624999998,20160413,강남구
13.154166666666667,20160414,강남구
16.487499999999994,20160415,강남구
15.633333458333333,20160416,강남구
11.04166666666667,20160417,강남구
11.895833333333336,20160418,강남구
13.95833325,20160419,강남구
14.774999875,20160420,강남구
14.812499916666667,20160421,강남구
13.699999916666668,20160422,강남구
14.88750008333333,20160423,강남구
17.170833291666668,20160424,강남구
19.137499958333333,20160425,강남구
22.362500041666664,20160426,강남구
16.649999875000002,20160427,강남구
17.69166666666666,20160428,강남구
16.729166541666668,20160429,강남구
17.700000041666666,20160430,강남구
16.533333499999994,20160401,송파구
16.116666625,20160402,송파구
9.983333333333333,20160403,송파구
13.224999875000005,20160404,송파구
12.554166666666662,20160405,송파구
16.045833374999994,20160406,송파구
14.729166624999998,20160407,송파구
12.245833333333335,20160408,송파구
13.574999999999996,20160409,송파구
13.412500125,20160410,송파구
14.083333333333336,20160411,송파구
15.058333374999995,20160412,송파구
15.508333291666665,20160413,송파구
13.445833291666665,20160414,송파구
16.383333333333333,20160415,송파구
15.937499958333332,20160416,송파구
11.341666666666667,20160417,송파구
12.324999958333335,20160418,송파구
13.999999999999998,20160419,송파구
14.937500083333333,20160420,송파구
15.362500041666669,20160421,송파구
14.229166666666664,20160422,송파구
14.720833458333333,20160423,송파구
16.91249991666667,20160424,송파구
18.78750008333333,20160425,송파구
22.262499750000003,20160426,송파구
16.712499833333336,20160427,송파구
17.783333416666668,20160428,송파구
16.96666670833333,20160429,송파구
17.762500208333332,20160430,송파구
15.69166666666667,20160401,강동구
15.762500124999995,20160402,강동구
9.241666666666664,20160403,강동구
12.50833345833333,20160404,강동구
12.1,20160405,강동구
15.941666708333335,20160406,강동구
14.624999999999998,20160407,강동구
12.187500041666665,20160408,강동구
13.3375,20160409,강동구
13.233333375000004,20160410,강동구
13.433333333333335,20160411,강동구
14.662499958333335,20160412,강동구
15.316666666666665,20160413,강동구
13.174999958333332,20160414,강동구
15.616666625,20160415,강동구
15.733333375000004,20160416,강동구
11.216666666666667,20160417,강동구
12.250000041666668,20160418,강동구
13.550000083333332,20160419,강동구
14.783333291666672,20160420,강동구
15.225000166666666,20160421,강동구
14.187500041666665,20160422,강동구
13.899999916666665,20160423,강동구
15.883333375,20160424,강동구
17.837499958333336,20160425,강동구
21.658333416666665,20160426,강동구
16.24583325,20160427,강동구
17.39583325,20160428,강동구
16.700000125,20160429,강동구
16.974999958333335,20160430,강동구
20.216666791666665,20160501,종로구
20.479166791666668,20160502,종로구
11.429166708333335,20160503,종로구
15.291666625000005,20160504,종로구
19.97083320833333,20160505,종로구
14.191666666666665,20160506,종로구
16.73333333333333,20160507,종로구
19.991666541666664,20160508,종로구
19.4375,20160509,종로구
13.312500000000002,20160510,종로구
16.958333375,20160511,종로구
17.633333083333326,20160512,종로구
19.05416675,20160513,종로구
20.28333329166666,20160514,종로구
15.283333291666667,20160515,종로구
16.054166791666667,20160516,종로구
19.900000041666672,20160517,종로구
22.85416658333333,20160518,종로구
24.43333333333333,20160519,종로구
24.55833329166667,20160520,종로구
24.524999999999995,20160521,종로구
24.91249975000001,20160522,종로구
21.55000008333333,20160523,종로구
16.470833416666665,20160524,종로구
20.100000083333327,20160525,종로구
18.374999875,20160526,종로구
21.379166458333334,20160527,종로구
21.720833375,20160528,종로구
21.358333291666668,20160529,종로구
22.22499983333333,20160530,종로구
21.220833375,20160531,종로구
20.216666791666665,20160501,중구
20.479166791666668,20160502,중구
11.429166708333335,20160503,중구
15.291666625000005,20160504,중구
19.97083320833333,20160505,중구
14.191666666666665,20160506,중구
16.73333333333333,20160507,중구
19.991666541666664,20160508,중구
19.4375,20160509,중구
13.312500000000002,20160510,중구
16.958333375,20160511,중구
17.633333083333326,20160512,중구
19.05416675,20160513,중구
20.28333329166666,20160514,중구
15.283333291666667,20160515,중구
16.054166791666667,20160516,중구
19.900000041666672,20160517,중구
22.85416658333333,20160518,중구
24.43333333333333,20160519,중구
24.55833329166667,20160520,중구
24.524999999999995,20160521,중구
24.91249975000001,20160522,중구
21.55000008333333,20160523,중구
16.470833416666665,20160524,중구
20.100000083333327,20160525,중구
18.374999875,20160526,중구
21.379166458333334,20160527,중구
21.720833375,20160528,중구
21.358333291666668,20160529,중구
22.22499983333333,20160530,중구
21.220833375,20160531,중구
20.254166625,20160501,용산구
20.916666791666664,20160502,용산구
12.004166666666668,20160503,용산구
15.975000208333334,20160504,용산구
20.583333291666666,20160505,용산구
14.512499958333335,20160506,용산구
17.29166683333333,20160507,용산구
20.645833375,20160508,용산구
19.737499916666668,20160509,용산구
13.779166666666665,20160510,용산구
17.420833416666664,20160511,용산구
17.983333499999993,20160512,용산구
19.358333375000004,20160513,용산구
20.625000000000004,20160514,용산구
16.404166625,20160515,용산구
16.679166541666667,20160516,용산구
20.20416675,20160517,용산구
23.09583329166666,20160518,용산구
24.89166666666667,20160519,용산구
24.849999875,20160520,용산구
24.54166670833333,20160521,용산구
24.887499958333336,20160522,용산구
22.52499991666667,20160523,용산구
16.77083341666667,20160524,용산구
20.512500041666666,20160525,용산구
19.04583325,20160526,용산구
21.83333333333333,20160527,용산구
22.116666583333334,20160528,용산구
21.89583333333333,20160529,용산구
22.52916683333333,20160530,용산구
22.04166666666667,20160531,용산구
20.383333333333333,20160501,성동구
20.999999916666667,20160502,성동구
12.1875,20160503,성동구
16.000000083333333,20160504,성동구
20.304166625000004,20160505,성동구
14.69583325,20160506,성동구
17.354166500000005,20160507,성동구
20.545833291666664,20160508,성동구
19.92916675,20160509,성동구
13.825,20160510,성동구
17.42500008333333,20160511,성동구
18.25,20160512,성동구
19.35833308333333,20160513,성동구
20.69166695833333,20160514,성동구
16.337500125000002,20160515,성동구
16.762500166666666,20160516,성동구
20.304166791666667,20160517,성동구
23.141666541666666,20160518,성동구
24.691666875,20160519,성동구
24.625000166666666,20160520,성동구
24.11250004166667,20160521,성동구
24.74583304166667,20160522,성동구
22.483333375,20160523,성동구
17.04583358333333,20160524,성동구
20.808333375000004,20160525,성동구
19.11249975,20160526,성동구
21.89999970833334,20160527,성동구
22.34583354166667,20160528,성동구
22.02083333333333,20160529,성동구
22.71666675,20160530,성동구
22.11666658333333,20160531,성동구
20.949999958333333,20160501,광진구
20.891666874999995,20160502,광진구
12.279166666666667,20160503,광진구
16.475000166666664,20160504,광진구
20.716666333333336,20160505,광진구
14.950000083333334,20160506,광진구
17.72500004166667,20160507,광진구
20.749999916666667,20160508,광진구
20.462499916666673,20160509,광진구
14.0875,20160510,광진구
18.079166625,20160511,광진구
18.2,20160512,광진구
19.695833291666666,20160513,광진구
20.912499875,20160514,광진구
16.324999916666666,20160515,광진구
17.245833333333334,20160516,광진구
20.979166625,20160517,광진구
23.608333166666664,20160518,광진구
25.250000166666666,20160519,광진구
25.454166500000003,20160520,광진구
24.79166675,20160521,광진구
24.98333329166667,20160522,광진구
21.83750020833333,20160523,광진구
16.77916683333333,20160524,광진구
21.01666675,20160525,광진구
19.70833345833333,20160526,광진구
22.15000004166667,20160527,광진구
22.98333316666667,20160528,광진구
22.75833354166667,20160529,광진구
23.091666583333346,20160530,광진구
22.149999916666665,20160531,광진구
20.383333333333333,20160501,동대문구
20.999999916666667,20160502,동대문구
12.1875,20160503,동대문구
16.000000083333333,20160504,동대문구
20.304166625000004,20160505,동대문구
14.69583325,20160506,동대문구
17.354166500000005,20160507,동대문구
20.545833291666664,20160508,동대문구
19.92916675,20160509,동대문구
13.825,20160510,동대문구
17.42500008333333,20160511,동대문구
18.25,20160512,동대문구
19.35833308333333,20160513,동대문구
20.69166695833333,20160514,동대문구
16.337500125000002,20160515,동대문구
16.762500166666666,20160516,동대문구
20.304166791666667,20160517,동대문구
23.141666541666666,20160518,동대문구
24.691666875,20160519,동대문구
24.625000166666666,20160520,동대문구
24.11250004166667,20160521,동대문구
24.74583304166667,20160522,동대문구
22.483333375,20160523,동대문구
17.04583358333333,20160524,동대문구
20.808333375000004,20160525,동대문구
19.11249975,20160526,동대문구
21.89999970833334,20160527,동대문구
22.34583354166667,20160528,동대문구
22.02083333333333,20160529,동대문구
22.71666675,20160530,동대문구
22.11666658333333,20160531,동대문구
20.65833325,20160501,중랑구
21.1958335,20160502,중랑구
12.554166708333335,20160503,중랑구
16.133333375000007,20160504,중랑구
20.33333345833333,20160505,중랑구
14.887499958333335,20160506,중랑구
17.324999958333333,20160507,중랑구
20.508333208333326,20160508,중랑구
20.32916670833333,20160509,중랑구
14.174999999999995,20160510,중랑구
17.5583335,20160511,중랑구
18.650000083333328,20160512,중랑구
19.26666670833333,20160513,중랑구
20.770833375,20160514,중랑구
16.53333329166667,20160515,중랑구
16.891666708333332,20160516,중랑구
20.545833583333334,20160517,중랑구
23.083333416666665,20160518,중랑구
24.17500004166667,20160519,중랑구
24.14166645833333,20160520,중랑구
23.59999983333334,20160521,중랑구
24.3291665,20160522,중랑구
22.520833208333343,20160523,중랑구
17.12083325,20160524,중랑구
21.229166583333328,20160525,중랑구
19.416666666666664,20160526,중랑구
21.96666666666668,20160527,중랑구
22.324999750000003,20160528,중랑구
21.975000125,20160529,중랑구
22.804166750000004,20160530,중랑구
22.25416670833333,20160531,중랑구
20.216666791666665,20160501,성북구
20.479166791666668,20160502,성북구
11.429166708333335,20160503,성북구
15.291666625000005,20160504,성북구
19.97083320833333,20160505,성북구
14.191666666666665,20160506,성북구
16.73333333333333,20160507,성북구
19.991666541666664,20160508,성북구
19.4375,20160509,성북구
13.312500000000002,20160510,성북구
16.958333375,20160511,성북구
17.633333083333326,20160512,성북구
19.05416675,20160513,성북구
20.28333329166666,20160514,성북구
15.283333291666667,20160515,성북구
16.054166791666667,20160516,성북구
19.900000041666672,20160517,성북구
22.85416658333333,20160518,성북구
24.43333333333333,20160519,성북구
24.55833329166667,20160520,성북구
24.524999999999995,20160521,성북구
24.91249975000001,20160522,성북구
21.55000008333333,20160523,성북구
16.470833416666665,20160524,성북구
20.100000083333327,20160525,성북구
18.374999875,20160526,성북구
21.379166458333334,20160527,성북구
21.720833375,20160528,성북구
21.358333291666668,20160529,성북구
22.22499983333333,20160530,성북구
21.220833375,20160531,성북구
19.874999875,20160501,강북구
20.579166791666673,20160502,강북구
11.954166708333332,20160503,강북구
15.358333333333334,20160504,강북구
19.612500083333334,20160505,강북구
14.1125,20160506,강북구
16.662499916666665,20160507,강북구
19.825000000000006,20160508,강북구
19.333333375,20160509,강북구
13.329166666666666,20160510,강북구
16.600000083333335,20160511,강북구
17.812500083333333,20160512,강북구
18.683333208333334,20160513,강북구
20.099999916666672,20160514,강북구
15.745833208333336,20160515,강북구
16.012500208333332,20160516,강북구
19.59166670833333,20160517,강북구
22.35416654166666,20160518,강북구
23.67083320833333,20160519,강북구
23.54999983333333,20160520,강북구
23.09583325,20160521,강북구
23.91666666666666,20160522,강북구
21.93749983333333,20160523,강북구
16.55833345833333,20160524,강북구
20.395833416666665,20160525,강북구
18.349999958333328,20160526,강북구
21.20000008333333,20160527,강북구
21.48749991666667,20160528,강북구
21.20416675,20160529,강북구
22.05000008333333,20160530,강북구
21.39583320833334,20160531,강북구
19.874999875,20160501,도봉구
20.579166791666673,20160502,도봉구
11.954166708333332,20160503,도봉구
15.358333333333334,20160504,도봉구
19.612500083333334,20160505,도봉구
14.1125,20160506,도봉구
16.662499916666665,20160507,도봉구
19.825000000000006,20160508,도봉구
19.333333375,20160509,도봉구
13.329166666666666,20160510,도봉구
16.600000083333335,20160511,도봉구
17.812500083333333,20160512,도봉구
18.683333208333334,20160513,도봉구
20.099999916666672,20160514,도봉구
15.745833208333336,20160515,도봉구
16.012500208333332,20160516,도봉구
19.59166670833333,20160517,도봉구
22.35416654166666,20160518,도봉구
23.67083320833333,20160519,도봉구
23.54999983333333,20160520,도봉구
23.09583325,20160521,도봉구
23.91666666666666,20160522,도봉구
21.93749983333333,20160523,도봉구
16.55833345833333,20160524,도봉구
20.395833416666665,20160525,도봉구
18.349999958333328,20160526,도봉구
21.20000008333333,20160527,도봉구
21.48749991666667,20160528,도봉구
21.20416675,20160529,도봉구
22.05000008333333,20160530,도봉구
21.39583320833334,20160531,도봉구
19.874999875,20160501,노원구
20.579166791666673,20160502,노원구
11.954166708333332,20160503,노원구
15.358333333333334,20160504,노원구
19.612500083333334,20160505,노원구
14.1125,20160506,노원구
16.662499916666665,20160507,노원구
19.825000000000006,20160508,노원구
19.333333375,20160509,노원구
13.329166666666666,20160510,노원구
16.600000083333335,20160511,노원구
17.812500083333333,20160512,노원구
18.683333208333334,20160513,노원구
20.099999916666672,20160514,노원구
15.745833208333336,20160515,노원구
16.012500208333332,20160516,노원구
19.59166670833333,20160517,노원구
22.35416654166666,20160518,노원구
23.67083320833333,20160519,노원구
23.54999983333333,20160520,노원구
23.09583325,20160521,노원구
23.91666666666666,20160522,노원구
21.93749983333333,20160523,노원구
16.55833345833333,20160524,노원구
20.395833416666665,20160525,노원구
18.349999958333328,20160526,노원구
21.20000008333333,20160527,노원구
21.48749991666667,20160528,노원구
21.20416675,20160529,노원구
22.05000008333333,20160530,노원구
21.39583320833334,20160531,노원구
19.929166833333333,20160501,은평구
20.691666541666674,20160502,은평구
11.683333333333335,20160503,은평구
15.304166666666667,20160504,은평구
20.116666833333326,20160505,은평구
13.925000083333336,20160506,은평구
17.012500166666666,20160507,은평구
20.104166375,20160508,은평구
19.016666666666666,20160509,은평구
13.47916666666667,20160510,은평구
16.754166666666666,20160511,은평구
17.462499916666665,20160512,은평구
18.850000208333334,20160513,은평구
20.079166708333336,20160514,은평구
16.020833291666662,20160515,은평구
16.225000041666664,20160516,은평구
19.641666625000006,20160517,은평구
22.591666708333324,20160518,은평구
24.15833329166666,20160519,은평구
24.116667000000003,20160520,은평구
23.97083345833333,20160521,은평구
24.33333337500001,20160522,은평구
22.141666541666666,20160523,은평구
16.429166666666667,20160524,은평구
20.05833316666667,20160525,은평구
18.379166833333336,20160526,은평구
21.058333416666674,20160527,은평구
21.274999875,20160528,은평구
21.10000025,20160529,은평구
21.829166875,20160530,은평구
21.354166749999994,20160531,은평구
20.216666791666665,20160501,서대문구
20.479166791666668,20160502,서대문구
11.429166708333335,20160503,서대문구
15.291666625000005,20160504,서대문구
19.97083320833333,20160505,서대문구
14.191666666666665,20160506,서대문구
16.73333333333333,20160507,서대문구
19.991666541666664,20160508,서대문구
19.4375,20160509,서대문구
13.312500000000002,20160510,서대문구
16.958333375,20160511,서대문구
17.633333083333326,20160512,서대문구
19.05416675,20160513,서대문구
20.28333329166666,20160514,서대문구
15.283333291666667,20160515,서대문구
16.054166791666667,20160516,서대문구
19.900000041666672,20160517,서대문구
22.85416658333333,20160518,서대문구
