,,,,,,,,,,,단위 : 동
서울특별시,강서구,개화동,  73 ,  43 ,  12 ,  1 ,  1 ,  1 ,  11 ,  3 ,  1 
서울특별시,강서구,공항동,  401 ,  39 ,  47 ,  50 ,  39 ,  54 ,  26 ,  116 ,  30 
서울특별시,강서구,과해동,  3 ,  - ,  - ,  - ,  - ,  - ,  - ,  3 ,  - 
서울특별시,강서구,내발산동,  213 ,  39 ,  30 ,  25 ,  31 ,  30 ,  29 ,  29 ,  - 
서울특별시,강서구,등촌동,  517 ,  74 ,  73 ,  78 ,  115 ,  44 ,  44 ,  81 ,  8 
서울특별시,강서구,마곡동,  110 ,  38 ,  20 ,  25 ,  10 ,  12 ,  1 ,  3 ,  1 
서울특별시,강서구,방화동,  757 ,  73 ,  89 ,  54 ,  172 ,  83 ,  88 ,  166 ,  32 
서울특별시,강서구,염창동,  273 ,  27 ,  41 ,  32 ,  40 ,  26 ,  40 ,  67 ,  - 
서울특별시,강서구,오곡동,  46 ,  33 ,  2 ,  1 ,  2 ,  3 ,  1 ,  3 ,  1 
서울특별시,강서구,오쇠동,  20 ,  5 ,  7 ,  4 ,  3 ,  - ,  - ,  1 ,  - 
서울특별시,강서구,외발산동,  82 ,  33 ,  30 ,  7 ,  5 ,  4 ,  - ,  3 ,  - 
서울특별시,강서구,화곡동,"  2,027 ",  182 ,  224 ,  185 ,  376 ,  365 ,  234 ,  453 ,  8 
서울특별시,관악구,남현동,  178 ,  23 ,  29 ,  22 ,  28 ,  42 ,  18 ,  14 ,  2 
서울특별시,관악구,봉천동,"  2,359 ",  351 ,  400 ,  214 ,  205 ,  280 ,  263 ,  631 ,  15 
서울특별시,관악구,신림동,"  3,498 ",  672 ,  538 ,  363 ,  485 ,  471 ,  362 ,  601 ,  6 
서울특별시,광진구,광장동,  187 ,  19 ,  19 ,  23 ,  29 ,  31 ,  17 ,  49 ,  - 
서울특별시,광진구,구의동,  656 ,  37 ,  49 ,  48 ,  140 ,  109 ,  78 ,  191 ,  4 
서울특별시,광진구,군자동,  271 ,  38 ,  26 ,  14 ,  35 ,  36 ,  36 ,  86 ,  - 
서울특별시,광진구,능동,  154 ,  24 ,  16 ,  8 ,  20 ,  16 ,  15 ,  46 ,  9 
서울특별시,광진구,자양동,  899 ,  38 ,  29 ,  48 ,  142 ,  223 ,  190 ,  225 ,  4 
서울특별시,광진구,중곡동,"  1,025 ",  66 ,  57 ,  39 ,  146 ,  309 ,  150 ,  257 ,  1 
서울특별시,광진구,화양동,  531 ,  71 ,  28 ,  32 ,  67 ,  106 ,  72 ,  153 ,  2 
서울특별시,구로구,가리봉동,  209 ,  4 ,  6 ,  4 ,  15 ,  28 ,  29 ,  123 ,  - 
서울특별시,구로구,개봉동,  633 ,  33 ,  49 ,  51 ,  112 ,  74 ,  95 ,  209 ,  10 
서울특별시,구로구,고척동,  521 ,  36 ,  54 ,  48 ,  67 ,  78 ,  73 ,  140 ,  25 
서울특별시,구로구,구로동,"  1,673 ",  182 ,  129 ,  83 ,  176 ,  256 ,  242 ,  417 ,  188 
서울특별시,구로구,궁동,  114 ,  15 ,  17 ,  14 ,  32 ,  13 ,  13 ,  9 ,  1 
서울특별시,구로구,신도림동,  318 ,  22 ,  23 ,  19 ,  35 ,  35 ,  36 ,  145 ,  3 
서울특별시,구로구,오류동,  440 ,  51 ,  44 ,  32 ,  51 ,  47 ,  45 ,  109 ,  61 
서울특별시,구로구,온수동,  83 ,  10 ,  11 ,  16 ,  8 ,  11 ,  8 ,  16 ,  3 
서울특별시,구로구,천왕동,  34 ,  16 ,  3 ,  15 ,  - ,  - ,  - ,  - ,  - 
서울특별시,구로구,항동,  29 ,  4 ,  10 ,  - ,  1 ,  1 ,  5 ,  6 ,  2 
서울특별시,금천구,가산동,  385 ,  90 ,  29 ,  25 ,  25 ,  36 ,  37 ,  142 ,  1 
서울특별시,금천구,독산동,"  1,053 ",  124 ,  71 ,  51 ,  137 ,  147 ,  161 ,  360 ,  2 
서울특별시,금천구,시흥동,  988 ,  68 ,  74 ,  72 ,  127 ,  181 ,  134 ,  314 ,  18 
서울특별시,노원구,공릉동,  609 ,  66 ,  86 ,  60 ,  90 ,  101 ,  79 ,  126 ,  1 
서울특별시,노원구,상계동,"  1,440 ",  92 ,  181 ,  167 ,  214 ,  406 ,  154 ,  224 ,  2 
서울특별시,노원구,월계동,  393 ,  27 ,  58 ,  48 ,  63 ,  72 ,  65 ,  55 ,  5 
서울특별시,노원구,중계동,  307 ,  30 ,  31 ,  57 ,  91 ,  48 ,  28 ,  17 ,  5 
서울특별시,노원구,하계동,  136 ,  14 ,  30 ,  23 ,  30 ,  14 ,  7 ,  15 ,  3 
서울특별시,도봉구,도봉동,  544 ,  49 ,  52 ,  27 ,  81 ,  99 ,  108 ,  123 ,  5 
서울특별시,도봉구,방학동,  618 ,  37 ,  51 ,  37 ,  125 ,  171 ,  141 ,  49 ,  7 
서울특별시,도봉구,쌍문동,  534 ,  49 ,  54 ,  38 ,  96 ,  121 ,  66 ,  108 ,  2 
서울특별시,도봉구,창동,  733 ,  65 ,  75 ,  63 ,  145 ,  185 ,  93 ,  101 ,  6 
서울특별시,동대문구,답십리동,  723 ,  31 ,  38 ,  39 ,  86 ,  133 ,  103 ,  288 ,  5 
서울특별시,동대문구,신설동,  320 ,  20 ,  23 ,  12 ,  23 ,  29 ,  59 ,  139 ,  15 
서울특별시,동대문구,용두동,  946 ,  61 ,  74 ,  42 ,  100 ,  78 ,  152 ,  388 ,  51 
서울특별시,동대문구,이문동,  553 ,  65 ,  53 ,  31 ,  56 ,  63 ,  64 ,  219 ,  2 
서울특별시,동대문구,장안동,"  1,125 ",  76 ,  78 ,  32 ,  97 ,  230 ,  496 ,  116 ,  - 
서울특별시,동대문구,전농동,  759 ,  33 ,  26 ,  34 ,  87 ,  77 ,  119 ,  358 ,  25 
서울특별시,동대문구,제기동,"  1,184 ",  68 ,  45 ,  38 ,  111 ,  74 ,  189 ,  574 ,  85 
서울특별시,동대문구,청량리동,  406 ,  14 ,  15 ,  20 ,  38 ,  44 ,  47 ,  179 ,  49 
서울특별시,동대문구,회기동,  299 ,  23 ,  16 ,  24 ,  53 ,  40 ,  38 ,  92 ,  13 
서울특별시,동대문구,휘경동,  422 ,  69 ,  44 ,  24 ,  44 ,  44 ,  44 ,  145 ,  8 
서울특별시,동작구,노량진동,  646 ,  30 ,  83 ,  43 ,  80 ,  73 ,  69 ,  240 ,  28 
서울특별시,동작구,대방동,  328 ,  51 ,  32 ,  29 ,  63 ,  31 ,  38 ,  71 ,  13 
서울특별시,동작구,동작동,  23 ,  5 ,  5 ,  1 ,  1 ,  3 ,  1 ,  7 ,  - 
서울특별시,동작구,본동,  152 ,  7 ,  9 ,  7 ,  7 ,  12 ,  24 ,  46 ,  40 
서울특별시,동작구,사당동,  937 ,  86 ,  87 ,  58 ,  175 ,  141 ,  93 ,  293 ,  4 
서울특별시,동작구,상도1동,  207 ,  52 ,  30 ,  10 ,  22 ,  16 ,  22 ,  47 ,  8 
서울특별시,동작구,상도동,  844 ,  97 ,  97 ,  45 ,  147 ,  94 ,  97 ,  250 ,  17 
서울특별시,동작구,신대방동,  329 ,  25 ,  29 ,  16 ,  52 ,  48 ,  39 ,  108 ,  12 
서울특별시,동작구,흑석동,  441 ,  9 ,  22 ,  16 ,  48 ,  34 ,  35 ,  186 ,  91 
서울특별시,마포구,공덕동,  410 ,  19 ,  37 ,  32 ,  34 ,  27 ,  26 ,  151 ,  84 
서울특별시,마포구,구수동,  36 ,  3 ,  4 ,  1 ,  2 ,  11 ,  4 ,  11 ,  - 
서울특별시,마포구,노고산동,  300 ,  20 ,  34 ,  22 ,  38 ,  48 ,  30 ,  84 ,  24 
서울특별시,마포구,당인동,  8 ,  - ,  1 ,  - ,  5 ,  - ,  - ,  2 ,  - 
서울특별시,마포구,대흥동,  332 ,  15 ,  27 ,  21 ,  55 ,  49 ,  27 ,  127 ,  11 
서울특별시,마포구,도화동,  249 ,  24 ,  18 ,  12 ,  23 ,  24 ,  27 ,  98 ,  23 
서울특별시,마포구,동교동,  484 ,  55 ,  74 ,  35 ,  66 ,  77 ,  56 ,  119 ,  2 
서울특별시,마포구,마포동,  72 ,  1 ,  3 ,  6 ,  7 ,  6 ,  6 ,  33 ,  10 
서울특별시,마포구,망원동,  456 ,  40 ,  45 ,  28 ,  64 ,  83 ,  62 ,  126 ,  8 
서울특별시,마포구,상수동,  245 ,  53 ,  36 ,  10 ,  22 ,  20 ,  8 ,  95 ,  1 
서울특별시,마포구,상암동,  196 ,  74 ,  30 ,  16 ,  33 ,  10 ,  3 ,  25 ,  5 
서울특별시,마포구,서교동,"  1,345 ",  182 ,  193 ,  95 ,  231 ,  223 ,  100 ,  309 ,  12 
서울특별시,마포구,성산동,  459 ,  56 ,  69 ,  45 ,  82 ,  68 ,  36 ,  101 ,  2 
서울특별시,마포구,신공덕동,  77 ,  8 ,  11 ,  10 ,  12 ,  7 ,  6 ,  20 ,  3 
서울특별시,마포구,신수동,  228 ,  26 ,  32 ,  13 ,  26 ,  24 ,  20 ,  75 ,  12 
서울특별시,마포구,신정동,  13 ,  1 ,  2 ,  3 ,  1 ,  - ,  1 ,  1 ,  4 
서울특별시,마포구,아현동,  298 ,  11 ,  11 ,  7 ,  23 ,  35 ,  26 ,  109 ,  76 
서울특별시,마포구,연남동,  290 ,  33 ,  28 ,  13 ,  43 ,  46 ,  33 ,  90 ,  4 
서울특별시,마포구,염리동,  200 ,  - ,  9 ,  11 ,  36 ,  31 ,  35 ,  67 ,  11 
서울특별시,마포구,용강동,  143 ,  8 ,  13 ,  6 ,  21 ,  11 ,  25 ,  51 ,  8 
서울특별시,마포구,중동,  35 ,  1 ,  6 ,  6 ,  3 ,  9 ,  2 ,  8 ,  - 
서울특별시,마포구,창전동,  168 ,  23 ,  20 ,  18 ,  17 ,  16 ,  13 ,  54 ,  7 
서울특별시,마포구,토정동,  13 ,  - ,  1 ,  2 ,  2 ,  - ,  1 ,  6 ,  1 
서울특별시,마포구,하중동,  5 ,  1 ,  - ,  1 ,  - ,  1 ,  - ,  2 ,  - 
서울특별시,마포구,합정동,  419 ,  36 ,  59 ,  19 ,  58 ,  62 ,  55 ,  122 ,  8 
서울특별시,마포구,현석동,  14 ,  1 ,  1 ,  1 ,  7 ,  - ,  - ,  3 ,  1 
서울특별시,서대문구,남가좌동,  565 ,  28 ,  14 ,  28 ,  46 ,  48 ,  37 ,  315 ,  49 
서울특별시,서대문구,냉천동,  84 ,  3 ,  4 ,  1 ,  3 ,  1 ,  6 ,  56 ,  10 
서울특별시,서대문구,대신동,  47 ,  4 ,  8 ,  2 ,  8 ,  4 ,  10 ,  10 ,  1 
서울특별시,서대문구,대현동,  351 ,  14 ,  10 ,  22 ,  51 ,  26 ,  58 ,  146 ,  24 
서울특별시,서대문구,미근동,  56 ,  4 ,  5 ,  1 ,  3 ,  1 ,  5 ,  21 ,  16 
서울특별시,서대문구,봉원동,  7 ,  - ,  - ,  1 ,  3 ,  1 ,  1 ,  1 ,  - 
서울특별시,서대문구,북가좌동,  289 ,  31 ,  20 ,  11 ,  29 ,  41 ,  29 ,  126 ,  2 
서울특별시,서대문구,북아현동,  343 ,  5 ,  10 ,  13 ,  53 ,  37 ,  44 ,  152 ,  29 
서울특별시,서대문구,신촌동,  13 ,  3 ,  - ,  - ,  - ,  1 ,  1 ,  6 ,  2 
서울특별시,서대문구,연희동,  631 ,  52 ,  52 ,  38 ,  74 ,  59 ,  71 ,  259 ,  26 
서울특별시,서대문구,영천동,  99 ,  1 ,  1 ,  3 ,  6 ,  1 ,  3 ,  54 ,  30 
서울특별시,서대문구,옥천동,  20 ,  2 ,  - ,  1 ,  4 ,  - ,  - ,  10 ,  3 
서울특별시,서대문구,창천동,  604 ,  40 ,  45 ,  38 ,  149 ,  102 ,  55 ,  152 ,  23 
서울특별시,서대문구,천연동,  38 ,  3 ,  2 ,  1 ,  6 ,  4 ,  1 ,  18 ,  3 
서울특별시,서대문구,충정로2가,  97 ,  2 ,  6 ,  2 ,  6 ,  9 ,  5 ,  53 ,  14 
서울특별시,서대문구,충정로3가,  131 ,  6 ,  4 ,  5 ,  7 ,  5 ,  17 ,  68 ,  19 
서울특별시,서대문구,합동,  13 ,  - ,  5 ,  - ,  - ,  - ,  - ,  8 ,  - 
서울특별시,서대문구,현저동,  70 ,  1 ,  1 ,  7 ,  1 ,  5 ,  2 ,  12 ,  41 
서울특별시,서대문구,홍은동,  546 ,  27 ,  33 ,  30 ,  106 ,  39 ,  78 ,  189 ,  44 
서울특별시,서대문구,홍제동,  558 ,  7 ,  20 ,  39 ,  66 ,  71 ,  69 ,  260 ,  26 
서울특별시,서초구,내곡동,  68 ,  12 ,  11 ,  8 ,  4 ,  1 ,  14 ,  16 ,  2 
서울특별시,서초구,반포동,  516 ,  55 ,  60 ,  27 ,  97 ,  100 ,  65 ,  107 ,  5 
서울특별시,서초구,방배동,"  1,447 ",  99 ,  171 ,  90 ,  216 ,  322 ,  233 ,  311 ,  5 
서울특별시,서초구,서초동,"  1,861 ",  179 ,  312 ,  152 ,  356 ,  546 ,  213 ,  99 ,  4 
서울특별시,서초구,신원동,  70 ,  14 ,  7 ,  1 ,  2 ,  1 ,  12 ,  29 ,  4 
서울특별시,서초구,양재동,"  1,231 ",  79 ,  131 ,  85 ,  403 ,  500 ,  17 ,  12 ,  4 
서울특별시,서초구,염곡동,  35 ,  7 ,  4 ,  3 ,  - ,  1 ,  8 ,  12 ,  - 
서울특별시,서초구,우면동,  83 ,  38 ,  1 ,  5 ,  20 ,  5 ,  4 ,  9 ,  1 
서울특별시,서초구,원지동,  45 ,  2 ,  9 ,  1 ,  4 ,  - ,  2 ,  26 ,  1 
서울특별시,서초구,잠원동,  347 ,  25 ,  60 ,  22 ,  54 ,  86 ,  41 ,  55 ,  4 
서울특별시,성동구,금호동1가,  92 ,  2 ,  15 ,  6 ,  12 ,  9 ,  9 ,  39 ,  - 
서울특별시,성동구,금호동2가,  79 ,  5 ,  3 ,  6 ,  4 ,  13 ,  13 ,  35 ,  - 
서울특별시,성동구,금호동3가,  171 ,  1 ,  5 ,  5 ,  12 ,  14 ,  29 ,  105 ,  - 
서울특별시,성동구,금호동4가,  137 ,  6 ,  6 ,  9 ,  13 ,  17 ,  29 ,  56 ,  1 
서울특별시,성동구,도선동,  174 ,  15 ,  6 ,  9 ,  24 ,  36 ,  17 ,  62 ,  5 
서울특별시,성동구,마장동,  514 ,  24 ,  25 ,  29 ,  70 ,  94 ,  104 ,  166 ,  2 
서울특별시,성동구,사근동,  47 ,  4 ,  2 ,  2 ,  6 ,  10 ,  5 ,  18 ,  - 
서울특별시,성동구,상왕십리동,  16 ,  - ,  1 ,  - ,  1 ,  1 ,  2 ,  9 ,  2 
서울특별시,성동구,성수동1가,  560 ,  36 ,  45 ,  30 ,  74 ,  90 ,  84 ,  198 ,  3 
서울특별시,성동구,성수동2가,  924 ,  72 ,  42 ,  50 ,  61 ,  105 ,  104 ,  488 ,  2 
서울특별시,성동구,송정동,  132 ,  7 ,  4 ,  18 ,  12 ,  12 ,  25 ,  54 ,  - 
서울특별시,성동구,옥수동,  97 ,  9 ,  4 ,  6 ,  13 ,  23 ,  23 ,  19 ,  - 
서울특별시,성동구,용답동,  296 ,  17 ,  12 ,  23 ,  59 ,  47 ,  51 ,  86 ,  1 
서울특별시,성동구,응봉동,  37 ,  - ,  - ,  6 ,  3 ,  7 ,  6 ,  15 ,  - 
서울특별시,성동구,하왕십리동,  174 ,  6 ,  9 ,  11 ,  37 ,  28 ,  27 ,  56 ,  - 
서울특별시,성동구,행당동,  432 ,  30 ,  49 ,  65 ,  42 ,  59 ,  55 ,  128 ,  4 
서울특별시,성동구,홍익동,  151 ,  4 ,  4 ,  10 ,  30 ,  31 ,  18 ,  54 ,  - 
서울특별시,성북구,길음동,  287 ,  11 ,  14 ,  8 ,  30 ,  24 ,  32 ,  137 ,  31 
서울특별시,성북구,돈암동,  82 ,  8 ,  12 ,  12 ,  10 ,  6 ,  4 ,  25 ,  5 
서울특별시,성북구,동선동1가,  213 ,  13 ,  12 ,  5 ,  28 ,  25 ,  38 ,  80 ,  12 
서울특별시,성북구,동선동2가,  104 ,  20 ,  13 ,  3 ,  20 ,  6 ,  6 ,  13 ,  23 
서울특별시,성북구,동선동3가,  86 ,  26 ,  11 ,  9 ,  7 ,  6 ,  8 ,  17 ,  2 
서울특별시,성북구,동선동4가,  98 ,  26 ,  4 ,  4 ,  7 ,  7 ,  5 ,  28 ,  17 
서울특별시,성북구,동선동5가,  52 ,  8 ,  18 ,  1 ,  7 ,  5 ,  1 ,  8 ,  4 
서울특별시,성북구,동소문동1가,  61 ,  2 ,  2 ,  2 ,  15 ,  5 ,  3 ,  13 ,  19 
서울특별시,성북구,동소문동2가,  90 ,  - ,  1 ,  - ,  14 ,  1 ,  5 ,  31 ,  38 
서울특별시,성북구,동소문동3가,  38 ,  3 ,  2 ,  4 ,  7 ,  3 ,  2 ,  5 ,  12 
서울특별시,성북구,동소문동4가,  59 ,  11 ,  6 ,  4 ,  12 ,  3 ,  3 ,  8 ,  12 
서울특별시,성북구,동소문동5가,  74 ,  1 ,  2 ,  3 ,  5 ,  4 ,  10 ,  22 ,  27 
서울특별시,성북구,동소문동6가,  48 ,  7 ,  10 ,  - ,  7 ,  6 ,  5 ,  8 ,  5 
서울특별시,성북구,동소문동7가,  39 ,  2 ,  5 ,  4 ,  1 ,  2 ,  5 ,  14 ,  6 
서울특별시,성북구,보문동1가,  85 ,  3 ,  3 ,  7 ,  3 ,  6 ,  8 ,  32 ,  23 
서울특별시,성북구,보문동2가,  81 ,  13 ,  8 ,  11 ,  10 ,  2 ,  5 ,  27 ,  5 
서울특별시,성북구,보문동3가,  8 ,  2 ,  1 ,  - ,  - ,  - ,  1 ,  3 ,  1 
서울특별시,성북구,보문동4가,  37 ,  3 ,  1 ,  1 ,  9 ,  3 ,  3 ,  15 ,  2 
서울특별시,성북구,보문동5가,  55 ,  10 ,  3 ,  6 ,  11 ,  7 ,  5 ,  9 ,  4 
서울특별시,성북구,보문동6가,  37 ,  7 ,  - ,  1 ,  8 ,  7 ,  4 ,  7 ,  3 
서울특별시,성북구,보문동7가,  65 ,  9 ,  6 ,  1 ,  15 ,  7 ,  8 ,  17 ,  2 
서울특별시,성북구,삼선동1가,  66 ,  5 ,  1 ,  2 ,  8 ,  10 ,  12 ,  24 ,  4 
서울특별시,성북구,삼선동2가,  79 ,  9 ,  4 ,  5 ,  12 ,  19 ,  10 ,  11 ,  9 
서울특별시,성북구,삼선동3가,  26 ,  4 ,  - ,  4 ,  2 ,  4 ,  - ,  11 ,  1 
서울특별시,성북구,삼선동4가,  84 ,  29 ,  4 ,  7 ,  8 ,  8 ,  3 ,  16 ,  9 
서울특별시,성북구,삼선동5가,  90 ,  23 ,  7 ,  5 ,  8 ,  11 ,  10 ,  8 ,  18 
서울특별시,성북구,상월곡동,  115 ,  4 ,  12 ,  9 ,  11 ,  28 ,  21 ,  29 ,  1 
서울특별시,성북구,석관동,  410 ,  25 ,  34 ,  35 ,  63 ,  44 ,  33 ,  170 ,  6 
서울특별시,성북구,성북동,  234 ,  10 ,  14 ,  14 ,  25 ,  12 ,  24 ,  85 ,  50 
서울특별시,성북구,성북동1가,  56 ,  17 ,  6 ,  3 ,  4 ,  5 ,  6 ,  10 ,  5 
서울특별시,성북구,안암동1가,  50 ,  19 ,  4 ,  1 ,  7 ,  11 ,  1 ,  2 ,  5 
서울특별시,성북구,안암동2가,  62 ,  23 ,  13 ,  8 ,  2 ,  6 ,  1 ,  3 ,  6 
서울특별시,성북구,안암동3가,  37 ,  9 ,  9 ,  1 ,  4 ,  4 ,  3 ,  1 ,  6 
서울특별시,성북구,안암동4가,  40 ,  12 ,  3 ,  4 ,  5 ,  3 ,  10 ,  3 ,  - 
서울특별시,성북구,안암동5가,  246 ,  34 ,  41 ,  30 ,  36 ,  35 ,  25 ,  24 ,  21 
서울특별시,성북구,장위동,  852 ,  3 ,  36 ,  29 ,  106 ,  146 ,  163 ,  361 ,  8 
서울특별시,성북구,정릉동,  814 ,  87 ,  88 ,  43 ,  78 ,  90 ,  71 ,  324 ,  33 
서울특별시,성북구,종암동,  534 ,  70 ,  88 ,  27 ,  34 ,  32 ,  58 ,  218 ,  7 
서울특별시,성북구,하월곡동,  574 ,  48 ,  57 ,  23 ,  72 ,  80 ,  102 ,  156 ,  36 
서울특별시,송파구,가락동,  696 ,  51 ,  84 ,  40 ,  156 ,  332 ,  21 ,  11 ,  1 
서울특별시,송파구,거여동,  301 ,  13 ,  29 ,  26 ,  70 ,  95 ,  36 ,  32 ,  - 
서울특별시,송파구,마천동,  359 ,  9 ,  19 ,  26 ,  63 ,  79 ,  73 ,  90 ,  - 
서울특별시,송파구,문정동,  413 ,  41 ,  40 ,  28 ,  105 ,  189 ,  6 ,  2 ,  2 
서울특별시,송파구,방이동,  706 ,  48 ,  90 ,  48 ,  154 ,  240 ,  108 ,  12 ,  6 
서울특별시,송파구,삼전동,  241 ,  20 ,  24 ,  7 ,  55 ,  68 ,  56 ,  11 ,  - 
서울특별시,송파구,석촌동,  405 ,  20 ,  39 ,  16 ,  75 ,  125 ,  114 ,  13 ,  3 
서울특별시,송파구,송파동,  399 ,  16 ,  32 ,  15 ,  70 ,  128 ,  123 ,  14 ,  1 
서울특별시,송파구,신천동,  39 ,  11 ,  1 ,  4 ,  6 ,  3 ,  3 ,  10 ,  1 
서울특별시,송파구,오금동,  381 ,  20 ,  40 ,  29 ,  80 ,  198 ,  7 ,  7 ,  - 
서울특별시,송파구,잠실동,  530 ,  34 ,  57 ,  48 ,  70 ,  136 ,  118 ,  65 ,  2 
서울특별시,송파구,장지동,  72 ,  47 ,  6 ,  5 ,  6 ,  3 ,  - ,  1 ,  4 
서울특별시,송파구,풍납동,  286 ,  11 ,  24 ,  26 ,  61 ,  58 ,  43 ,  63 ,  - 
서울특별시,양천구,목동,  798 ,  67 ,  96 ,  56 ,  153 ,  133 ,  102 ,  187 ,  4 
서울특별시,양천구,신월동,"  1,166 ",  59 ,  71 ,  62 ,  213 ,  364 ,  209 ,  179 ,  9 
서울특별시,양천구,신정동,"  1,116 ",  87 ,  148 ,  140 ,  241 ,  190 ,  113 ,  189 ,  8 
서울특별시,영등포구,당산동,  110 ,  34 ,  12 ,  4 ,  9 ,  2 ,  6 ,  36 ,  7 
서울특별시,영등포구,당산동1가,  301 ,  12 ,  3 ,  9 ,  41 ,  37 ,  36 ,  97 ,  66 
서울특별시,영등포구,당산동2가,  109 ,  7 ,  8 ,  3 ,  30 ,  17 ,  7 ,  34 ,  3 
서울특별시,영등포구,당산동3가,  274 ,  28 ,  18 ,  15 ,  37 ,  44 ,  32 ,  76 ,  24 
서울특별시,영등포구,당산동4가,  131 ,  26 ,  20 ,  6 ,  21 ,  21 ,  24 ,  10 ,  3 
서울특별시,영등포구,당산동5가,  51 ,  8 ,  5 ,  1 ,  4 ,  6 ,  4 ,  21 ,  2 
서울특별시,영등포구,당산동6가,  149 ,  20 ,  17 ,  5 ,  29 ,  28 ,  11 ,  35 ,  4 
서울특별시,영등포구,대림동,  956 ,  59 ,  40 ,  37 ,  108 ,  200 ,  249 ,  259 ,  4 
서울특별시,영등포구,도림동,  262 ,  37 ,  34 ,  17 ,  38 ,  35 ,  29 ,  48 ,  24 
서울특별시,영등포구,문래동1가,  146 ,  1 ,  4 ,  5 ,  6 ,  3 ,  20 ,  73 ,  34 
서울특별시,영등포구,문래동2가,  233 ,  1 ,  3 ,  1 ,  5 ,  6 ,  24 ,  133 ,  60 
서울특별시,영등포구,문래동3가,  338 ,  15 ,  15 ,  9 ,  2 ,  6 ,  48 ,  217 ,  26 
서울특별시,영등포구,문래동4가,  473 ,  3 ,  4 ,  3 ,  2 ,  3 ,  21 ,  128 ,  309 
서울특별시,영등포구,문래동5가,  34 ,  7 ,  6 ,  - ,  3 ,  7 ,  2 ,  9 ,  - 
서울특별시,영등포구,문래동6가,  47 ,  4 ,  14 ,  3 ,  1 ,  2 ,  5 ,  2 ,  16 
서울특별시,영등포구,신길동,"  1,267 ",  67 ,  81 ,  76 ,  165 ,  152 ,  193 ,  480 ,  53 
