,,,,,,,,,,,단위 : 동
서울특별시,강서구,등촌동,  520 ,  79 ,  60 ,  59 ,  126 ,  56 ,  38 ,  94 ,  8 
서울특별시,강서구,마곡동,  183 ,  108 ,  13 ,  32 ,  10 ,  6 ,  9 ,  4 ,  1 
서울특별시,강서구,방화동,  753 ,  62 ,  72 ,  60 ,  133 ,  119 ,  76 ,  198 ,  33 
서울특별시,강서구,염창동,  258 ,  24 ,  30 ,  29 ,  41 ,  26 ,  36 ,  72 ,  - 
서울특별시,강서구,오곡동,  46 ,  28 ,  7 ,  - ,  3 ,  2 ,  2 ,  3 ,  1 
서울특별시,강서구,오쇠동,  21 ,  4 ,  2 ,  7 ,  5 ,  2 ,  - ,  1 ,  - 
서울특별시,강서구,외발산동,  82 ,  28 ,  18 ,  22 ,  5 ,  5 ,  1 ,  3 ,  - 
서울특별시,강서구,화곡동,"  1,979 ",  146 ,  171 ,  161 ,  322 ,  388 ,  248 ,  536 ,  7 
서울특별시,관악구,남현동,  176 ,  19 ,  19 ,  27 ,  22 ,  41 ,  29 ,  18 ,  1 
서울특별시,관악구,봉천동,"  2,336 ",  294 ,  258 ,  383 ,  192 ,  276 ,  259 ,  661 ,  13 
서울특별시,관악구,신림동,"  3,463 ",  507 ,  418 ,  558 ,  417 ,  482 ,  403 ,  672 ,  6 
서울특별시,광진구,광장동,  188 ,  16 ,  17 ,  20 ,  29 ,  29 ,  22 ,  55 ,  - 
서울특별시,광진구,구의동,  643 ,  38 ,  42 ,  24 ,  87 ,  151 ,  86 ,  211 ,  4 
서울특별시,광진구,군자동,  275 ,  37 ,  24 ,  18 ,  19 ,  44 ,  32 ,  101 ,  - 
서울특별시,광진구,능동,  157 ,  28 ,  13 ,  8 ,  17 ,  18 ,  13 ,  51 ,  9 
서울특별시,광진구,자양동,  895 ,  33 ,  30 ,  34 ,  103 ,  185 ,  228 ,  279 ,  3 
서울특별시,광진구,중곡동,"  1,018 ",  67 ,  45 ,  40 ,  95 ,  253 ,  216 ,  301 ,  1 
서울특별시,광진구,화양동,  543 ,  87 ,  24 ,  20 ,  57 ,  87 ,  100 ,  166 ,  2 
서울특별시,구로구,가리봉동,  213 ,  16 ,  4 ,  4 ,  6 ,  26 ,  28 ,  129 ,  - 
서울특별시,구로구,개봉동,  626 ,  22 ,  35 ,  52 ,  94 ,  91 ,  83 ,  239 ,  10 
서울특별시,구로구,고척동,  515 ,  35 ,  34 ,  54 ,  55 ,  89 ,  68 ,  155 ,  25 
서울특별시,구로구,구로동,"  1,662 ",  144 ,  133 ,  91 ,  132 ,  232 ,  259 ,  486 ,  185 
서울특별시,구로구,궁동,  114 ,  8 ,  21 ,  8 ,  34 ,  18 ,  13 ,  11 ,  1 
서울특별시,구로구,신도림동,  319 ,  17 ,  18 ,  21 ,  24 ,  40 ,  40 ,  156 ,  3 
서울특별시,구로구,오류동,  440 ,  44 ,  40 ,  24 ,  55 ,  43 ,  58 ,  114 ,  62 
서울특별시,구로구,온수동,  81 ,  10 ,  8 ,  13 ,  11 ,  10 ,  9 ,  17 ,  3 
서울특별시,구로구,천왕동,  40 ,  21 ,  1 ,  17 ,  1 ,  - ,  - ,  - ,  - 
서울특별시,구로구,항동,  7 ,  1 ,  3 ,  - ,  - ,  1 ,  1 ,  1 ,  - 
서울특별시,금천구,가산동,  381 ,  69 ,  46 ,  28 ,  19 ,  34 ,  37 ,  147 ,  1 
서울특별시,금천구,독산동,"  1,053 ",  126 ,  72 ,  54 ,  80 ,  155 ,  152 ,  413 ,  1 
서울특별시,금천구,시흥동,  978 ,  72 ,  57 ,  70 ,  100 ,  120 ,  193 ,  349 ,  17 
서울특별시,노원구,공릉동,  605 ,  48 ,  78 ,  70 ,  79 ,  94 ,  80 ,  155 ,  1 
서울특별시,노원구,상계동,"  1,409 ",  72 ,  116 ,  183 ,  189 ,  323 ,  264 ,  260 ,  2 
서울특별시,노원구,월계동,  366 ,  25 ,  37 ,  49 ,  48 ,  59 ,  78 ,  65 ,  5 
서울특별시,노원구,중계동,  307 ,  29 ,  19 ,  51 ,  71 ,  65 ,  43 ,  25 ,  4 
서울특별시,노원구,하계동,  141 ,  12 ,  11 ,  35 ,  28 ,  26 ,  11 ,  15 ,  3 
서울특별시,도봉구,도봉동,  557 ,  64 ,  28 ,  43 ,  59 ,  87 ,  111 ,  160 ,  5 
서울특별시,도봉구,방학동,  613 ,  29 ,  43 ,  35 ,  87 ,  165 ,  150 ,  96 ,  8 
서울특별시,도봉구,쌍문동,  532 ,  50 ,  32 ,  49 ,  66 ,  123 ,  82 ,  129 ,  1 
서울특별시,도봉구,창동,  732 ,  67 ,  59 ,  66 ,  102 ,  186 ,  128 ,  122 ,  2 
서울특별시,동대문구,답십리동,  698 ,  38 ,  23 ,  44 ,  48 ,  138 ,  94 ,  309 ,  4 
서울특별시,동대문구,신설동,  322 ,  20 ,  14 ,  18 ,  13 ,  43 ,  47 ,  152 ,  15 
서울특별시,동대문구,용두동,  935 ,  58 ,  48 ,  62 ,  72 ,  98 ,  123 ,  424 ,  50 
서울특별시,동대문구,이문동,  556 ,  57 ,  40 ,  40 ,  48 ,  70 ,  62 ,  237 ,  2 
서울특별시,동대문구,장안동,"  1,090 ",  69 ,  55 ,  62 ,  42 ,  181 ,  306 ,  375 ,  - 
서울특별시,동대문구,전농동,  723 ,  29 ,  17 ,  37 ,  56 ,  86 ,  97 ,  380 ,  21 
서울특별시,동대문구,제기동,"  1,178 ",  56 ,  42 ,  43 ,  62 ,  123 ,  149 ,  619 ,  84 
서울특별시,동대문구,청량리동,  409 ,  15 ,  17 ,  10 ,  31 ,  40 ,  56 ,  190 ,  50 
서울특별시,동대문구,회기동,  299 ,  24 ,  10 ,  21 ,  48 ,  41 ,  41 ,  101 ,  13 
서울특별시,동대문구,휘경동,  402 ,  69 ,  21 ,  41 ,  24 ,  38 ,  53 ,  148 ,  8 
서울특별시,동작구,노량진동,  644 ,  25 ,  52 ,  70 ,  62 ,  82 ,  70 ,  255 ,  28 
서울특별시,동작구,대방동,  330 ,  50 ,  27 ,  30 ,  55 ,  41 ,  32 ,  82 ,  13 
서울특별시,동작구,동작동,  22 ,  4 ,  3 ,  3 ,  2 ,  - ,  4 ,  6 ,  - 
서울특별시,동작구,본동,  151 ,  5 ,  11 ,  7 ,  2 ,  10 ,  23 ,  53 ,  40 
서울특별시,동작구,사당동,  919 ,  77 ,  58 ,  70 ,  130 ,  169 ,  104 ,  307 ,  4 
서울특별시,동작구,상도1동,  208 ,  40 ,  35 ,  18 ,  13 ,  20 ,  21 ,  53 ,  8 
서울특별시,동작구,상도동,  833 ,  81 ,  86 ,  61 ,  122 ,  112 ,  87 ,  268 ,  16 
서울특별시,동작구,신대방동,  311 ,  19 ,  24 ,  19 ,  35 ,  56 ,  40 ,  106 ,  12 
서울특별시,동작구,흑석동,  408 ,  11 ,  14 ,  8 ,  46 ,  27 ,  29 ,  184 ,  89 
서울특별시,마포구,공덕동,  383 ,  20 ,  29 ,  26 ,  41 ,  31 ,  20 ,  141 ,  75 
서울특별시,마포구,구수동,  36 ,  3 ,  5 ,  2 ,  1 ,  7 ,  9 ,  9 ,  - 
서울특별시,마포구,노고산동,  304 ,  24 ,  17 ,  31 ,  35 ,  41 ,  37 ,  96 ,  23 
서울특별시,마포구,당인동,  12 ,  - ,  - ,  1 ,  1 ,  7 ,  - ,  3 ,  - 
서울특별시,마포구,대흥동,  309 ,  20 ,  14 ,  36 ,  32 ,  48 ,  32 ,  116 ,  11 
서울특별시,마포구,도화동,  253 ,  22 ,  23 ,  6 ,  22 ,  25 ,  31 ,  103 ,  21 
서울특별시,마포구,동교동,  510 ,  65 ,  49 ,  51 ,  57 ,  96 ,  58 ,  132 ,  2 
서울특별시,마포구,마포동,  74 ,  3 ,  2 ,  6 ,  2 ,  10 ,  8 ,  33 ,  10 
서울특별시,마포구,망원동,  471 ,  42 ,  32 ,  36 ,  49 ,  98 ,  64 ,  142 ,  8 
서울특별시,마포구,상수동,  270 ,  54 ,  32 ,  20 ,  19 ,  29 ,  12 ,  102 ,  2 
서울특별시,마포구,상암동,  229 ,  70 ,  35 ,  26 ,  31 ,  23 ,  6 ,  33 ,  5 
서울특별시,마포구,서교동,"  1,394 ",  189 ,  146 ,  124 ,  197 ,  272 ,  128 ,  326 ,  12 
서울특별시,마포구,성산동,  456 ,  52 ,  48 ,  56 ,  58 ,  91 ,  40 ,  109 ,  2 
서울특별시,마포구,신공덕동,  82 ,  11 ,  7 ,  12 ,  10 ,  10 ,  7 ,  21 ,  4 
서울특별시,마포구,신수동,  214 ,  18 ,  22 ,  24 ,  24 ,  24 ,  16 ,  74 ,  12 
서울특별시,마포구,신정동,  14 ,  2 ,  1 ,  3 ,  2 ,  - ,  1 ,  1 ,  4 
서울특별시,마포구,아현동,  295 ,  15 ,  7 ,  8 ,  15 ,  35 ,  29 ,  113 ,  73 
서울특별시,마포구,연남동,  405 ,  67 ,  19 ,  21 ,  31 ,  98 ,  37 ,  128 ,  4 
서울특별시,마포구,염리동,  186 ,  1 ,  4 ,  9 ,  26 ,  31 ,  26 ,  78 ,  11 
서울특별시,마포구,용강동,  152 ,  15 ,  10 ,  4 ,  13 ,  17 ,  24 ,  61 ,  8 
서울특별시,마포구,중동,  36 ,  - ,  2 ,  10 ,  3 ,  8 ,  3 ,  10 ,  - 
서울특별시,마포구,창전동,  169 ,  17 ,  17 ,  20 ,  17 ,  21 ,  16 ,  54 ,  7 
서울특별시,마포구,토정동,  12 ,  - ,  - ,  1 ,  4 ,  - ,  - ,  6 ,  1 
서울특별시,마포구,하중동,  5 ,  1 ,  - ,  1 ,  - ,  1 ,  - ,  2 ,  - 
서울특별시,마포구,합정동,  453 ,  42 ,  43 ,  38 ,  39 ,  84 ,  51 ,  149 ,  7 
서울특별시,마포구,현석동,  16 ,  2 ,  1 ,  1 ,  3 ,  4 ,  - ,  4 ,  1 
서울특별시,서대문구,남가좌동,  519 ,  44 ,  5 ,  19 ,  41 ,  45 ,  33 ,  283 ,  49 
서울특별시,서대문구,냉천동,  84 ,  2 ,  3 ,  2 ,  3 ,  2 ,  2 ,  59 ,  11 
서울특별시,서대문구,대신동,  47 ,  4 ,  6 ,  2 ,  8 ,  4 ,  10 ,  12 ,  1 
서울특별시,서대문구,대현동,  331 ,  15 ,  8 ,  13 ,  43 ,  28 ,  49 ,  153 ,  22 
서울특별시,서대문구,미근동,  57 ,  4 ,  4 ,  1 ,  2 ,  3 ,  4 ,  23 ,  16 
서울특별시,서대문구,봉원동,  7 ,  - ,  - ,  1 ,  3 ,  1 ,  1 ,  1 ,  - 
서울특별시,서대문구,북가좌동,  282 ,  27 ,  14 ,  12 ,  24 ,  36 ,  31 ,  136 ,  2 
서울특별시,서대문구,북아현동,  339 ,  6 ,  6 ,  7 ,  40 ,  45 ,  41 ,  165 ,  29 
서울특별시,서대문구,신촌동,  11 ,  1 ,  2 ,  - ,  - ,  - ,  1 ,  5 ,  2 
서울특별시,서대문구,연희동,  632 ,  52 ,  34 ,  44 ,  61 ,  65 ,  73 ,  277 ,  26 
서울특별시,서대문구,영천동,  101 ,  1 ,  - ,  1 ,  9 ,  - ,  3 ,  57 ,  30 
서울특별시,서대문구,옥천동,  20 ,  2 ,  - ,  - ,  5 ,  - ,  - ,  10 ,  3 
서울특별시,서대문구,창천동,  607 ,  35 ,  34 ,  30 ,  101 ,  145 ,  74 ,  166 ,  22 
서울특별시,서대문구,천연동,  38 ,  1 ,  4 ,  1 ,  5 ,  4 ,  1 ,  19 ,  3 
서울특별시,서대문구,충정로2가,  97 ,  1 ,  5 ,  2 ,  5 ,  10 ,  6 ,  54 ,  14 
서울특별시,서대문구,충정로3가,  129 ,  4 ,  4 ,  2 ,  9 ,  5 ,  18 ,  69 ,  18 
서울특별시,서대문구,합동,  13 ,  - ,  3 ,  2 ,  - ,  - ,  - ,  8 ,  - 
서울특별시,서대문구,현저동,  70 ,  1 ,  1 ,  2 ,  6 ,  5 ,  1 ,  13 ,  41 
서울특별시,서대문구,홍은동,  534 ,  27 ,  16 ,  31 ,  104 ,  40 ,  69 ,  203 ,  44 
서울특별시,서대문구,홍제동,  550 ,  7 ,  16 ,  30 ,  50 ,  73 ,  74 ,  274 ,  26 
서울특별시,서초구,내곡동,  71 ,  14 ,  6 ,  12 ,  6 ,  1 ,  9 ,  21 ,  2 
서울특별시,서초구,반포동,  520 ,  59 ,  44 ,  39 ,  52 ,  133 ,  56 ,  132 ,  5 
서울특별시,서초구,방배동,"  1,429 ",  90 ,  133 ,  110 ,  136 ,  306 ,  261 ,  388 ,  5 
서울특별시,서초구,서초동,"  1,858 ",  158 ,  250 ,  199 ,  213 ,  613 ,  274 ,  147 ,  4 
서울특별시,서초구,신원동,  75 ,  18 ,  2 ,  7 ,  2 ,  1 ,  5 ,  36 ,  4 
서울특별시,서초구,양재동,"  1,221 ",  64 ,  92 ,  102 ,  165 ,  682 ,  93 ,  19 ,  4 
서울특별시,서초구,염곡동,  38 ,  7 ,  3 ,  6 ,  - ,  1 ,  2 ,  19 ,  - 
서울특별시,서초구,우면동,  87 ,  40 ,  4 ,  3 ,  20 ,  7 ,  1 ,  11 ,  1 
서울특별시,서초구,원지동,  45 ,  4 ,  5 ,  4 ,  4 ,  - ,  - ,  27 ,  1 
서울특별시,서초구,잠원동,  347 ,  23 ,  45 ,  30 ,  39 ,  99 ,  39 ,  68 ,  4 
서울특별시,성동구,금호동1가,  94 ,  3 ,  8 ,  11 ,  9 ,  12 ,  9 ,  42 ,  - 
서울특별시,성동구,금호동2가,  81 ,  5 ,  2 ,  3 ,  8 ,  11 ,  13 ,  39 ,  - 
서울특별시,성동구,금호동3가,  171 ,  2 ,  1 ,  6 ,  15 ,  9 ,  24 ,  114 ,  - 
서울특별시,성동구,금호동4가,  141 ,  8 ,  3 ,  7 ,  15 ,  16 ,  27 ,  64 ,  1 
서울특별시,성동구,도선동,  179 ,  15 ,  6 ,  4 ,  26 ,  30 ,  22 ,  71 ,  5 
서울특별시,성동구,마장동,  524 ,  25 ,  22 ,  21 ,  57 ,  79 ,  123 ,  194 ,  3 
서울특별시,성동구,사근동,  42 ,  2 ,  1 ,  2 ,  5 ,  8 ,  8 ,  16 ,  - 
서울특별시,성동구,상왕십리동,  20 ,  4 ,  - ,  1 ,  - ,  1 ,  2 ,  10 ,  2 
서울특별시,성동구,성수동1가,  601 ,  43 ,  29 ,  37 ,  64 ,  93 ,  98 ,  234 ,  3 
서울특별시,성동구,성수동2가,  945 ,  78 ,  34 ,  46 ,  52 ,  99 ,  114 ,  520 ,  2 
서울특별시,성동구,송정동,  134 ,  6 ,  4 ,  9 ,  16 ,  15 ,  18 ,  66 ,  - 
서울특별시,성동구,옥수동,  101 ,  11 ,  3 ,  5 ,  11 ,  16 ,  29 ,  26 ,  - 
서울특별시,성동구,용답동,  297 ,  21 ,  6 ,  15 ,  44 ,  62 ,  36 ,  112 ,  1 
서울특별시,성동구,응봉동,  37 ,  - ,  - ,  6 ,  3 ,  5 ,  7 ,  16 ,  - 
서울특별시,성동구,하왕십리동,  195 ,  27 ,  6 ,  10 ,  27 ,  32 ,  32 ,  61 ,  - 
서울특별시,성동구,행당동,  436 ,  28 ,  32 ,  64 ,  50 ,  50 ,  57 ,  151 ,  4 
서울특별시,성동구,홍익동,  153 ,  3 ,  5 ,  11 ,  18 ,  36 ,  11 ,  69 ,  - 
서울특별시,성북구,길음동,  285 ,  9 ,  12 ,  10 ,  16 ,  31 ,  29 ,  147 ,  31 
서울특별시,성북구,돈암동,  81 ,  5 ,  10 ,  13 ,  12 ,  4 ,  6 ,  26 ,  5 
서울특별시,성북구,동선동1가,  216 ,  15 ,  9 ,  10 ,  18 ,  23 ,  35 ,  95 ,  11 
서울특별시,성북구,동선동2가,  111 ,  22 ,  11 ,  8 ,  12 ,  11 ,  4 ,  17 ,  26 
서울특별시,성북구,동선동3가,  87 ,  18 ,  15 ,  9 ,  9 ,  7 ,  9 ,  18 ,  2 
서울특별시,성북구,동선동4가,  99 ,  23 ,  6 ,  5 ,  5 ,  7 ,  7 ,  28 ,  18 
서울특별시,성북구,동선동5가,  49 ,  3 ,  11 ,  12 ,  5 ,  4 ,  4 ,  8 ,  2 
서울특별시,성북구,동소문동1가,  60 ,  1 ,  2 ,  3 ,  11 ,  8 ,  4 ,  12 ,  19 
서울특별시,성북구,동소문동2가,  92 ,  - ,  - ,  2 ,  10 ,  5 ,  4 ,  34 ,  37 
서울특별시,성북구,동소문동3가,  38 ,  1 ,  3 ,  3 ,  8 ,  3 ,  2 ,  6 ,  12 
서울특별시,성북구,동소문동4가,  61 ,  8 ,  6 ,  5 ,  12 ,  4 ,  4 ,  8 ,  14 
서울특별시,성북구,동소문동5가,  71 ,  1 ,  - ,  4 ,  1 ,  8 ,  8 ,  23 ,  26 
서울특별시,성북구,동소문동6가,  50 ,  8 ,  4 ,  6 ,  5 ,  8 ,  4 ,  10 ,  5 
서울특별시,성북구,동소문동7가,  39 ,  2 ,  - ,  7 ,  3 ,  1 ,  6 ,  14 ,  6 
서울특별시,성북구,보문동1가,  83 ,  3 ,  1 ,  5 ,  5 ,  8 ,  8 ,  31 ,  22 
서울특별시,성북구,보문동2가,  80 ,  9 ,  8 ,  12 ,  8 ,  7 ,  5 ,  27 ,  4 
서울특별시,성북구,보문동3가,  8 ,  2 ,  - ,  1 ,  - ,  - ,  1 ,  3 ,  1 
서울특별시,성북구,보문동4가,  39 ,  6 ,  1 ,  - ,  5 ,  7 ,  2 ,  16 ,  2 
서울특별시,성북구,보문동5가,  58 ,  9 ,  2 ,  6 ,  11 ,  10 ,  2 ,  14 ,  4 
서울특별시,성북구,보문동6가,  38 ,  8 ,  - ,  - ,  6 ,  8 ,  6 ,  7 ,  3 
서울특별시,성북구,보문동7가,  65 ,  6 ,  9 ,  - ,  9 ,  12 ,  9 ,  18 ,  2 
서울특별시,성북구,삼선동1가,  67 ,  6 ,  - ,  2 ,  5 ,  11 ,  12 ,  27 ,  4 
서울특별시,성북구,삼선동2가,  77 ,  8 ,  3 ,  4 ,  12 ,  16 ,  8 ,  17 ,  9 
서울특별시,성북구,삼선동3가,  25 ,  2 ,  2 ,  3 ,  2 ,  4 ,  1 ,  10 ,  1 
서울특별시,성북구,삼선동4가,  88 ,  24 ,  8 ,  6 ,  11 ,  9 ,  4 ,  16 ,  10 
서울특별시,성북구,삼선동5가,  90 ,  19 ,  7 ,  7 ,  7 ,  11 ,  10 ,  8 ,  21 
서울특별시,성북구,상월곡동,  117 ,  3 ,  5 ,  11 ,  10 ,  29 ,  24 ,  34 ,  1 
서울특별시,성북구,석관동,  387 ,  27 ,  18 ,  33 ,  56 ,  51 ,  34 ,  162 ,  6 
서울특별시,성북구,성북동,  245 ,  20 ,  10 ,  15 ,  20 ,  21 ,  15 ,  96 ,  48 
서울특별시,성북구,성북동1가,  61 ,  17 ,  6 ,  3 ,  5 ,  6 ,  6 ,  11 ,  7 
서울특별시,성북구,안암동1가,  50 ,  16 ,  5 ,  2 ,  5 ,  12 ,  3 ,  2 ,  5 
서울특별시,성북구,안암동2가,  60 ,  12 ,  16 ,  14 ,  3 ,  6 ,  1 ,  3 ,  5 
서울특별시,성북구,안암동3가,  39 ,  8 ,  6 ,  4 ,  6 ,  2 ,  3 ,  3 ,  7 
서울특별시,성북구,안암동4가,  40 ,  11 ,  3 ,  3 ,  5 ,  5 ,  9 ,  4 ,  - 
서울특별시,성북구,안암동5가,  249 ,  28 ,  29 ,  38 ,  38 ,  41 ,  26 ,  28 ,  21 
서울특별시,성북구,장위동,  770 ,  3 ,  17 ,  32 ,  67 ,  113 ,  167 ,  363 ,  8 
서울특별시,성북구,정릉동,  807 ,  69 ,  95 ,  42 ,  66 ,  80 ,  81 ,  341 ,  33 
서울특별시,성북구,종암동,  531 ,  44 ,  74 ,  55 ,  35 ,  35 ,  48 ,  233 ,  7 
서울특별시,성북구,하월곡동,  563 ,  43 ,  38 ,  40 ,  56 ,  80 ,  95 ,  175 ,  36 
서울특별시,송파구,가락동,  670 ,  36 ,  59 ,  70 ,  77 ,  287 ,  136 ,  4 ,  1 
서울특별시,송파구,거여동,  272 ,  12 ,  19 ,  23 ,  32 ,  90 ,  58 ,  38 ,  - 
서울특별시,송파구,마천동,  351 ,  9 ,  8 ,  22 ,  48 ,  76 ,  70 ,  118 ,  - 
서울특별시,송파구,문정동,  419 ,  47 ,  42 ,  25 ,  53 ,  182 ,  68 ,  - ,  2 
서울특별시,송파구,방이동,  681 ,  48 ,  54 ,  70 ,  81 ,  218 ,  166 ,  38 ,  6 
서울특별시,송파구,삼전동,  242 ,  21 ,  22 ,  9 ,  33 ,  70 ,  44 ,  43 ,  - 
서울특별시,송파구,석촌동,  402 ,  23 ,  29 ,  21 ,  39 ,  109 ,  121 ,  58 ,  2 
서울특별시,송파구,송파동,  395 ,  16 ,  33 ,  15 ,  36 ,  108 ,  140 ,  46 ,  1 
서울특별시,송파구,신천동,  45 ,  13 ,  5 ,  - ,  8 ,  3 ,  3 ,  12 ,  1 
서울특별시,송파구,오금동,  374 ,  19 ,  27 ,  35 ,  46 ,  181 ,  61 ,  5 ,  - 
서울특별시,송파구,잠실동,  526 ,  25 ,  45 ,  44 ,  70 ,  116 ,  102 ,  122 ,  2 
서울특별시,송파구,장지동,  90 ,  46 ,  19 ,  7 ,  6 ,  5 ,  2 ,  1 ,  4 
서울특별시,송파구,풍납동,  273 ,  9 ,  9 ,  28 ,  46 ,  60 ,  52 ,  69 ,  - 
서울특별시,양천구,목동,  789 ,  64 ,  66 ,  65 ,  114 ,  156 ,  103 ,  209 ,  12 
서울특별시,양천구,신월동,"  1,153 ",  57 ,  52 ,  58 ,  120 ,  297 ,  293 ,  268 ,  8 
서울특별시,양천구,신정동,"  1,104 ",  74 ,  92 ,  157 ,  175 ,  244 ,  119 ,  235 ,  8 
서울특별시,영등포구,당산동,  108 ,  31 ,  8 ,  10 ,  9 ,  3 ,  2 ,  38 ,  7 
서울특별시,영등포구,당산동1가,  300 ,  20 ,  4 ,  3 ,  31 ,  41 ,  37 ,  103 ,  61 
서울특별시,영등포구,당산동2가,  108 ,  7 ,  8 ,  3 ,  13 ,  31 ,  11 ,  31 ,  4 
서울특별시,영등포구,당산동3가,  275 ,  25 ,  15 ,  14 ,  25 ,  58 ,  29 ,  85 ,  24 
서울특별시,영등포구,당산동4가,  136 ,  30 ,  9 ,  14 ,  12 ,  27 ,  27 ,  14 ,  3 
서울특별시,영등포구,당산동5가,  50 ,  10 ,  1 ,  4 ,  4 ,  4 ,  5 ,  20 ,  2 
서울특별시,영등포구,당산동6가,  146 ,  17 ,  10 ,  13 ,  19 ,  33 ,  14 ,  37 ,  3 
서울특별시,영등포구,대림동,  948 ,  45 ,  40 ,  28 ,  74 ,  155 ,  302 ,  301 ,  3 
서울특별시,영등포구,도림동,  261 ,  25 ,  36 ,  24 ,  22 ,  40 ,  40 ,  51 ,  23 
서울특별시,영등포구,문래동1가,  145 ,  1 ,  3 ,  2 ,  9 ,  3 ,  14 ,  79 ,  34 
서울특별시,영등포구,문래동2가,  235 ,  1 ,  2 ,  1 ,  5 ,  4 ,  21 ,  140 ,  61 
서울특별시,영등포구,문래동3가,  345 ,  17 ,  12 ,  10 ,  5 ,  3 ,  49 ,  222 ,  27 
서울특별시,영등포구,문래동4가,  477 ,  1 ,  4 ,  5 ,  2 ,  3 ,  18 ,  132 ,  312 
서울특별시,영등포구,문래동5가,  36 ,  8 ,  3 ,  3 ,  1 ,  5 ,  6 ,  10 ,  - 
서울특별시,영등포구,문래동6가,  44 ,  4 ,  14 ,  2 ,  3 ,  1 ,  6 ,  2 ,  12 
서울특별시,영등포구,신길동,"  1,173 ",  60 ,  62 ,  66 ,  126 ,  161 ,  152 ,  498 ,  48 
