,,,,,,,,,,,단위 : 동
서울특별시,강북구,번동,"  2,769 ",  203 ,  35 ,  175 ,  540 ,"  1,077 ",  191 ,  541 ,  7 
서울특별시,강북구,수유동,"  8,792 ","  1,046 ",  296 ,  651 ,"  1,281 ","  2,037 ",  774 ,"  2,700 ",  7 
서울특별시,강북구,우이동,  904 ,  80 ,  21 ,  86 ,  141 ,  123 ,  44 ,  404 ,  5 
서울특별시,강서구,가양동,  302 ,  27 ,  13 ,  45 ,  13 ,  149 ,  13 ,  26 ,  16 
서울특별시,강서구,개화동,  389 ,  27 ,  13 ,  9 ,  4 ,  3 ,  100 ,  230 ,  3 
서울특별시,강서구,공항동,"  1,803 ",  186 ,  86 ,  321 ,  199 ,  313 ,  241 ,  412 ,  45 
서울특별시,강서구,과해동,  20 ,  - ,  - ,  - ,  - ,  - ,  - ,  3 ,  17 
서울특별시,강서구,내발산동,  994 ,  148 ,  199 ,  198 ,  92 ,  121 ,  71 ,  140 ,  25 
서울특별시,강서구,등촌동,"  1,467 ",  252 ,  84 ,  217 ,  237 ,  307 ,  100 ,  258 ,  12 
서울특별시,강서구,마곡동,  247 ,  163 ,  9 ,  14 ,  5 ,  10 ,  17 ,  12 ,  17 
서울특별시,강서구,방화동,"  2,710 ",  215 ,  83 ,  385 ,  406 ,  630 ,  221 ,  703 ,  67 
서울특별시,강서구,염창동,  373 ,  60 ,  67 ,  53 ,  59 ,  48 ,  9 ,  53 ,  24 
서울특별시,강서구,오곡동,  41 ,  - ,  - ,  - ,  1 ,  - ,  2 ,  - ,  38 
서울특별시,강서구,오쇠동,  28 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  28 
서울특별시,강서구,외발산동,  67 ,  7 ,  - ,  17 ,  7 ,  4 ,  5 ,  20 ,  7 
서울특별시,강서구,화곡동,"  11,163 ","  1,483 ",  767 ,"  2,289 ","  1,370 ","  2,836 ",  970 ,"  1,409 ",  39 
서울특별시,관악구,남현동,  796 ,  181 ,  68 ,  93 ,  173 ,  139 ,  62 ,  77 ,  3 
서울특별시,관악구,봉천동,"  10,216 ","  1,275 ",  642 ,  964 ,"  1,461 ","  2,413 ",  946 ,"  2,471 ",  44 
서울특별시,관악구,신림동,"  14,218 ","  1,697 ",  609 ,  885 ,"  2,155 ","  4,648 ","  1,588 ","  2,594 ",  42 
서울특별시,광진구,광장동,  485 ,  46 ,  23 ,  63 ,  60 ,  72 ,  52 ,  153 ,  16 
서울특별시,광진구,구의동,"  3,943 ",  630 ,  185 ,  482 ,  793 ,  826 ,  261 ,  752 ,  14 
서울특별시,광진구,군자동,"  1,704 ",  194 ,  72 ,  127 ,  279 ,  463 ,  206 ,  362 ,  1 
서울특별시,광진구,능동,"  1,021 ",  240 ,  64 ,  101 ,  172 ,  170 ,  44 ,  223 ,  7 
서울특별시,광진구,자양동,"  5,512 ",  574 ,  199 ,  382 ,  865 ,"  1,437 ",  775 ,"  1,278 ",  2 
서울특별시,광진구,중곡동,"  6,648 ","  1,008 ",  282 ,  706 ,"  1,076 ","  1,791 ",  567 ,"  1,193 ",  25 
서울특별시,광진구,화양동,"  1,698 ",  201 ,  36 ,  56 ,  274 ,  471 ,  289 ,  369 ,  2 
서울특별시,구로구,가리봉동,"  1,239 ",  63 ,  86 ,  25 ,  136 ,  303 ,  137 ,  419 ,  70 
서울특별시,구로구,개봉동,"  3,895 ",  431 ,  108 ,  537 ,  376 ,  956 ,  431 ,  905 ,  151 
서울특별시,구로구,고척동,"  2,461 ",  156 ,  61 ,  148 ,  230 ,  635 ,  351 ,  709 ,  171 
서울특별시,구로구,구로동,"  6,362 ",  232 ,  736 ,  296 ,"  1,242 ","  1,360 ",  719 ,"  1,116 ",  661 
서울특별시,구로구,궁동,  656 ,  102 ,  57 ,  59 ,  131 ,  137 ,  69 ,  74 ,  27 
서울특별시,구로구,신도림동,  537 ,  10 ,  19 ,  83 ,  62 ,  54 ,  45 ,  227 ,  37 
서울특별시,구로구,오류동,"  1,969 ",  142 ,  90 ,  191 ,  204 ,  382 ,  260 ,  517 ,  183 
서울특별시,구로구,온수동,  263 ,  71 ,  9 ,  33 ,  27 ,  29 ,  39 ,  20 ,  35 
서울특별시,구로구,천왕동,  146 ,  109 ,  1 ,  1 ,  - ,  - ,  11 ,  14 ,  10 
서울특별시,구로구,항동,  81 ,  18 ,  13 ,  8 ,  10 ,  - ,  13 ,  3 ,  16 
서울특별시,금천구,가산동,  767 ,  91 ,  47 ,  56 ,  75 ,  141 ,  55 ,  271 ,  31 
서울특별시,금천구,독산동,"  5,521 ",  630 ,  156 ,  409 ,  545 ,"  1,320 ",  935 ,"  1,450 ",  76 
서울특별시,금천구,시흥동,"  5,592 ",  493 ,  131 ,  418 ,  471 ,"  1,476 ","  1,128 ","  1,389 ",  86 
서울특별시,노원구,공릉동,"  2,187 ",  506 ,  156 ,  378 ,  225 ,  328 ,  157 ,  431 ,  6 
서울특별시,노원구,상계동,"  4,098 ",  266 ,  103 ,  365 ,  861 ,"  1,140 ",  608 ,  736 ,  19 
서울특별시,노원구,월계동,"  1,333 ",  150 ,  82 ,  109 ,  157 ,  253 ,  176 ,  391 ,  15 
서울특별시,노원구,중계동,"  1,317 ",  52 ,  39 ,  90 ,  108 ,  375 ,  548 ,  47 ,  58 
서울특별시,노원구,하계동,  377 ,  47 ,  19 ,  61 ,  76 ,  89 ,  59 ,  22 ,  4 
서울특별시,도봉구,도봉동,"  2,238 ",  193 ,  62 ,  196 ,  367 ,  496 ,  285 ,  604 ,  35 
서울특별시,도봉구,방학동,"  3,116 ",  293 ,  101 ,  284 ,  613 ,  939 ,  338 ,  536 ,  12 
서울특별시,도봉구,쌍문동,"  3,698 ",  403 ,  132 ,  351 ,  543 ,  823 ,  308 ,"  1,128 ",  10 
서울특별시,도봉구,창동,"  3,544 ",  417 ,  117 ,  340 ,  653 ,"  1,137 ",  210 ,  653 ,  17 
서울특별시,동대문구,답십리동,"  2,246 ",  126 ,  37 ,  124 ,  268 ,  552 ,  214 ,  902 ,  23 
서울특별시,동대문구,신설동,  271 ,  12 ,  4 ,  13 ,  28 ,  14 ,  17 ,  136 ,  47 
서울특별시,동대문구,용두동,"  2,435 ",  192 ,  46 ,  101 ,  206 ,  266 ,  262 ,"  1,197 ",  165 
서울특별시,동대문구,이문동,"  4,798 ",  97 ,  46 ,  180 ,  872 ,"  1,230 ",  278 ,"  2,046 ",  49 
서울특별시,동대문구,장안동,"  2,399 ",  392 ,  158 ,  106 ,  180 ,  462 ,  255 ,  846 ,  - 
서울특별시,동대문구,전농동,"  3,007 ",  163 ,  49 ,  143 ,  394 ,  609 ,  341 ,"  1,206 ",  102 
서울특별시,동대문구,제기동,"  3,039 ",  176 ,  90 ,  160 ,  233 ,  336 ,  565 ,"  1,292 ",  187 
서울특별시,동대문구,청량리동,"  1,719 ",  44 ,  13 ,  49 ,  135 ,  250 ,  211 ,  671 ,  346 
서울특별시,동대문구,회기동,  848 ,  58 ,  29 ,  51 ,  137 ,  229 ,  54 ,  262 ,  28 
서울특별시,동대문구,휘경동,"  2,267 ",  211 ,  73 ,  124 ,  380 ,  674 ,  179 ,  602 ,  24 
서울특별시,동작구,노량진동,"  2,837 ",  59 ,  40 ,  89 ,  220 ,  775 ,  462 ,  763 ,  429 
서울특별시,동작구,대방동,"  1,592 ",  196 ,  78 ,  169 ,  230 ,  249 ,  154 ,  405 ,  111 
서울특별시,동작구,동작동,  201 ,  24 ,  7 ,  15 ,  16 ,  47 ,  22 ,  46 ,  24 
서울특별시,동작구,본동,  706 ,  27 ,  52 ,  17 ,  14 ,  117 ,  78 ,  71 ,  330 
서울특별시,동작구,사당동,"  5,360 ",  644 ,  230 ,  482 ,  665 ,"  1,571 ",  502 ,"  1,200 ",  66 
서울특별시,동작구,상도1동,  648 ,  112 ,  35 ,  67 ,  62 ,  114 ,  81 ,  147 ,  30 
서울특별시,동작구,상도동,"  6,336 ",  889 ,  353 ,  582 ,  669 ,"  1,311 ",  581 ,"  1,446 ",  505 
서울특별시,동작구,신대방동,"  1,896 ",  255 ,  105 ,  140 ,  220 ,  547 ,  188 ,  371 ,  70 
서울특별시,동작구,흑석동,"  2,547 ",  86 ,  36 ,  81 ,  255 ,  504 ,  392 ,  659 ,  534 
서울특별시,마포구,공덕동,"  1,558 ",  44 ,  81 ,  119 ,  369 ,  158 ,  55 ,  333 ,  399 
서울특별시,마포구,구수동,  72 ,  13 ,  5 ,  3 ,  7 ,  13 ,  1 ,  28 ,  2 
서울특별시,마포구,노고산동,  584 ,  13 ,  10 ,  24 ,  55 ,  158 ,  102 ,  162 ,  60 
서울특별시,마포구,당인동,  124 ,  2 ,  9 ,  7 ,  12 ,  55 ,  15 ,  22 ,  2 
서울특별시,마포구,대흥동,  771 ,  46 ,  16 ,  42 ,  95 ,  146 ,  71 ,  279 ,  76 
서울특별시,마포구,도화동,  645 ,  21 ,  13 ,  62 ,  100 ,  131 ,  28 ,  153 ,  137 
서울특별시,마포구,동교동,  427 ,  16 ,  6 ,  48 ,  69 ,  112 ,  39 ,  121 ,  16 
서울특별시,마포구,마포동,  120 ,  12 ,  5 ,  22 ,  11 ,  8 ,  - ,  49 ,  13 
서울특별시,마포구,망원동,"  2,364 ",  271 ,  171 ,  240 ,  310 ,  733 ,  163 ,  468 ,  8 
서울특별시,마포구,상수동,  419 ,  46 ,  50 ,  55 ,  52 ,  94 ,  19 ,  96 ,  7 
서울특별시,마포구,상암동,  607 ,  128 ,  129 ,  80 ,  85 ,  22 ,  19 ,  88 ,  56 
서울특별시,마포구,서교동,"  1,427 ",  159 ,  64 ,  216 ,  291 ,  248 ,  55 ,  361 ,  33 
서울특별시,마포구,성산동,"  2,027 ",  278 ,  121 ,  206 ,  290 ,  479 ,  167 ,  462 ,  24 
서울특별시,마포구,신공덕동,  423 ,  28 ,  11 ,  35 ,  48 ,  93 ,  28 ,  97 ,  83 
서울특별시,마포구,신수동,  792 ,  95 ,  33 ,  67 ,  100 ,  161 ,  38 ,  224 ,  74 
서울특별시,마포구,신정동,  11 ,  - ,  - ,  6 ,  1 ,  - ,  - ,  4 ,  - 
서울특별시,마포구,아현동,"  1,373 ",  76 ,  28 ,  20 ,  45 ,  115 ,  201 ,  537 ,  351 
서울특별시,마포구,연남동,"  1,662 ",  222 ,  66 ,  170 ,  192 ,  359 ,  82 ,  543 ,  28 
서울특별시,마포구,염리동,"  1,354 ",  15 ,  13 ,  57 ,  151 ,  249 ,  163 ,  568 ,  138 
서울특별시,마포구,용강동,  215 ,  48 ,  19 ,  22 ,  23 ,  13 ,  11 ,  41 ,  38 
서울특별시,마포구,중동,  269 ,  15 ,  14 ,  30 ,  42 ,  76 ,  23 ,  61 ,  8 
서울특별시,마포구,창전동,  451 ,  27 ,  42 ,  57 ,  85 ,  84 ,  12 ,  114 ,  30 
서울특별시,마포구,토정동,  24 ,  2 ,  - ,  2 ,  6 ,  - ,  - ,  12 ,  2 
서울특별시,마포구,하중동,  12 ,  8 ,  - ,  - ,  - ,  1 ,  1 ,  2 ,  - 
서울특별시,마포구,합정동,"  1,286 ",  123 ,  86 ,  138 ,  155 ,  387 ,  135 ,  241 ,  21 
서울특별시,마포구,현석동,  77 ,  15 ,  12 ,  5 ,  11 ,  15 ,  1 ,  15 ,  3 
서울특별시,서대문구,남가좌동,"  1,469 ",  250 ,  29 ,  106 ,  146 ,  401 ,  106 ,  406 ,  25 
서울특별시,서대문구,냉천동,  105 ,  17 ,  1 ,  7 ,  3 ,  13 ,  6 ,  25 ,  33 
서울특별시,서대문구,대신동,  161 ,  10 ,  8 ,  29 ,  30 ,  25 ,  9 ,  45 ,  5 
서울특별시,서대문구,대현동,  233 ,  11 ,  - ,  14 ,  19 ,  31 ,  15 ,  107 ,  36 
서울특별시,서대문구,미근동,  83 ,  - ,  - ,  1 ,  2 ,  6 ,  2 ,  48 ,  24 
서울특별시,서대문구,봉원동,  105 ,  8 ,  2 ,  1 ,  1 ,  3 ,  54 ,  31 ,  5 
서울특별시,서대문구,북가좌동,"  2,665 ",  330 ,  143 ,  329 ,  248 ,  492 ,  179 ,  907 ,  37 
서울특별시,서대문구,북아현동,"  1,881 ",  68 ,  51 ,  114 ,  268 ,  480 ,  158 ,  609 ,  133 
서울특별시,서대문구,신촌동,  104 ,  8 ,  1 ,  6 ,  14 ,  6 ,  17 ,  50 ,  2 
서울특별시,서대문구,연희동,"  3,390 ",  208 ,  147 ,  279 ,  403 ,  529 ,  332 ,"  1,450 ",  42 
서울특별시,서대문구,영천동,  168 ,  1 ,  2 ,  3 ,  23 ,  5 ,  2 ,  51 ,  81 
서울특별시,서대문구,옥천동,  180 ,  5 ,  4 ,  5 ,  47 ,  51 ,  3 ,  49 ,  16 
서울특별시,서대문구,창천동,  896 ,  75 ,  53 ,  93 ,  105 ,  222 ,  95 ,  232 ,  21 
서울특별시,서대문구,천연동,  264 ,  13 ,  18 ,  15 ,  36 ,  99 ,  10 ,  48 ,  25 
서울특별시,서대문구,충정로2가,  108 ,  4 ,  4 ,  8 ,  10 ,  7 ,  3 ,  45 ,  27 
서울특별시,서대문구,충정로3가,  496 ,  6 ,  9 ,  22 ,  29 ,  29 ,  76 ,  263 ,  62 
서울특별시,서대문구,합동,  34 ,  - ,  3 ,  4 ,  - ,  - ,  - ,  21 ,  6 
서울특별시,서대문구,현저동,  110 ,  1 ,  - ,  4 ,  15 ,  - ,  10 ,  40 ,  40 
서울특별시,서대문구,홍은동,"  3,528 ",  267 ,  102 ,  219 ,  308 ,  756 ,  417 ,"  1,377 ",  82 
서울특별시,서대문구,홍제동,"  2,949 ",  155 ,  65 ,  222 ,  306 ,  648 ,  439 ,"  1,030 ",  84 
서울특별시,서초구,내곡동,  306 ,  55 ,  17 ,  14 ,  16 ,  - ,  33 ,  145 ,  26 
서울특별시,서초구,반포동,"  1,566 ",  221 ,  108 ,  225 ,  332 ,  238 ,  131 ,  218 ,  93 
서울특별시,서초구,방배동,"  5,274 ",  677 ,  382 ,  567 ,  753 ,  753 ,  557 ,"  1,457 ",  128 
서울특별시,서초구,서초동,"  1,889 ",  219 ,  209 ,  283 ,  308 ,  209 ,  347 ,  285 ,  29 
서울특별시,서초구,신원동,  255 ,  84 ,  10 ,  5 ,  12 ,  2 ,  12 ,  118 ,  12 
서울특별시,서초구,양재동,"  1,485 ",  183 ,  69 ,  254 ,  361 ,  362 ,  217 ,  23 ,  16 
서울특별시,서초구,염곡동,  162 ,  13 ,  32 ,  9 ,  13 ,  3 ,  19 ,  64 ,  9 
서울특별시,서초구,우면동,  475 ,  155 ,  20 ,  58 ,  68 ,  37 ,  17 ,  117 ,  3 
서울특별시,서초구,원지동,  19 ,  2 ,  - ,  1 ,  4 ,  - ,  3 ,  8 ,  1 
서울특별시,서초구,잠원동,  482 ,  37 ,  26 ,  83 ,  109 ,  78 ,  30 ,  115 ,  4 
서울특별시,성동구,금호동1가,  302 ,  2 ,  13 ,  64 ,  86 ,  52 ,  9 ,  74 ,  2 
서울특별시,성동구,금호동2가,  377 ,  33 ,  15 ,  13 ,  22 ,  84 ,  65 ,  140 ,  5 
서울특별시,성동구,금호동3가,  826 ,  27 ,  62 ,  39 ,  133 ,  219 ,  104 ,  238 ,  4 
서울특별시,성동구,금호동4가,  542 ,  23 ,  32 ,  34 ,  41 ,  98 ,  103 ,  208 ,  3 
서울특별시,성동구,도선동,  308 ,  11 ,  11 ,  8 ,  25 ,  73 ,  41 ,  130 ,  9 
서울특별시,성동구,마장동,"  1,364 ",  80 ,  78 ,  46 ,  144 ,  211 ,  261 ,  536 ,  8 
서울특별시,성동구,사근동,  691 ,  17 ,  18 ,  18 ,  102 ,  135 ,  65 ,  333 ,  3 
서울특별시,성동구,상왕십리동,  74 ,  14 ,  - ,  - ,  - ,  - ,  1 ,  58 ,  1 
서울특별시,성동구,성수동1가,"  1,870 ",  36 ,  59 ,  66 ,  261 ,  646 ,  155 ,  607 ,  40 
서울특별시,성동구,성수동2가,"  1,659 ",  65 ,  35 ,  89 ,  231 ,  452 ,  196 ,  590 ,  1 
서울특별시,성동구,송정동,"  1,028 ",  65 ,  9 ,  23 ,  95 ,  285 ,  73 ,  476 ,  2 
서울특별시,성동구,옥수동,  350 ,  56 ,  12 ,  21 ,  34 ,  54 ,  47 ,  89 ,  37 
서울특별시,성동구,용답동,"  1,519 ",  21 ,  53 ,  43 ,  127 ,  536 ,  83 ,  655 ,  1 
서울특별시,성동구,응봉동,  495 ,  3 ,  6 ,  53 ,  128 ,  91 ,  15 ,  198 ,  1 
서울특별시,성동구,하왕십리동,  912 ,  81 ,  40 ,  26 ,  98 ,  199 ,  124 ,  333 ,  11 
서울특별시,성동구,행당동,"  1,342 ",  59 ,  63 ,  161 ,  179 ,  274 ,  169 ,  434 ,  3 
서울특별시,성동구,홍익동,  291 ,  16 ,  7 ,  7 ,  39 ,  107 ,  17 ,  98 ,  - 
서울특별시,성북구,길음동,"  1,427 ",  73 ,  94 ,  73 ,  123 ,  217 ,  132 ,  551 ,  164 
서울특별시,성북구,돈암동,  887 ,  49 ,  53 ,  39 ,  70 ,  57 ,  69 ,  427 ,  123 
서울특별시,성북구,동선동1가,  131 ,  5 ,  1 ,  3 ,  6 ,  7 ,  17 ,  77 ,  15 
서울특별시,성북구,동선동2가,  244 ,  36 ,  11 ,  34 ,  49 ,  51 ,  2 ,  35 ,  26 
서울특별시,성북구,동선동3가,  245 ,  11 ,  3 ,  29 ,  48 ,  60 ,  10 ,  51 ,  33 
서울특별시,성북구,동선동4가,  246 ,  7 ,  3 ,  15 ,  46 ,  48 ,  15 ,  67 ,  45 
서울특별시,성북구,동선동5가,  230 ,  23 ,  5 ,  17 ,  22 ,  41 ,  16 ,  76 ,  30 
서울특별시,성북구,동소문동1가,  99 ,  4 ,  5 ,  11 ,  15 ,  12 ,  6 ,  28 ,  18 
서울특별시,성북구,동소문동2가,  165 ,  - ,  - ,  1 ,  6 ,  20 ,  1 ,  20 ,  117 
서울특별시,성북구,동소문동3가,  28 ,  1 ,  - ,  1 ,  3 ,  1 ,  - ,  2 ,  20 
서울특별시,성북구,동소문동4가,  154 ,  7 ,  19 ,  32 ,  20 ,  11 ,  4 ,  20 ,  41 
서울특별시,성북구,동소문동5가,  57 ,  - ,  1 ,  1 ,  1 ,  2 ,  - ,  26 ,  26 
서울특별시,성북구,동소문동6가,  166 ,  17 ,  1 ,  8 ,  27 ,  40 ,  5 ,  26 ,  42 
서울특별시,성북구,동소문동7가,  107 ,  12 ,  11 ,  5 ,  8 ,  8 ,  4 ,  45 ,  14 
서울특별시,성북구,보문동1가,  436 ,  2 ,  1 ,  7 ,  31 ,  28 ,  54 ,  142 ,  171 
서울특별시,성북구,보문동2가,  217 ,  13 ,  3 ,  20 ,  44 ,  55 ,  5 ,  53 ,  24 
서울특별시,성북구,보문동3가,  87 ,  7 ,  1 ,  9 ,  15 ,  17 ,  1 ,  19 ,  18 
서울특별시,성북구,보문동4가,  73 ,  3 ,  1 ,  2 ,  11 ,  21 ,  - ,  28 ,  7 
서울특별시,성북구,보문동5가,  206 ,  20 ,  4 ,  13 ,  36 ,  85 ,  3 ,  38 ,  7 
서울특별시,성북구,보문동6가,  370 ,  34 ,  10 ,  21 ,  56 ,  101 ,  7 ,  94 ,  47 
서울특별시,성북구,보문동7가,  103 ,  4 ,  3 ,  6 ,  11 ,  32 ,  3 ,  30 ,  14 
서울특별시,성북구,삼선동1가,  858 ,  16 ,  10 ,  16 ,  98 ,  145 ,  191 ,  283 ,  99 
서울특별시,성북구,삼선동2가,  474 ,  18 ,  23 ,  27 ,  90 ,  137 ,  52 ,  71 ,  56 
서울특별시,성북구,삼선동3가,  239 ,  21 ,  7 ,  29 ,  36 ,  46 ,  15 ,  72 ,  13 
서울특별시,성북구,삼선동4가,  190 ,  15 ,  5 ,  14 ,  46 ,  33 ,  5 ,  25 ,  47 
서울특별시,성북구,삼선동5가,  351 ,  29 ,  10 ,  58 ,  81 ,  81 ,  8 ,  24 ,  60 
서울특별시,성북구,상월곡동,  697 ,  35 ,  7 ,  47 ,  81 ,  173 ,  56 ,  284 ,  14 
서울특별시,성북구,석관동,"  3,072 ",  196 ,  63 ,  141 ,  526 ,  820 ,  86 ,"  1,217 ",  23 
서울특별시,성북구,성북동,"  2,144 ",  121 ,  90 ,  101 ,  163 ,  201 ,  389 ,  802 ,  277 
서울특별시,성북구,성북동1가,  196 ,  17 ,  5 ,  24 ,  26 ,  28 ,  8 ,  55 ,  33 
서울특별시,성북구,안암동1가,  309 ,  30 ,  18 ,  13 ,  63 ,  134 ,  4 ,  6 ,  41 
서울특별시,성북구,안암동2가,  293 ,  25 ,  5 ,  22 ,  38 ,  103 ,  12 ,  24 ,  64 
서울특별시,성북구,안암동3가,  327 ,  12 ,  7 ,  17 ,  47 ,  80 ,  72 ,  41 ,  51 
서울특별시,성북구,안암동4가,  75 ,  5 ,  5 ,  10 ,  15 ,  16 ,  3 ,  5 ,  16 
서울특별시,성북구,안암동5가,  356 ,  23 ,  5 ,  24 ,  87 ,  68 ,  23 ,  65 ,  61 
서울특별시,성북구,장위동,"  6,043 ",  104 ,  94 ,  312 ,  666 ,"  1,166 ",  463 ,"  3,135 ",  103 
서울특별시,성북구,정릉동,"  5,007 ",  385 ,  245 ,  299 ,  421 ,  671 ,  796 ,"  2,021 ",  169 
서울특별시,성북구,종암동,"  1,678 ",  183 ,  72 ,  119 ,  248 ,  276 ,  183 ,  549 ,  48 
서울특별시,성북구,하월곡동,"  2,098 ",  146 ,  71 ,  132 ,  326 ,  466 ,  92 ,  803 ,  62 
서울특별시,송파구,가락동,"  1,497 ",  324 ,  149 ,  189 ,  115 ,  338 ,  347 ,  10 ,  25 
서울특별시,송파구,거여동,"  1,229 ",  58 ,  58 ,  72 ,  155 ,  528 ,  228 ,  97 ,  33 
서울특별시,송파구,마천동,"  2,576 ",  115 ,  140 ,  167 ,  268 ,  762 ,  634 ,  458 ,  32 
서울특별시,송파구,문정동,"  1,365 ",  264 ,  156 ,  136 ,  94 ,  366 ,  335 ,  7 ,  7 
서울특별시,송파구,방이동,"  1,711 ",  302 ,  204 ,  299 ,  187 ,  206 ,  451 ,  54 ,  8 
서울특별시,송파구,삼전동,"  1,642 ",  273 ,  254 ,  469 ,  323 ,  167 ,  120 ,  32 ,  4 
서울특별시,송파구,석촌동,"  1,682 ",  285 ,  251 ,  478 ,  221 ,  154 ,  213 ,  62 ,  18 
서울특별시,송파구,송파동,"  1,624 ",  309 ,  214 ,  334 ,  164 ,  190 ,  343 ,  68 ,  2 
서울특별시,송파구,신천동,  134 ,  1 ,  69 ,  - ,  2 ,  - ,  4 ,  58 ,  - 
서울특별시,송파구,오금동,"  1,064 ",  179 ,  75 ,  103 ,  92 ,  385 ,  190 ,  17 ,  23 
서울특별시,송파구,잠실동,"  1,684 ",  220 ,  411 ,  377 ,  251 ,  169 ,  133 ,  110 ,  13 
서울특별시,송파구,장지동,  248 ,  128 ,  72 ,  - ,  - ,  - ,  2 ,  7 ,  39 
서울특별시,송파구,풍납동,"  1,946 ",  77 ,  74 ,  111 ,  322 ,  745 ,  325 ,  273 ,  19 
서울특별시,양천구,목동,"  4,110 ",  622 ,  313 ,  521 ,  542 ,  912 ,  520 ,  597 ,  83 
서울특별시,양천구,신월동,"  6,719 ",  544 ,  225 ,  429 ,  519 ,"  2,001 ","  1,295 ","  1,624 ",  82 
서울특별시,양천구,신정동,"  5,040 ",  440 ,  208 ,  674 ,  588 ,"  1,695 ",  392 ,  862 ,  181 
서울특별시,영등포구,당산동,  492 ,  19 ,  7 ,  21 ,  10 ,  1 ,  1 ,  72 ,  361 
서울특별시,영등포구,당산동1가,  545 ,  33 ,  17 ,  9 ,  71 ,  152 ,  21 ,  120 ,  122 
서울특별시,영등포구,당산동2가,  118 ,  3 ,  4 ,  3 ,  11 ,  56 ,  13 ,  19 ,  9 
서울특별시,영등포구,당산동3가,  283 ,  21 ,  7 ,  12 ,  28 ,  99 ,  17 ,  61 ,  38 
서울특별시,영등포구,당산동4가,  202 ,  18 ,  5 ,  28 ,  18 ,  24 ,  62 ,  45 ,  2 
서울특별시,영등포구,당산동5가,  106 ,  - ,  3 ,  36 ,  13 ,  1 ,  6 ,  15 ,  32 
서울특별시,영등포구,당산동6가,  233 ,  30 ,  7 ,  12 ,  34 ,  62 ,  21 ,  51 ,  16 
서울특별시,영등포구,대림동,"  4,167 ",  348 ,  99 ,  194 ,  420 ,"  1,251 ","  1,057 ",  744 ,  54 
서울특별시,영등포구,도림동,"  1,717 ",  68 ,  59 ,  66 ,  181 ,  555 ,  206 ,  335 ,  247 
서울특별시,영등포구,문래동1가,  112 ,  1 ,  1 ,  - ,  - ,  - ,  12 ,  58 ,  40 
