0,20170104,강북구
0,20170105,강북구
0,20170106,강북구
0,20170107,강북구
0.004166667,20170108,강북구
0,20170109,강북구
0,20170110,강북구
0.004166667,20170111,강북구
0,20170112,강북구
0.016666667,20170113,강북구
0,20170114,강북구
0,20170115,강북구
0,20170116,강북구
0,20170117,강북구
0,20170118,강북구
0.066666667,20170119,강북구
0,20170120,강북구
0.045833333,20170121,강북구
0,20170122,강북구
0,20170123,강북구
0,20170124,강북구
0,20170125,강북구
0.229166667,20170126,강북구
0,20170127,강북구
0,20170128,강북구
0.166666667,20170129,강북구
0,20170130,강북구
0,20170131,강북구
0.020833333,20170101,도봉구
0,20170102,도봉구
0,20170103,도봉구
0,20170104,도봉구
0,20170105,도봉구
0,20170106,도봉구
0,20170107,도봉구
0.004166667,20170108,도봉구
0,20170109,도봉구
0,20170110,도봉구
0.004166667,20170111,도봉구
0,20170112,도봉구
0.016666667,20170113,도봉구
0,20170114,도봉구
0,20170115,도봉구
0,20170116,도봉구
0,20170117,도봉구
0,20170118,도봉구
0.066666667,20170119,도봉구
0,20170120,도봉구
0.045833333,20170121,도봉구
0,20170122,도봉구
0,20170123,도봉구
0,20170124,도봉구
0,20170125,도봉구
0.229166667,20170126,도봉구
0,20170127,도봉구
0,20170128,도봉구
0.166666667,20170129,도봉구
0,20170130,도봉구
0,20170131,도봉구
0.020833333,20170101,노원구
0,20170102,노원구
0,20170103,노원구
0,20170104,노원구
0,20170105,노원구
0,20170106,노원구
0,20170107,노원구
0.004166667,20170108,노원구
0,20170109,노원구
0,20170110,노원구
0.004166667,20170111,노원구
0,20170112,노원구
0.016666667,20170113,노원구
0,20170114,노원구
0,20170115,노원구
0,20170116,노원구
0,20170117,노원구
0,20170118,노원구
0.066666667,20170119,노원구
0,20170120,노원구
0.045833333,20170121,노원구
0,20170122,노원구
0,20170123,노원구
0,20170124,노원구
0,20170125,노원구
0.229166667,20170126,노원구
0,20170127,노원구
0,20170128,노원구
0.166666667,20170129,노원구
0,20170130,노원구
0,20170131,노원구
0.016666667,20170101,은평구
0,20170102,은평구
0,20170103,은평구
0,20170104,은평구
0,20170105,은평구
0,20170106,은평구
0,20170107,은평구
0,20170108,은평구
0,20170109,은평구
0,20170110,은평구
0,20170111,은평구
0,20170112,은평구
0.016666667,20170113,은평구
0,20170114,은평구
0,20170115,은평구
0,20170116,은평구
0,20170117,은평구
0,20170118,은평구
0.125,20170119,은평구
0.004166667,20170120,은평구
0.0625,20170121,은평구
0,20170122,은평구
0,20170123,은평구
0,20170124,은평구
0,20170125,은평구
0.175,20170126,은평구
0,20170127,은평구
0,20170128,은평구
0.2125,20170129,은평구
0,20170130,은평구
0,20170131,은평구
0.016666667,20170101,서대문구
0,20170102,서대문구
0,20170103,서대문구
0,20170104,서대문구
0,20170105,서대문구
0,20170106,서대문구
0,20170107,서대문구
0.008333333,20170108,서대문구
0,20170109,서대문구
0,20170110,서대문구
0.004166667,20170111,서대문구
0,20170112,서대문구
0.016666667,20170113,서대문구
0,20170114,서대문구
0,20170115,서대문구
0,20170116,서대문구
0,20170117,서대문구
0.004166667,20170118,서대문구
0.108333333,20170119,서대문구
0.004166667,20170120,서대문구
0.054166667,20170121,서대문구
0,20170122,서대문구
0,20170123,서대문구
0,20170124,서대문구
0,20170125,서대문구
0.166666667,20170126,서대문구
0,20170127,서대문구
0,20170128,서대문구
0.1625,20170129,서대문구
0,20170130,서대문구
0,20170131,서대문구
0.0125,20170101,마포구
0,20170102,마포구
0,20170103,마포구
0,20170104,마포구
0,20170105,마포구
0,20170106,마포구
0,20170107,마포구
0.008333333,20170108,마포구
0,20170109,마포구
0,20170110,마포구
0.008333333,20170111,마포구
0,20170112,마포구
0.016666667,20170113,마포구
0,20170114,마포구
0,20170115,마포구
0,20170116,마포구
0,20170117,마포구
0,20170118,마포구
0.083333333,20170119,마포구
0,20170120,마포구
0.05,20170121,마포구
0,20170122,마포구
0,20170123,마포구
0,20170124,마포구
0,20170125,마포구
0.195833333,20170126,마포구
0,20170127,마포구
0,20170128,마포구
0.191666667,20170129,마포구
0,20170130,마포구
0,20170131,마포구
0,20170101,양천구
0,20170102,양천구
0,20170103,양천구
0,20170104,양천구
0,20170105,양천구
0,20170106,양천구
0,20170107,양천구
0,20170108,양천구
0,20170109,양천구
0,20170110,양천구
0,20170111,양천구
0,20170112,양천구
0.016666667,20170113,양천구
0,20170114,양천구
0,20170115,양천구
0,20170116,양천구
0,20170117,양천구
0,20170118,양천구
0.129166667,20170119,양천구
0,20170120,양천구
0.0875,20170121,양천구
0,20170122,양천구
0,20170123,양천구
0,20170124,양천구
0,20170125,양천구
0.191666667,20170126,양천구
0,20170127,양천구
0,20170128,양천구
0.216666667,20170129,양천구
0,20170130,양천구
0,20170131,양천구
0,20170101,강서구
0,20170102,강서구
0,20170103,강서구
0,20170104,강서구
0,20170105,강서구
0,20170106,강서구
0,20170107,강서구
0,20170108,강서구
0,20170109,강서구
0,20170110,강서구
0,20170111,강서구
0,20170112,강서구
0.016666667,20170113,강서구
0,20170114,강서구
0,20170115,강서구
0,20170116,강서구
0,20170117,강서구
0,20170118,강서구
0.129166667,20170119,강서구
0,20170120,강서구
0.0875,20170121,강서구
0,20170122,강서구
0,20170123,강서구
0,20170124,강서구
0,20170125,강서구
0.191666667,20170126,강서구
0,20170127,강서구
0,20170128,강서구
0.216666667,20170129,강서구
0,20170130,강서구
0,20170131,강서구
0.0125,20170101,구로구
0,20170102,구로구
0,20170103,구로구
0,20170104,구로구
0,20170105,구로구
0,20170106,구로구
0,20170107,구로구
0.008333333,20170108,구로구
0,20170109,구로구
0,20170110,구로구
0.008333333,20170111,구로구
0,20170112,구로구
0.0125,20170113,구로구
0,20170114,구로구
0,20170115,구로구
0,20170116,구로구
0,20170117,구로구
0.004166667,20170118,구로구
0.108333333,20170119,구로구
0,20170120,구로구
0.0625,20170121,구로구
0,20170122,구로구
0,20170123,구로구
0,20170124,구로구
0,20170125,구로구
0.2,20170126,구로구
0,20170127,구로구
0,20170128,구로구
0.204166667,20170129,구로구
0,20170130,구로구
0,20170131,구로구
0.0125,20170101,금천구
0,20170102,금천구
0,20170103,금천구
0,20170104,금천구
0,20170105,금천구
0,20170106,금천구
0,20170107,금천구
0.008333333,20170108,금천구
0,20170109,금천구
0,20170110,금천구
0.008333333,20170111,금천구
0,20170112,금천구
0.0125,20170113,금천구
0,20170114,금천구
0,20170115,금천구
0,20170116,금천구
0,20170117,금천구
0.004166667,20170118,금천구
0.108333333,20170119,금천구
0,20170120,금천구
0.0625,20170121,금천구
0,20170122,금천구
0,20170123,금천구
0,20170124,금천구
0,20170125,금천구
0.2,20170126,금천구
0,20170127,금천구
0,20170128,금천구
0.204166667,20170129,금천구
0,20170130,금천구
0,20170131,금천구
0.0125,20170101,영등포구
0,20170102,영등포구
0,20170103,영등포구
0,20170104,영등포구
0,20170105,영등포구
0,20170106,영등포구
0,20170107,영등포구
0.008333333,20170108,영등포구
0,20170109,영등포구
0,20170110,영등포구
0.008333333,20170111,영등포구
0,20170112,영등포구
0.016666667,20170113,영등포구
0,20170114,영등포구
0,20170115,영등포구
0,20170116,영등포구
0,20170117,영등포구
0,20170118,영등포구
0.083333333,20170119,영등포구
0,20170120,영등포구
0.05,20170121,영등포구
0,20170122,영등포구
0,20170123,영등포구
0,20170124,영등포구
0,20170125,영등포구
0.195833333,20170126,영등포구
0,20170127,영등포구
0,20170128,영등포구
0.191666667,20170129,영등포구
0,20170130,영등포구
0,20170131,영등포구
0.016666667,20170101,동작구
0,20170102,동작구
0,20170103,동작구
0,20170104,동작구
0,20170105,동작구
0,20170106,동작구
0,20170107,동작구
0.004166667,20170108,동작구
0,20170109,동작구
0,20170110,동작구
0.0125,20170111,동작구
0,20170112,동작구
0.016666667,20170113,동작구
0,20170114,동작구
0,20170115,동작구
0,20170116,동작구
0,20170117,동작구
0,20170118,동작구
0.1125,20170119,동작구
0.004166667,20170120,동작구
0.0625,20170121,동작구
0,20170122,동작구
0,20170123,동작구
0,20170124,동작구
0,20170125,동작구
0.220833333,20170126,동작구
0,20170127,동작구
0,20170128,동작구
0.233333333,20170129,동작구
0,20170130,동작구
0,20170131,동작구
0.016666667,20170101,관악구
0,20170102,관악구
0,20170103,관악구
0,20170104,관악구
0,20170105,관악구
0,20170106,관악구
0,20170107,관악구
0.004166667,20170108,관악구
0,20170109,관악구
0,20170110,관악구
0.0125,20170111,관악구
0,20170112,관악구
0.016666667,20170113,관악구
0,20170114,관악구
0,20170115,관악구
0,20170116,관악구
0,20170117,관악구
0,20170118,관악구
0.1125,20170119,관악구
0.004166667,20170120,관악구
0.0625,20170121,관악구
0,20170122,관악구
0,20170123,관악구
0,20170124,관악구
0,20170125,관악구
0.220833333,20170126,관악구
0,20170127,관악구
0,20170128,관악구
0.233333333,20170129,관악구
0,20170130,관악구
0,20170131,관악구
0.025,20170101,서초구
0,20170102,서초구
0,20170103,서초구
0,20170104,서초구
0,20170105,서초구
0,20170106,서초구
0,20170107,서초구
0.004166667,20170108,서초구
0,20170109,서초구
0,20170110,서초구
0.008333333,20170111,서초구
0,20170112,서초구
0.016666667,20170113,서초구
0,20170114,서초구
0,20170115,서초구
0,20170116,서초구
0,20170117,서초구
0,20170118,서초구
0.120833333,20170119,서초구
0,20170120,서초구
0.066666667,20170121,서초구
0,20170122,서초구
0,20170123,서초구
0,20170124,서초구
0,20170125,서초구
0.225,20170126,서초구
0,20170127,서초구
0,20170128,서초구
0.195833333,20170129,서초구
0,20170130,서초구
0,20170131,서초구
0.029166667,20170101,강남구
0,20170102,강남구
0,20170103,강남구
0,20170104,강남구
0,20170105,강남구
0,20170106,강남구
0,20170107,강남구
0.025,20170108,강남구
0,20170109,강남구
0,20170110,강남구
0.004166667,20170111,강남구
0,20170112,강남구
0.016666667,20170113,강남구
0,20170114,강남구
0,20170115,강남구
0,20170116,강남구
0,20170117,강남구
0.004166667,20170118,강남구
0.133333333,20170119,강남구
0.004166667,20170120,강남구
0.066666667,20170121,강남구
0,20170122,강남구
0,20170123,강남구
0,20170124,강남구
0,20170125,강남구
0.170833333,20170126,강남구
0,20170127,강남구
0,20170128,강남구
0.241666667,20170129,강남구
0,20170130,강남구
0,20170131,강남구
0.025,20170101,송파구
0,20170102,송파구
0,20170103,송파구
0,20170104,송파구
0,20170105,송파구
0,20170106,송파구
0,20170107,송파구
0.0125,20170108,송파구
0,20170109,송파구
0,20170110,송파구
0.004166667,20170111,송파구
0,20170112,송파구
0.016666667,20170113,송파구
0,20170114,송파구
0,20170115,송파구
0,20170116,송파구
0,20170117,송파구
0,20170118,송파구
0.125,20170119,송파구
0.004166667,20170120,송파구
0.0625,20170121,송파구
0,20170122,송파구
0,20170123,송파구
0,20170124,송파구
0,20170125,송파구
0.1625,20170126,송파구
0,20170127,송파구
0,20170128,송파구
0.229166667,20170129,송파구
0,20170130,송파구
0,20170131,송파구
0.0125,20170101,강동구
0,20170102,강동구
0,20170103,강동구
0,20170104,강동구
0,20170105,강동구
0,20170106,강동구
0,20170107,강동구
0.008333333,20170108,강동구
0,20170109,강동구
0,20170110,강동구
0.008333333,20170111,강동구
0,20170112,강동구
0.0125,20170113,강동구
0,20170114,강동구
0,20170115,강동구
0,20170116,강동구
0,20170117,강동구
0,20170118,강동구
0.133333333,20170119,강동구
0.0125,20170120,강동구
0.045833333,20170121,강동구
0,20170122,강동구
0,20170123,강동구
0,20170124,강동구
0,20170125,강동구
0.145833333,20170126,강동구
0,20170127,강동구
0,20170128,강동구
0.208333333,20170129,강동구
0,20170130,강동구
0,20170131,강동구
0,20170201,종로구
0,20170202,종로구
0,20170203,종로구
0,20170204,종로구
0.058333333,20170205,종로구
0,20170206,종로구
0,20170207,종로구
0,20170208,종로구
0,20170209,종로구
0,20170210,종로구
0,20170211,종로구
0,20170212,종로구
0,20170213,종로구
0,20170214,종로구
0,20170215,종로구
0.208333333,20170216,종로구
0,20170217,종로구
0,20170218,종로구
0.133333333,20170219,종로구
0,20170220,종로구
0,20170221,종로구
0.129166667,20170222,종로구
0,20170223,종로구
0,20170224,종로구
0,20170225,종로구
0,20170226,종로구
0,20170227,종로구
0,20170228,종로구
0,20170201,중구
0,20170202,중구
0,20170203,중구
0,20170204,중구
0.058333333,20170205,중구
0,20170206,중구
0,20170207,중구
0,20170208,중구
0,20170209,중구
0,20170210,중구
0,20170211,중구
0,20170212,중구
0,20170213,중구
0,20170214,중구
0,20170215,중구
0.208333333,20170216,중구
0,20170217,중구
0,20170218,중구
0.133333333,20170219,중구
0,20170220,중구
0,20170221,중구
0.129166667,20170222,중구
0,20170223,중구
0,20170224,중구
0,20170225,중구
0,20170226,중구
0,20170227,중구
0,20170228,중구
0,20170201,용산구
0,20170202,용산구
0,20170203,용산구
0,20170204,용산구
0.054166667,20170205,용산구
0,20170206,용산구
0,20170207,용산구
0,20170208,용산구
0,20170209,용산구
0,20170210,용산구
0,20170211,용산구
0,20170212,용산구
0,20170213,용산구
0,20170214,용산구
0,20170215,용산구
0.170833333,20170216,용산구
0,20170217,용산구
0,20170218,용산구
0.129166667,20170219,용산구
0,20170220,용산구
0,20170221,용산구
0.125,20170222,용산구
0,20170223,용산구
0,20170224,용산구
0,20170225,용산구
0,20170226,용산구
0,20170227,용산구
0,20170228,용산구
0,20170201,성동구
0,20170202,성동구
0,20170203,성동구
0,20170204,성동구
0.075,20170205,성동구
0,20170206,성동구
0,20170207,성동구
0,20170208,성동구
0,20170209,성동구
0,20170210,성동구
0,20170211,성동구
0,20170212,성동구
0,20170213,성동구
0,20170214,성동구
0,20170215,성동구
0.208333333,20170216,성동구
0,20170217,성동구
0,20170218,성동구
0.158333333,20170219,성동구
0,20170220,성동구
0,20170221,성동구
0.204166667,20170222,성동구
0,20170223,성동구
0,20170224,성동구
0,20170225,성동구
0,20170226,성동구
0,20170227,성동구
0,20170228,성동구
0,20170201,광진구
0,20170202,광진구
0,20170203,광진구
0,20170204,광진구
0.0875,20170205,광진구
0,20170206,광진구
0,20170207,광진구
0,20170208,광진구
0,20170209,광진구
0,20170210,광진구
0,20170211,광진구
0,20170212,광진구
0.008333333,20170213,광진구
0,20170214,광진구
0,20170215,광진구
0.216666667,20170216,광진구
0,20170217,광진구
0,20170218,광진구
0.15,20170219,광진구
0,20170220,광진구
0,20170221,광진구
0.245833333,20170222,광진구
0,20170223,광진구
0,20170224,광진구
0,20170225,광진구
0,20170226,광진구
0,20170227,광진구
0,20170228,광진구
0,20170201,동대문구
0,20170202,동대문구
0,20170203,동대문구
0,20170204,동대문구
0.075,20170205,동대문구
0,20170206,동대문구
0,20170207,동대문구
0,20170208,동대문구
0,20170209,동대문구
0,20170210,동대문구
0,20170211,동대문구
0,20170212,동대문구
0,20170213,동대문구
0,20170214,동대문구
0,20170215,동대문구
0.208333333,20170216,동대문구
0,20170217,동대문구
0,20170218,동대문구
0.158333333,20170219,동대문구
0,20170220,동대문구
0,20170221,동대문구
0.204166667,20170222,동대문구
0,20170223,동대문구
0,20170224,동대문구
0,20170225,동대문구
0,20170226,동대문구
0,20170227,동대문구
0,20170228,동대문구
0,20170201,중랑구
0,20170202,중랑구
0,20170203,중랑구
0,20170204,중랑구
0.058333333,20170205,중랑구
0,20170206,중랑구
0,20170207,중랑구
0,20170208,중랑구
0,20170209,중랑구
0,20170210,중랑구
0,20170211,중랑구
0,20170212,중랑구
0,20170213,중랑구
0,20170214,중랑구
0,20170215,중랑구
0.179166667,20170216,중랑구
0,20170217,중랑구
0,20170218,중랑구
0.145833333,20170219,중랑구
0,20170220,중랑구
0,20170221,중랑구
0.2125,20170222,중랑구
0,20170223,중랑구
0,20170224,중랑구
0,20170225,중랑구
0,20170226,중랑구
0,20170227,중랑구
0,20170228,중랑구
0,20170201,성북구
0,20170202,성북구
0,20170203,성북구
0,20170204,성북구
0.058333333,20170205,성북구
0,20170206,성북구
0,20170207,성북구
0,20170208,성북구
0,20170209,성북구
0,20170210,성북구
0,20170211,성북구
0,20170212,성북구
0,20170213,성북구
0,20170214,성북구
0,20170215,성북구
0.208333333,20170216,성북구
0,20170217,성북구
0,20170218,성북구
0.133333333,20170219,성북구
0,20170220,성북구
0,20170221,성북구
0.129166667,20170222,성북구
0,20170223,성북구
0,20170224,성북구
0,20170225,성북구
0,20170226,성북구
0,20170227,성북구
0,20170228,성북구
0,20170201,강북구
0,20170202,강북구
0,20170203,강북구
0,20170204,강북구
0.0625,20170205,강북구
0,20170206,강북구
0,20170207,강북구
0,20170208,강북구
0,20170209,강북구
0,20170210,강북구
0,20170211,강북구
0,20170212,강북구
0,20170213,강북구
0,20170214,강북구
0,20170215,강북구
0.195833333,20170216,강북구
0,20170217,강북구
0,20170218,강북구
0.179166667,20170219,강북구
0,20170220,강북구
0,20170221,강북구
0.175,20170222,강북구
0,20170223,강북구
0,20170224,강북구
0,20170225,강북구
0,20170226,강북구
0,20170227,강북구
0,20170228,강북구
0,20170201,도봉구
0,20170202,도봉구
0,20170203,도봉구
0,20170204,도봉구
0.0625,20170205,도봉구
0,20170206,도봉구
0,20170207,도봉구
0,20170208,도봉구
0,20170209,도봉구
0,20170210,도봉구
0,20170211,도봉구
0,20170212,도봉구
0,20170213,도봉구
0,20170214,도봉구
0,20170215,도봉구
0.195833333,20170216,도봉구
0,20170217,도봉구
0,20170218,도봉구
0.179166667,20170219,도봉구
0,20170220,도봉구
0,20170221,도봉구
0.175,20170222,도봉구
0,20170223,도봉구
0,20170224,도봉구
0,20170225,도봉구
0,20170226,도봉구
0,20170227,도봉구
0,20170228,도봉구
0,20170201,노원구
0,20170202,노원구
0,20170203,노원구
0,20170204,노원구
0.0625,20170205,노원구
0,20170206,노원구
0,20170207,노원구
0,20170208,노원구
0,20170209,노원구
0,20170210,노원구
0,20170211,노원구
0,20170212,노원구
0,20170213,노원구
0,20170214,노원구
0,20170215,노원구
0.195833333,20170216,노원구
0,20170217,노원구
0,20170218,노원구
0.179166667,20170219,노원구
0,20170220,노원구
0,20170221,노원구
0.175,20170222,노원구
0,20170223,노원구
0,20170224,노원구
0,20170225,노원구
0,20170226,노원구
0,20170227,노원구
0,20170228,노원구
0,20170201,은평구
0,20170202,은평구
0,20170203,은평구
0,20170204,은평구
0.045833333,20170205,은평구
0,20170206,은평구
0,20170207,은평구
0,20170208,은평구
0,20170209,은평구
0,20170210,은평구
0,20170211,은평구
0,20170212,은평구
0,20170213,은평구
0,20170214,은평구
0,20170215,은평구
0.179166667,20170216,은평구
0,20170217,은평구
0,20170218,은평구
0.129166667,20170219,은평구
0,20170220,은평구
0,20170221,은평구
0.15,20170222,은평구
0,20170223,은평구
0,20170224,은평구
0,20170225,은평구
0,20170226,은평구
0,20170227,은평구
0,20170228,은평구
0,20170201,서대문구
0,20170202,서대문구
0,20170203,서대문구
0,20170204,서대문구
0.058333333,20170205,서대문구
0,20170206,서대문구
0,20170207,서대문구
0,20170208,서대문구
0,20170209,서대문구
0,20170210,서대문구
0,20170211,서대문구
0,20170212,서대문구
0,20170213,서대문구
0,20170214,서대문구
0,20170215,서대문구
0.208333333,20170216,서대문구
0,20170217,서대문구
0,20170218,서대문구
0.133333333,20170219,서대문구
0,20170220,서대문구
0,20170221,서대문구
0.129166667,20170222,서대문구
0,20170223,서대문구
0,20170224,서대문구
0,20170225,서대문구
0,20170226,서대문구
0,20170227,서대문구
0,20170228,서대문구
0,20170201,마포구
0,20170202,마포구
0,20170203,마포구
0,20170204,마포구
0.0625,20170205,마포구
0,20170206,마포구
0,20170207,마포구
0,20170208,마포구
0,20170209,마포구
0,20170210,마포구
0,20170211,마포구
0,20170212,마포구
0,20170213,마포구
0,20170214,마포구
0,20170215,마포구
0.170833333,20170216,마포구
0,20170217,마포구
0,20170218,마포구
0.141666667,20170219,마포구
0,20170220,마포구
0,20170221,마포구
0.179166667,20170222,마포구
0,20170223,마포구
0,20170224,마포구
0,20170225,마포구
0,20170226,마포구
0,20170227,마포구
0,20170228,마포구
0,20170201,양천구
0,20170202,양천구
0,20170203,양천구
0,20170204,양천구
0.054166667,20170205,양천구
0,20170206,양천구
0,20170207,양천구
0,20170208,양천구
0,20170209,양천구
0,20170210,양천구
0,20170211,양천구
0,20170212,양천구
0,20170213,양천구
0,20170214,양천구
0,20170215,양천구
0.158333333,20170216,양천구
0,20170217,양천구
0,20170218,양천구
0.154166667,20170219,양천구
0,20170220,양천구
0,20170221,양천구
0.1875,20170222,양천구
0,20170223,양천구
0,20170224,양천구
0,20170225,양천구
0,20170226,양천구
0,20170227,양천구
0,20170228,양천구
0,20170201,강서구
0,20170202,강서구
0,20170203,강서구
0,20170204,강서구
0.054166667,20170205,강서구
0,20170206,강서구
0,20170207,강서구
0,20170208,강서구
0,20170209,강서구
0,20170210,강서구
0,20170211,강서구
0,20170212,강서구
0,20170213,강서구
0,20170214,강서구
0,20170215,강서구
0.158333333,20170216,강서구
0,20170217,강서구
0,20170218,강서구
0.154166667,20170219,강서구
0,20170220,강서구
0,20170221,강서구
0.1875,20170222,강서구
0,20170223,강서구
0,20170224,강서구
0,20170225,강서구
0,20170226,강서구
0,20170227,강서구
0,20170228,강서구
0,20170201,구로구
0,20170202,구로구
0,20170203,구로구
0,20170204,구로구
0.058333333,20170205,구로구
0,20170206,구로구
0,20170207,구로구
0,20170208,구로구
0,20170209,구로구
0,20170210,구로구
0,20170211,구로구
0,20170212,구로구
0.004166667,20170213,구로구
0,20170214,구로구
0,20170215,구로구
0.154166667,20170216,구로구
0,20170217,구로구
0,20170218,구로구
0.191666667,20170219,구로구
0,20170220,구로구
0,20170221,구로구
0.220833333,20170222,구로구
0,20170223,구로구
0,20170224,구로구
0,20170225,구로구
0,20170226,구로구
0,20170227,구로구
0,20170228,구로구
0,20170201,금천구
0,20170202,금천구
0,20170203,금천구
0,20170204,금천구
0.058333333,20170205,금천구
0,20170206,금천구
0,20170207,금천구
0,20170208,금천구
0,20170209,금천구
0,20170210,금천구
0,20170211,금천구
0,20170212,금천구
0.004166667,20170213,금천구
0,20170214,금천구
0,20170215,금천구
0.154166667,20170216,금천구
0,20170217,금천구
0,20170218,금천구
0.191666667,20170219,금천구
0,20170220,금천구
0,20170221,금천구
0.220833333,20170222,금천구
0,20170223,금천구
0,20170224,금천구
