습도,날짜,자치구
55.54166667,20150430,성북구
63.625,20150401,강북구
81.625,20150402,강북구
72.125,20150403,강북구
55.625,20150404,강북구
84.58333333,20150405,강북구
55.41666667,20150406,강북구
67.45833333,20150407,강북구
52.45833333,20150408,강북구
47.41666667,20150409,강북구
42.625,20150410,강북구
37.875,20150411,강북구
36.41666667,20150412,강북구
69.41666667,20150413,강북구
89.33333333,20150414,강북구
70.75,20150415,강북구
67.29166667,20150416,강북구
45.5,20150417,강북구
31.33333333,20150418,강북구
89.95833333,20150419,강북구
79.41666667,20150420,강북구
39.70833333,20150421,강북구
52.29166667,20150422,강북구
40.875,20150423,강북구
37.75,20150424,강북구
30.29166667,20150425,강북구
54.41666667,20150426,강북구
38.41666667,20150427,강북구
45.41666667,20150428,강북구
80.58333333,20150429,강북구
60.0,20150430,강북구
63.625,20150401,도봉구
81.625,20150402,도봉구
72.125,20150403,도봉구
55.625,20150404,도봉구
84.58333333,20150405,도봉구
55.41666667,20150406,도봉구
67.45833333,20150407,도봉구
52.45833333,20150408,도봉구
47.41666667,20150409,도봉구
42.625,20150410,도봉구
37.875,20150411,도봉구
36.41666667,20150412,도봉구
69.41666667,20150413,도봉구
89.33333333,20150414,도봉구
70.75,20150415,도봉구
67.29166667,20150416,도봉구
45.5,20150417,도봉구
31.33333333,20150418,도봉구
89.95833333,20150419,도봉구
79.41666667,20150420,도봉구
39.70833333,20150421,도봉구
52.29166667,20150422,도봉구
40.875,20150423,도봉구
37.75,20150424,도봉구
30.29166667,20150425,도봉구
54.41666667,20150426,도봉구
38.41666667,20150427,도봉구
45.41666667,20150428,도봉구
80.58333333,20150429,도봉구
60.0,20150430,도봉구
63.625,20150401,노원구
81.625,20150402,노원구
72.125,20150403,노원구
55.625,20150404,노원구
84.58333333,20150405,노원구
55.41666667,20150406,노원구
67.45833333,20150407,노원구
52.45833333,20150408,노원구
47.41666667,20150409,노원구
42.625,20150410,노원구
37.875,20150411,노원구
36.41666667,20150412,노원구
69.41666667,20150413,노원구
89.33333333,20150414,노원구
70.75,20150415,노원구
67.29166667,20150416,노원구
45.5,20150417,노원구
31.33333333,20150418,노원구
89.95833333,20150419,노원구
79.41666667,20150420,노원구
39.70833333,20150421,노원구
52.29166667,20150422,노원구
40.875,20150423,노원구
37.75,20150424,노원구
30.29166667,20150425,노원구
54.41666667,20150426,노원구
38.41666667,20150427,노원구
45.41666667,20150428,노원구
80.58333333,20150429,노원구
60.0,20150430,노원구
64.04166667,20150401,은평구
79.58333333,20150402,은평구
73.20833333,20150403,은평구
60.45833333,20150404,은평구
85.625,20150405,은평구
57.70833333,20150406,은평구
64.45833333,20150407,은평구
53.91666667,20150408,은평구
49.70833333,20150409,은평구
46.125,20150410,은평구
39.04166667,20150411,은평구
36.33333333,20150412,은평구
68.70833333,20150413,은평구
90.625,20150414,은평구
67.41666667,20150415,은평구
71.5,20150416,은평구
45.875,20150417,은평구
33.625,20150418,은평구
88.70833333,20150419,은평구
76.625,20150420,은평구
41.83333333,20150421,은평구
58.04166667,20150422,은평구
42.125,20150423,은평구
39.20833333,20150424,은평구
30.66666667,20150425,은평구
53.625,20150426,은평구
40.0,20150427,은평구
49.91666667,20150428,은평구
80.66666667,20150429,은평구
63.45833333,20150430,은평구
58.70833333,20150401,서대문구
79.16666667,20150402,서대문구
69.45833333,20150403,서대문구
52.66666667,20150404,서대문구
80.95833333,20150405,서대문구
52.91666667,20150406,서대문구
61.875,20150407,서대문구
49.45833333,20150408,서대문구
42.91666667,20150409,서대문구
42.25,20150410,서대문구
33.625,20150411,서대문구
31.625,20150412,서대문구
67.95833333,20150413,서대문구
90.83333333,20150414,서대문구
64.95833333,20150415,서대문구
69.54166667,20150416,서대문구
43.375,20150417,서대문구
27.66666667,20150418,서대문구
89.41666667,20150419,서대문구
74.16666667,20150420,서대문구
35.54166667,20150421,서대문구
55.04166667,20150422,서대문구
37.70833333,20150423,서대문구
34.66666667,20150424,서대문구
25.95833333,20150425,서대문구
48.375,20150426,서대문구
32.54166667,20150427,서대문구
48.33333333,20150428,서대문구
76.16666667,20150429,서대문구
55.54166667,20150430,서대문구
59.08333333,20150401,마포구
77.70833333,20150402,마포구
68.58333333,20150403,마포구
54.83333333,20150404,마포구
79.75,20150405,마포구
53.91666667,20150406,마포구
59.375,20150407,마포구
51.16666667,20150408,마포구
45.66666667,20150409,마포구
44.70833333,20150410,마포구
38.29166667,20150411,마포구
36.5,20150412,마포구
64.125,20150413,마포구
81.95833333,20150414,마포구
60.75,20150415,마포구
62.25,20150416,마포구
40.875,20150417,마포구
34.625,20150418,마포구
84.875,20150419,마포구
69.45833333,20150420,마포구
35.91666667,20150421,마포구
52.125,20150422,마포구
37.5,20150423,마포구
33.83333333,20150424,마포구
26.54166667,20150425,마포구
48.04166667,20150426,마포구
37.79166667,20150427,마포구
50.875,20150428,마포구
74.91666667,20150429,마포구
57.75,20150430,마포구
63.58333333,20150401,양천구
78.0,20150402,양천구
72.75,20150403,양천구
60.75,20150404,양천구
85.125,20150405,양천구
57.41666667,20150406,양천구
62.66666667,20150407,양천구
54.58333333,20150408,양천구
49.79166667,20150409,양천구
45.41666667,20150410,양천구
38.875,20150411,양천구
34.41666667,20150412,양천구
69.25,20150413,양천구
89.75,20150414,양천구
65.33333333,20150415,양천구
68.375,20150416,양천구
43.875,20150417,양천구
33.79166667,20150418,양천구
89.20833333,20150419,양천구
75.58333333,20150420,양천구
40.83333333,20150421,양천구
57.5,20150422,양천구
40.66666667,20150423,양천구
37.83333333,20150424,양천구
28.33333333,20150425,양천구
50.20833333,20150426,양천구
39.375,20150427,양천구
50.91666667,20150428,양천구
79.75,20150429,양천구
62.41666667,20150430,양천구
63.58333333,20150401,강서구
78.0,20150402,강서구
72.75,20150403,강서구
60.75,20150404,강서구
85.125,20150405,강서구
57.41666667,20150406,강서구
62.66666667,20150407,강서구
54.58333333,20150408,강서구
49.79166667,20150409,강서구
45.41666667,20150410,강서구
38.875,20150411,강서구
34.41666667,20150412,강서구
69.25,20150413,강서구
89.75,20150414,강서구
65.33333333,20150415,강서구
68.375,20150416,강서구
43.875,20150417,강서구
33.79166667,20150418,강서구
89.20833333,20150419,강서구
75.58333333,20150420,강서구
40.83333333,20150421,강서구
57.5,20150422,강서구
40.66666667,20150423,강서구
37.83333333,20150424,강서구
28.33333333,20150425,강서구
50.20833333,20150426,강서구
39.375,20150427,강서구
50.91666667,20150428,강서구
79.75,20150429,강서구
62.41666667,20150430,강서구
63.91666667,20150401,구로구
78.0,20150402,구로구
72.625,20150403,구로구
61.83333333,20150404,구로구
85.45833333,20150405,구로구
58.0,20150406,구로구
62.375,20150407,구로구
55.125,20150408,구로구
50.54166667,20150409,구로구
45.08333333,20150410,구로구
39.375,20150411,구로구
33.58333333,20150412,구로구
70.625,20150413,구로구
89.70833333,20150414,구로구
64.54166667,20150415,구로구
68.58333333,20150416,구로구
44.16666667,20150417,구로구
35.33333333,20150418,구로구
90.41666667,20150419,구로구
75.79166667,20150420,구로구
40.20833333,20150421,구로구
58.45833333,20150422,구로구
39.91666667,20150423,구로구
38.41666667,20150424,구로구
27.875,20150425,구로구
49.0,20150426,구로구
39.91666667,20150427,구로구
52.20833333,20150428,구로구
79.91666667,20150429,구로구
62.66666667,20150430,구로구
63.91666667,20150401,금천구
78.0,20150402,금천구
72.625,20150403,금천구
61.83333333,20150404,금천구
85.45833333,20150405,금천구
58.0,20150406,금천구
62.375,20150407,금천구
55.125,20150408,금천구
50.54166667,20150409,금천구
45.08333333,20150410,금천구
39.375,20150411,금천구
33.58333333,20150412,금천구
70.625,20150413,금천구
89.70833333,20150414,금천구
64.54166667,20150415,금천구
68.58333333,20150416,금천구
44.16666667,20150417,금천구
35.33333333,20150418,금천구
90.41666667,20150419,금천구
75.79166667,20150420,금천구
40.20833333,20150421,금천구
58.45833333,20150422,금천구
39.91666667,20150423,금천구
38.41666667,20150424,금천구
27.875,20150425,금천구
49.0,20150426,금천구
39.91666667,20150427,금천구
52.20833333,20150428,금천구
79.91666667,20150429,금천구
62.66666667,20150430,금천구
59.08333333,20150401,영등포구
77.70833333,20150402,영등포구
68.58333333,20150403,영등포구
54.83333333,20150404,영등포구
79.75,20150405,영등포구
53.91666667,20150406,영등포구
59.375,20150407,영등포구
51.16666667,20150408,영등포구
45.66666667,20150409,영등포구
44.70833333,20150410,영등포구
38.29166667,20150411,영등포구
36.5,20150412,영등포구
64.125,20150413,영등포구
81.95833333,20150414,영등포구
60.75,20150415,영등포구
62.25,20150416,영등포구
40.875,20150417,영등포구
34.625,20150418,영등포구
84.875,20150419,영등포구
69.45833333,20150420,영등포구
35.91666667,20150421,영등포구
52.125,20150422,영등포구
37.5,20150423,영등포구
33.83333333,20150424,영등포구
26.54166667,20150425,영등포구
48.04166667,20150426,영등포구
37.79166667,20150427,영등포구
50.875,20150428,영등포구
74.91666667,20150429,영등포구
57.75,20150430,영등포구
52.95833333,20150401,동작구
74.875,20150402,동작구
67.33333333,20150403,동작구
51.04166667,20150404,동작구
78.5,20150405,동작구
44.91666667,20150406,동작구
52.91666667,20150407,동작구
43.0,20150408,동작구
38.29166667,20150409,동작구
36.70833333,20150410,동작구
30.79166667,20150411,동작구
28.33333333,20150412,동작구
64.33333333,20150413,동작구
86.375,20150414,동작구
55.0,20150415,동작구
63.66666667,20150416,동작구
36.91666667,20150417,동작구
28.91666667,20150418,동작구
89.29166667,20150419,동작구
69.91666667,20150420,동작구
31.58333333,20150421,동작구
49.29166667,20150422,동작구
34.20833333,20150423,동작구
30.08333333,20150424,동작구
19.91666667,20150425,동작구
41.20833333,20150426,동작구
29.79166667,20150427,동작구
48.16666667,20150428,동작구
78.29166667,20150429,동작구
51.79166667,20150430,동작구
52.95833333,20150401,관악구
74.875,20150402,관악구
67.33333333,20150403,관악구
51.04166667,20150404,관악구
78.5,20150405,관악구
44.91666667,20150406,관악구
52.91666667,20150407,관악구
43.0,20150408,관악구
38.29166667,20150409,관악구
36.70833333,20150410,관악구
30.79166667,20150411,관악구
28.33333333,20150412,관악구
64.33333333,20150413,관악구
86.375,20150414,관악구
55.0,20150415,관악구
63.66666667,20150416,관악구
36.91666667,20150417,관악구
28.91666667,20150418,관악구
89.29166667,20150419,관악구
69.91666667,20150420,관악구
31.58333333,20150421,관악구
49.29166667,20150422,관악구
34.20833333,20150423,관악구
30.08333333,20150424,관악구
19.91666667,20150425,관악구
41.20833333,20150426,관악구
29.79166667,20150427,관악구
48.16666667,20150428,관악구
78.29166667,20150429,관악구
51.79166667,20150430,관악구
58.33333333,20150401,서초구
76.33333333,20150402,서초구
66.54166667,20150403,서초구
53.29166667,20150404,서초구
83.0,20150405,서초구
51.04166667,20150406,서초구
58.83333333,20150407,서초구
48.54166667,20150408,서초구
43.75,20150409,서초구
39.41666667,20150410,서초구
36.125,20150411,서초구
33.66666667,20150412,서초구
64.83333333,20150413,서초구
85.79166667,20150414,서초구
59.20833333,20150415,서초구
63.91666667,20150416,서초구
41.70833333,20150417,서초구
30.16666667,20150418,서초구
88.41666667,20150419,서초구
70.25,20150420,서초구
33.29166667,20150421,서초구
49.16666667,20150422,서초구
34.16666667,20150423,서초구
32.20833333,20150424,서초구
22.95833333,20150425,서초구
44.125,20150426,서초구
33.875,20150427,서초구
46.875,20150428,서초구
74.75,20150429,서초구
53.875,20150430,서초구
58.33333333,20150401,강남구
76.33333333,20150402,강남구
66.54166667,20150403,강남구
53.29166667,20150404,강남구
83.0,20150405,강남구
51.04166667,20150406,강남구
58.83333333,20150407,강남구
48.54166667,20150408,강남구
43.75,20150409,강남구
39.41666667,20150410,강남구
36.125,20150411,강남구
33.66666667,20150412,강남구
64.83333333,20150413,강남구
85.79166667,20150414,강남구
59.20833333,20150415,강남구
63.91666667,20150416,강남구
41.70833333,20150417,강남구
30.16666667,20150418,강남구
88.41666667,20150419,강남구
70.25,20150420,강남구
33.29166667,20150421,강남구
49.16666667,20150422,강남구
34.16666667,20150423,강남구
32.20833333,20150424,강남구
22.95833333,20150425,강남구
44.125,20150426,강남구
33.875,20150427,강남구
46.875,20150428,강남구
74.75,20150429,강남구
53.875,20150430,강남구
64.33333333,20150401,송파구
79.875,20150402,송파구
71.58333333,20150403,송파구
58.125,20150404,송파구
87.0,20150405,송파구
56.45833333,20150406,송파구
65.08333333,20150407,송파구
54.04166667,20150408,송파구
49.375,20150409,송파구
47.75,20150410,송파구
40.45833333,20150411,송파구
39.375,20150412,송파구
69.66666667,20150413,송파구
89.25,20150414,송파구
68.5,20150415,송파구
71.95833333,20150416,송파구
47.91666667,20150417,송파구
34.79166667,20150418,송파구
89.41666667,20150419,송파구
76.95833333,20150420,송파구
38.875,20150421,송파구
57.70833333,20150422,송파구
39.66666667,20150423,송파구
40.83333333,20150424,송파구
27.875,20150425,송파구
50.83333333,20150426,송파구
39.125,20150427,송파구
51.45833333,20150428,송파구
81.91666667,20150429,송파구
61.66666667,20150430,송파구
61.66666667,20150401,강동구
75.0,20150402,강동구
68.5,20150403,강동구
56.125,20150404,강동구
87.16666667,20150405,강동구
55.625,20150406,강동구
64.125,20150407,강동구
54.04166667,20150408,강동구
51.91666667,20150409,강동구
46.83333333,20150410,강동구
41.16666667,20150411,강동구
36.625,20150412,강동구
66.95833333,20150413,강동구
87.125,20150414,강동구
64.91666667,20150415,강동구
69.25,20150416,강동구
48.41666667,20150417,강동구
32.08333333,20150418,강동구
84.5,20150419,강동구
77.0,20150420,강동구
41.625,20150421,강동구
54.66666667,20150422,강동구
36.20833333,20150423,강동구
40.95833333,20150424,강동구
30.16666667,20150425,강동구
53.83333333,20150426,강동구
41.20833333,20150427,강동구
46.625,20150428,강동구
80.29166667,20150429,강동구
61.08333333,20150430,강동구
58.91666667,20150501,종로구
70.45833333,20150502,종로구
89.58333333,20150503,종로구
35.29166667,20150504,종로구
33.45833333,20150505,종로구
35.58333333,20150506,종로구
47.45833333,20150507,종로구
56.41666667,20150508,종로구
53.875,20150509,종로구
39.16666667,20150510,종로구
74.95833333,20150511,종로구
68.08333333,20150512,종로구
56.04166667,20150513,종로구
71.625,20150514,종로구
61.125,20150515,종로구
49.5,20150516,종로구
30.58333333,20150517,종로구
66.875,20150518,종로구
88.58333333,20150519,종로구
52.04166667,20150520,종로구
42.83333333,20150521,종로구
39.83333333,20150522,종로구
35.70833333,20150523,종로구
42.08333333,20150524,종로구
53.45833333,20150525,종로구
44.04166667,20150526,종로구
24.70833333,20150527,종로구
28.29166667,20150528,종로구
44.75,20150529,종로구
76.20833333,20150530,종로구
45.20833333,20150531,종로구
58.91666667,20150501,중구
70.45833333,20150502,중구
89.58333333,20150503,중구
35.29166667,20150504,중구
33.45833333,20150505,중구
35.58333333,20150506,중구
47.45833333,20150507,중구
56.41666667,20150508,중구
53.875,20150509,중구
39.16666667,20150510,중구
74.95833333,20150511,중구
68.08333333,20150512,중구
56.04166667,20150513,중구
71.625,20150514,중구
61.125,20150515,중구
49.5,20150516,중구
30.58333333,20150517,중구
66.875,20150518,중구
88.58333333,20150519,중구
52.04166667,20150520,중구
42.83333333,20150521,중구
39.83333333,20150522,중구
35.70833333,20150523,중구
42.08333333,20150524,중구
53.45833333,20150525,중구
44.04166667,20150526,중구
24.70833333,20150527,중구
28.29166667,20150528,중구
44.75,20150529,중구
76.20833333,20150530,중구
45.20833333,20150531,중구
63.41666667,20150501,용산구
71.70833333,20150502,용산구
90.0,20150503,용산구
39.5,20150504,용산구
37.25,20150505,용산구
42.58333333,20150506,용산구
48.875,20150507,용산구
59.625,20150508,용산구
60.54166667,20150509,용산구
49.20833333,20150510,용산구
74.45833333,20150511,용산구
70.33333333,20150512,용산구
61.29166667,20150513,용산구
72.33333333,20150514,용산구
69.45833333,20150515,용산구
51.125,20150516,용산구
37.20833333,20150517,용산구
69.33333333,20150518,용산구
88.625,20150519,용산구
56.95833333,20150520,용산구
46.08333333,20150521,용산구
56.45833333,20150522,용산구
41.16666667,20150523,용산구
44.875,20150524,용산구
56.875,20150525,용산구
48.0,20150526,용산구
35.95833333,20150527,용산구
37.95833333,20150528,용산구
47.91666667,20150529,용산구
77.75,20150530,용산구
53.5,20150531,용산구
63.25,20150501,성동구
74.08333333,20150502,성동구
92.625,20150503,성동구
38.16666667,20150504,성동구
38.16666667,20150505,성동구
40.75,20150506,성동구
47.54166667,20150507,성동구
60.41666667,20150508,성동구
57.91666667,20150509,성동구
47.125,20150510,성동구
77.70833333,20150511,성동구
71.70833333,20150512,성동구
59.83333333,20150513,성동구
74.58333333,20150514,성동구
64.16666667,20150515,성동구
52.08333333,20150516,성동구
37.20833333,20150517,성동구
70.125,20150518,성동구
89.58333333,20150519,성동구
59.95833333,20150520,성동구
46.41666667,20150521,성동구
43.08333333,20150522,성동구
41.45833333,20150523,성동구
44.58333333,20150524,성동구
56.33333333,20150525,성동구
44.875,20150526,성동구
32.54166667,20150527,성동구
36.20833333,20150528,성동구
48.25,20150529,성동구
79.625,20150530,성동구
48.58333333,20150531,성동구
55.66666667,20150501,광진구
67.375,20150502,광진구
89.625,20150503,광진구
34.33333333,20150504,광진구
30.91666667,20150505,광진구
34.25,20150506,광진구
41.66666667,20150507,광진구
52.95833333,20150508,광진구
54.08333333,20150509,광진구
39.0,20150510,광진구
72.83333333,20150511,광진구
64.875,20150512,광진구
50.45833333,20150513,광진구
68.75,20150514,광진구
61.54166667,20150515,광진구
43.20833333,20150516,광진구
33.33333333,20150517,광진구
67.04166667,20150518,광진구
85.125,20150519,광진구
51.04166667,20150520,광진구
38.20833333,20150521,광진구
36.79166667,20150522,광진구
33.83333333,20150523,광진구
37.41666667,20150524,광진구
50.5,20150525,광진구
37.5,20150526,광진구
27.25,20150527,광진구
30.125,20150528,광진구
41.95833333,20150529,광진구
74.125,20150530,광진구
40.08333333,20150531,광진구
63.25,20150501,동대문구
74.08333333,20150502,동대문구
92.625,20150503,동대문구
38.16666667,20150504,동대문구
38.16666667,20150505,동대문구
40.75,20150506,동대문구
47.54166667,20150507,동대문구
60.41666667,20150508,동대문구
57.91666667,20150509,동대문구
47.125,20150510,동대문구
77.70833333,20150511,동대문구
71.70833333,20150512,동대문구
59.83333333,20150513,동대문구
74.58333333,20150514,동대문구
64.16666667,20150515,동대문구
52.08333333,20150516,동대문구
37.20833333,20150517,동대문구
70.125,20150518,동대문구
89.58333333,20150519,동대문구
59.95833333,20150520,동대문구
46.41666667,20150521,동대문구
43.08333333,20150522,동대문구
41.45833333,20150523,동대문구
44.58333333,20150524,동대문구
56.33333333,20150525,동대문구
44.875,20150526,동대문구
32.54166667,20150527,동대문구
36.20833333,20150528,동대문구
48.25,20150529,동대문구
79.625,20150530,동대문구
48.58333333,20150531,동대문구
61.79166667,20150501,중랑구
72.41666667,20150502,중랑구
91.0,20150503,중랑구
36.20833333,20150504,중랑구
36.625,20150505,중랑구
39.33333333,20150506,중랑구
45.04166667,20150507,중랑구
58.79166667,20150508,중랑구
57.45833333,20150509,중랑구
47.375,20150510,중랑구
76.625,20150511,중랑구
70.58333333,20150512,중랑구
57.25,20150513,중랑구
73.125,20150514,중랑구
60.75,20150515,중랑구
49.5,20150516,중랑구
36.58333333,20150517,중랑구
68.91666667,20150518,중랑구
88.20833333,20150519,중랑구
57.58333333,20150520,중랑구
44.95833333,20150521,중랑구
42.04166667,20150522,중랑구
40.375,20150523,중랑구
42.16666667,20150524,중랑구
55.08333333,20150525,중랑구
43.95833333,20150526,중랑구
31.41666667,20150527,중랑구
35.375,20150528,중랑구
47.08333333,20150529,중랑구
77.91666667,20150530,중랑구
47.16666667,20150531,중랑구
58.91666667,20150501,성북구
70.45833333,20150502,성북구
89.58333333,20150503,성북구
35.29166667,20150504,성북구
33.45833333,20150505,성북구
35.58333333,20150506,성북구
47.45833333,20150507,성북구
56.41666667,20150508,성북구
53.875,20150509,성북구
39.16666667,20150510,성북구
74.95833333,20150511,성북구
68.08333333,20150512,성북구
56.04166667,20150513,성북구
71.625,20150514,성북구
61.125,20150515,성북구
49.5,20150516,성북구
30.58333333,20150517,성북구
66.875,20150518,성북구
88.58333333,20150519,성북구
52.04166667,20150520,성북구
42.83333333,20150521,성북구
39.83333333,20150522,성북구
35.70833333,20150523,성북구
42.08333333,20150524,성북구
53.45833333,20150525,성북구
44.04166667,20150526,성북구
24.70833333,20150527,성북구
28.29166667,20150528,성북구
44.75,20150529,성북구
76.20833333,20150530,성북구
45.20833333,20150531,성북구
61.75,20150501,강북구
72.08333333,20150502,강북구
86.375,20150503,강북구
35.91666667,20150504,강북구
36.875,20150505,강북구
37.79166667,20150506,강북구
44.5,20150507,강북구
59.625,20150508,강북구
57.04166667,20150509,강북구
47.54166667,20150510,강북구
77.0,20150511,강북구
70.5,20150512,강북구
61.20833333,20150513,강북구
74.45833333,20150514,강북구
56.66666667,20150515,강북구
47.25,20150516,강북구
35.91666667,20150517,강북구
68.91666667,20150518,강북구
87.54166667,20150519,강북구
54.20833333,20150520,강북구
46.0,20150521,강북구
40.79166667,20150522,강북구
40.20833333,20150523,강북구
41.45833333,20150524,강북구
54.70833333,20150525,강북구
39.20833333,20150526,강북구
31.70833333,20150527,강북구
35.20833333,20150528,강북구
47.45833333,20150529,강북구
75.54166667,20150530,강북구
46.83333333,20150531,강북구
61.75,20150501,도봉구
72.08333333,20150502,도봉구
86.375,20150503,도봉구
35.91666667,20150504,도봉구
36.875,20150505,도봉구
37.79166667,20150506,도봉구
44.5,20150507,도봉구
59.625,20150508,도봉구
57.04166667,20150509,도봉구
47.54166667,20150510,도봉구
77.0,20150511,도봉구
70.5,20150512,도봉구
61.20833333,20150513,도봉구
74.45833333,20150514,도봉구
56.66666667,20150515,도봉구
47.25,20150516,도봉구
35.91666667,20150517,도봉구
68.91666667,20150518,도봉구
87.54166667,20150519,도봉구
54.20833333,20150520,도봉구
46.0,20150521,도봉구
40.79166667,20150522,도봉구
40.20833333,20150523,도봉구
41.45833333,20150524,도봉구
54.70833333,20150525,도봉구
39.20833333,20150526,도봉구
31.70833333,20150527,도봉구
35.20833333,20150528,도봉구
47.45833333,20150529,도봉구
75.54166667,20150530,도봉구
46.83333333,20150531,도봉구
61.75,20150501,노원구
72.08333333,20150502,노원구
86.375,20150503,노원구
35.91666667,20150504,노원구
36.875,20150505,노원구
37.79166667,20150506,노원구
44.5,20150507,노원구
59.625,20150508,노원구
57.04166667,20150509,노원구
47.54166667,20150510,노원구
77.0,20150511,노원구
70.5,20150512,노원구
61.20833333,20150513,노원구
74.45833333,20150514,노원구
56.66666667,20150515,노원구
47.25,20150516,노원구
35.91666667,20150517,노원구
68.91666667,20150518,노원구
87.54166667,20150519,노원구
54.20833333,20150520,노원구
46.0,20150521,노원구
40.79166667,20150522,노원구
40.20833333,20150523,노원구
41.45833333,20150524,노원구
54.70833333,20150525,노원구
39.20833333,20150526,노원구
31.70833333,20150527,노원구
35.20833333,20150528,노원구
47.45833333,20150529,노원구
75.54166667,20150530,노원구
46.83333333,20150531,노원구
65.75,20150501,은평구
72.16666667,20150502,은평구
90.41666667,20150503,은평구
40.70833333,20150504,은평구
38.04166667,20150505,은평구
43.54166667,20150506,은평구
51.66666667,20150507,은평구
62.16666667,20150508,은평구
62.0,20150509,은평구
49.04166667,20150510,은평구
76.04166667,20150511,은평구
72.58333333,20150512,은평구
62.66666667,20150513,은평구
74.95833333,20150514,은평구
68.54166667,20150515,은평구
54.33333333,20150516,은평구
36.75,20150517,은평구
70.33333333,20150518,은평구
91.45833333,20150519,은평구
59.20833333,20150520,은평구
48.0,20150521,은평구
58.625,20150522,은평구
42.83333333,20150523,은평구
47.58333333,20150524,은평구
59.95833333,20150525,은평구
50.41666667,20150526,은평구
36.29166667,20150527,은평구
38.75,20150528,은평구
49.375,20150529,은평구
78.70833333,20150530,은평구
54.95833333,20150531,은평구
58.91666667,20150501,서대문구
70.45833333,20150502,서대문구
89.58333333,20150503,서대문구
35.29166667,20150504,서대문구
33.45833333,20150505,서대문구
35.58333333,20150506,서대문구
47.45833333,20150507,서대문구
56.41666667,20150508,서대문구
53.875,20150509,서대문구
39.16666667,20150510,서대문구
74.95833333,20150511,서대문구
68.08333333,20150512,서대문구
56.04166667,20150513,서대문구
71.625,20150514,서대문구
61.125,20150515,서대문구
49.5,20150516,서대문구
30.58333333,20150517,서대문구
66.875,20150518,서대문구
88.58333333,20150519,서대문구
52.04166667,20150520,서대문구
42.83333333,20150521,서대문구
39.83333333,20150522,서대문구
35.70833333,20150523,서대문구
42.08333333,20150524,서대문구
53.45833333,20150525,서대문구
44.04166667,20150526,서대문구
24.70833333,20150527,서대문구
28.29166667,20150528,서대문구
44.75,20150529,서대문구
76.20833333,20150530,서대문구
45.20833333,20150531,서대문구
61.70833333,20150501,마포구
69.04166667,20150502,마포구
88.08333333,20150503,마포구
37.66666667,20150504,마포구
32.45833333,20150505,마포구
37.66666667,20150506,마포구
48.91666667,20150507,마포구
57.0,20150508,마포구
57.08333333,20150509,마포구
42.66666667,20150510,마포구
74.45833333,20150511,마포구
65.91666667,20150512,마포구
55.0,20150513,마포구
70.625,20150514,마포구
62.75,20150515,마포구
48.625,20150516,마포구
36.125,20150517,마포구
67.125,20150518,마포구
85.16666667,20150519,마포구
53.66666667,20150520,마포구
41.5,20150521,마포구
39.91666667,20150522,마포구
40.33333333,20150523,마포구
43.25,20150524,마포구
53.20833333,20150525,마포구
49.625,20150526,마포구
30.95833333,20150527,마포구
34.375,20150528,마포구
45.95833333,20150529,마포구
76.66666667,20150530,마포구
45.83333333,20150531,마포구
64.625,20150501,양천구
72.16666667,20150502,양천구
91.04166667,20150503,양천구
40.54166667,20150504,양천구
36.25,20150505,양천구
44.29166667,20150506,양천구
52.375,20150507,양천구
60.375,20150508,양천구
61.45833333,20150509,양천구
48.33333333,20150510,양천구
75.08333333,20150511,양천구
71.95833333,20150512,양천구
60.58333333,20150513,양천구
73.95833333,20150514,양천구
68.33333333,20150515,양천구
52.66666667,20150516,양천구
36.58333333,20150517,양천구
70.625,20150518,양천구
90.45833333,20150519,양천구
57.625,20150520,양천구
46.33333333,20150521,양천구
60.29166667,20150522,양천구
41.875,20150523,양천구
47.08333333,20150524,양천구
58.79166667,20150525,양천구
52.04166667,20150526,양천구
35.70833333,20150527,양천구
38.66666667,20150528,양천구
48.45833333,20150529,양천구
78.45833333,20150530,양천구
54.95833333,20150531,양천구
64.625,20150501,강서구
72.16666667,20150502,강서구
91.04166667,20150503,강서구
40.54166667,20150504,강서구
36.25,20150505,강서구
44.29166667,20150506,강서구
52.375,20150507,강서구
60.375,20150508,강서구
61.45833333,20150509,강서구
48.33333333,20150510,강서구
75.08333333,20150511,강서구
71.95833333,20150512,강서구
60.58333333,20150513,강서구
73.95833333,20150514,강서구
68.33333333,20150515,강서구
52.66666667,20150516,강서구
36.58333333,20150517,강서구
70.625,20150518,강서구
90.45833333,20150519,강서구
57.625,20150520,강서구
46.33333333,20150521,강서구
60.29166667,20150522,강서구
41.875,20150523,강서구
47.08333333,20150524,강서구
58.79166667,20150525,강서구
52.04166667,20150526,강서구
35.70833333,20150527,강서구
38.66666667,20150528,강서구
48.45833333,20150529,강서구
78.45833333,20150530,강서구
54.95833333,20150531,강서구
64.04166667,20150501,구로구
71.29166667,20150502,구로구
91.20833333,20150503,구로구
41.54166667,20150504,구로구
36.125,20150505,구로구
44.875,20150506,구로구
52.20833333,20150507,구로구
60.04166667,20150508,구로구
61.70833333,20150509,구로구
49.33333333,20150510,구로구
74.95833333,20150511,구로구
71.625,20150512,구로구
58.29166667,20150513,구로구
73.45833333,20150514,구로구
70.375,20150515,구로구
51.70833333,20150516,구로구
37.91666667,20150517,구로구
71.375,20150518,구로구
90.75,20150519,구로구
57.875,20150520,구로구
46.33333333,20150521,구로구
60.5,20150522,구로구
41.875,20150523,구로구
