,,,,,,,,,,,단위 : 동
구분,구분,구분,합계,10년미만,10~15년미만,15~20년미만,20~25년미만,25~30년미만,30~35년미만,35년이상,기타
서울특별시,성동구,금호동2가,  15 ,  4 ,  - ,  4 ,  1 ,  1 ,  3 ,  2 ,  - 
서울특별시,성동구,금호동3가,  11 ,  3 ,  3 ,  - ,  1 ,  1 ,  2 ,  1 ,  - 
서울특별시,성동구,금호동4가,  15 ,  2 ,  1 ,  3 ,  3 ,  1 ,  1 ,  3 ,  1 
서울특별시,성동구,도선동,  7 ,  1 ,  - ,  - ,  1 ,  2 ,  1 ,  2 ,  - 
서울특별시,성동구,마장동,  31 ,  2 ,  7 ,  3 ,  4 ,  2 ,  1 ,  8 ,  4 
서울특별시,성동구,사근동,  26 ,  2 ,  2 ,  1 ,  4 ,  1 ,  2 ,  14 ,  - 
서울특별시,성동구,상왕십리동,  5 ,  3 ,  - ,  1 ,  - ,  1 ,  - ,  - ,  - 
서울특별시,성동구,성수동1가,  57 ,  8 ,  15 ,  3 ,  7 ,  4 ,  5 ,  12 ,  3 
서울특별시,성동구,성수동2가,  40 ,  5 ,  5 ,  5 ,  4 ,  2 ,  5 ,  14 ,  - 
서울특별시,성동구,송정동,  10 ,  2 ,  2 ,  - ,  3 ,  1 ,  - ,  1 ,  1 
서울특별시,성동구,옥수동,  38 ,  10 ,  4 ,  5 ,  6 ,  5 ,  6 ,  2 ,  - 
서울특별시,성동구,용답동,  15 ,  1 ,  6 ,  1 ,  - ,  2 ,  1 ,  4 ,  - 
서울특별시,성동구,응봉동,  9 ,  - ,  3 ,  1 ,  1 ,  1 ,  1 ,  2 ,  - 
서울특별시,성동구,하왕십리동,  15 ,  7 ,  2 ,  1 ,  2 ,  1 ,  1 ,  1 ,  - 
서울특별시,성동구,행당동,  129 ,  19 ,  20 ,  32 ,  21 ,  5 ,  6 ,  26 ,  - 
서울특별시,성동구,홍익동,  12 ,  1 ,  3 ,  1 ,  - ,  2 ,  - ,  5 ,  - 
서울특별시,성북구,길음동,  57 ,  14 ,  10 ,  7 ,  6 ,  4 ,  4 ,  8 ,  4 
서울특별시,성북구,돈암동,  81 ,  13 ,  9 ,  9 ,  14 ,  2 ,  4 ,  24 ,  6 
서울특별시,성북구,동선동1가,  3 ,  1 ,  - ,  - ,  - ,  - ,  - ,  2 ,  - 
서울특별시,성북구,동선동2가,  8 ,  - ,  1 ,  2 ,  - ,  - ,  - ,  4 ,  1 
서울특별시,성북구,동선동3가,  3 ,  1 ,  - ,  - ,  1 ,  - ,  1 ,  - ,  - 
서울특별시,성북구,동선동4가,  4 ,  1 ,  1 ,  - ,  1 ,  - ,  1 ,  - ,  - 
서울특별시,성북구,동선동5가,  4 ,  - ,  - ,  1 ,  1 ,  - ,  2 ,  - ,  - 
서울특별시,성북구,동소문동1가,  7 ,  2 ,  - ,  1 ,  2 ,  1 ,  - ,  1 ,  - 
서울특별시,성북구,동소문동2가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성북구,동소문동3가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성북구,동소문동4가,  4 ,  - ,  - ,  - ,  3 ,  - ,  - ,  1 ,  - 
서울특별시,성북구,동소문동5가,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
서울특별시,성북구,동소문동6가,  13 ,  - ,  2 ,  3 ,  2 ,  - ,  1 ,  2 ,  3 
서울특별시,성북구,동소문동7가,  5 ,  - ,  - ,  1 ,  1 ,  1 ,  - ,  1 ,  1 
서울특별시,성북구,보문동1가,  4 ,  - ,  - ,  - ,  1 ,  2 ,  - ,  1 ,  - 
